propuesta_id	run_id	relacion_id	tarea_observacion_id	input_inspector_ref	input_inspector_sha256	reporte_neutral_ref	reporte_neutral_sha256	input_curador_ref	input_curador_sha256	activo_id	fuente	snapshot_t0_sha256	baseline_sha256	accion_curador	adjudicacion_propuesta	estado_cierre	accion_original	accion_original_sha256	input_requerido_original	reserva_original	evidencia_ref_original	criterio_cierre_individual	evidencia_ref_accion_original	evidencia_ref_evidencia_original	resultado_contrastado	expediente_integrable	modifica_baseline	reserva_curador
SEMPROP-f953ed05569dfd6b0477129a	SEMRUN-354ccb9dc1023a0bd420d48f	REL-c59edf3fce0cc17066bed9ee	TOBS-SEM-0bdd43331347c0e7a4a85107	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-0bdd43331347c0e7a4a85107.json	478d3080af812cfbdfddf38931269efc900882a9a1b99a7f96c3f993ece3f1e6	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-0bdd43331347c0e7a4a85107.json	78bd7bfa7e86a8b20b99622b490fc6cfc1be306e4bb82b55750b82aba688b2b2	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-0bdd43331347c0e7a4a85107.json	e6f12eeb8ca11fe9267853a7f0bd36c29b8bb68c5fa89950c7d2ad499e3caabc	NO_DETERMINADO	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	68eb1fc86d0f1a425e1a5a7c259246ba20bdf33fa8731f12b32efd604b6d59f4	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-2cdf47301952277023fd4e19	SEMRUN-354ccb9dc1023a0bd420d48f	REL-c6870668d94d02dded8c4126	TOBS-SEM-62eecdbd86a466771ad58b2e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-62eecdbd86a466771ad58b2e.json	4462f86e7c481b78063f056ae8a9ead05657ba1c3198764f672cb221b24d245d	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-62eecdbd86a466771ad58b2e.json	df907060a54a49006695b8800dc018fcbaca65f50125b6ba08182bd7d35a5af4	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-62eecdbd86a466771ad58b2e.json	b246113e7c089809b6403c6430a115f2571c419e8520696e61b43a2b2b1f977f	NO_DETERMINADO	CCPV	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Abrir instrumento, ficha muestral y resultados CCPV; verificar cobertura geográfica y réplica del estimando original.	bc8839c9105b983c1ec7662da6e8685968d946b6441eea23ef00a090e26477db	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:forense/hitoE-campana-medicion-v2_0.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/glosario-v5_6.md;MAIN:corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md;MAIN:corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MAIN:forense/hitoE-campana-medicion-v2_0.md	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-5bc853b662e1b8f89a25ffff	SEMRUN-354ccb9dc1023a0bd420d48f	REL-c72dd30027c28df4603464d5	TOBS-SEM-4da3c96bdd885aa41809e8b9	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-4da3c96bdd885aa41809e8b9.json	30369aad64326559a1c635350da44aba75ac42ca5c7393246cc89d77637a27f8	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-4da3c96bdd885aa41809e8b9.json	bdff31bc476fb35864bb6c7f7f36ec60fe6d49a421a62caa40546567ec2dab40	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-4da3c96bdd885aa41809e8b9.json	54530f1d4d1f0ad5cf30e3d64dcb3646b0f65eddbcd418d2e24f449ed94b4643	NO_DETERMINADO	GPS	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	ESCALAR	CANDIDATA	REQUIERE_DECISION_HUMANA	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	84d803994434985f361bc6efc9f311d9e27f320c7dab31f804d9296fb4f4a7ba	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	La acción exige autorización/licencia y no apareció un objeto descargable abierto en los intentos permitidos.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-8d9533f88d3aa91083853a6f	SEMRUN-354ccb9dc1023a0bd420d48f	REL-c9a73bd2a8258784f9f08ea8	TOBS-SEM-4989def735c2d8e7a015ff7b	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-4989def735c2d8e7a015ff7b.json	5837ab94cbda4e93eb1b827df94026ec54c680de38513d9577b4654b8fcd2935	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-4989def735c2d8e7a015ff7b.json	8bfe6ddb2ac8f55d4a45d6ef9e0f3cc6a0308258c03ea5ef4ad55de8b43a62ac	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-4989def735c2d8e7a015ff7b.json	f1d13711923aadef042ef124930525b5abd9be42e01abb6053d44bdd10384170	NO_DETERMINADO	MICROCREDIT_IMPACTS_COMPARTAMOS_RCT	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Abrir codebook y buscar el reactivo literal de estatus; no inferirlo de gasto, crédito o bienestar.	88d6c00e835e31d094ac93a7f945fd3e8dae764f600f5a4778e6827e30be1c07	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-27fd560dd8c3c6a0d1d9d092	SEMRUN-354ccb9dc1023a0bd420d48f	REL-ca5ecbdfd4be3728df0e509f	TOBS-SEM-47b3d1ff0ef31288f235b2de	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-47b3d1ff0ef31288f235b2de.json	134147bb294f6a9aba6452b8e24ee2d4eb4f48d7dca13a4bb6c88d60ca458e56	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-47b3d1ff0ef31288f235b2de.json	b34f6b7b82d0ca1613fc6f80ce2646fa8e9b71aed6d4a1a1d5bdba73171d95c1	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-47b3d1ff0ef31288f235b2de.json	f1841491dd450d2d88e28503d3af7899e0c2a447619e9ba87d41e552fe1c8589	NO_DETERMINADO	GPS	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	ESCALAR	CANDIDATA	REQUIERE_DECISION_HUMANA	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	84d803994434985f361bc6efc9f311d9e27f320c7dab31f804d9296fb4f4a7ba	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	La acción exige autorización/licencia y no apareció un objeto descargable abierto en los intentos permitidos.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-15042de2f9f86dbffa83db9a	SEMRUN-354ccb9dc1023a0bd420d48f	REL-cc6596882b8f135c946ad0f4	TOBS-SEM-944c4ecb0ada0b70c1e85973	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-944c4ecb0ada0b70c1e85973.json	14002a456d1f5d9d56363511d8fa8213a019aa87ba7c11ad3d489d89266761eb	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-944c4ecb0ada0b70c1e85973.json	18dea21ba8f1b4af1b829b73c9d97107306858ca7e099a0b8ca5632c869fafe6	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-944c4ecb0ada0b70c1e85973.json	ede27dfe5f2e8db371e294a46c753c62380f84a9a6718b6fb3488c38f51a0ff3	NO_DETERMINADO	ENBIARE	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Buscar en el diccionario ENBIARE abierto términos de desconocido, transacción, sanción y confianza; documentar ausencia delimitada si no aparecen.	88a0ef450eccdb0376c06b9e718634490585a35afbee7b1f2b42ee30a9bb31c4	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-560412d93ac4116e2c12716d	SEMRUN-354ccb9dc1023a0bd420d48f	REL-cd0d1c5fd7e85418603c73cd	TOBS-SEM-5786d01b96f19625781608ff	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-5786d01b96f19625781608ff.json	4112405bc85e837ec4d309d73d2f78b3b0f916209335747e056e1ccce4a0ed7f	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-5786d01b96f19625781608ff.json	505b4b9e77119a0ddc749a1716aaf77a2930e7fbab0123d9d34c6e7a92e60581	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-5786d01b96f19625781608ff.json	19817d8362eacf99926d6f20acae49687530b02a582e3fa495560a990b18f4aa	NO_DETERMINADO	ISSP	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	NO_ALCANZO_TRAS_INTENTOS	Consolidar codebook.	d4f4be4f3490f4f3f1099f5702f2daad43a081511d548e59a65707f41e713cd7	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	Los intentos reales terminaron sin HTTP 2xx; continuar solo con acceso alternativo autorizado o localizador corregido.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-2c70c3520e0ebb55cc7cb2a2	SEMRUN-354ccb9dc1023a0bd420d48f	REL-cf53a5e4bf5bf666390fa543	TOBS-SEM-0a4b4f9fe3338b76fd4498d9	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-0a4b4f9fe3338b76fd4498d9.json	a052ce15d583214f1dc1b14695b275997c537a8b205f9ca5210cb0852cb7bf35	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-0a4b4f9fe3338b76fd4498d9.json	637270556be6f28fe1a4eb81932d35cc5aef64cb4b27fa8582cd0479732dd71e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-0a4b4f9fe3338b76fd4498d9.json	742e9361385bd43573d8326a7997ec77ea4b467de3062b771baaccd3fa5b383a	NO_DETERMINADO	ENSAFI	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	3a813d43751817e97098da205f2b8038f6e96f35360b0820fa38723a5b7b1974	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L3;MAIN:data/mapa-ext-general-2026-08-06.tsv	MAIN:canon/modelo-decision-v4_0.md	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-4a2eacba0def4c7bc1b1238b	SEMRUN-354ccb9dc1023a0bd420d48f	REL-cf8f5979c73cdbe59cfaf5fd	TOBS-SEM-f0d04dcf58fab5e70f92fba7	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-f0d04dcf58fab5e70f92fba7.json	663f6ac5ac8e64baeb6cd854d59ef087b2fcdefd972babb5a2fd4051b12702b6	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-f0d04dcf58fab5e70f92fba7.json	d7369cde92def46e174b93387584e713fc0e1a3b584c1f19024f321081ad9fe3	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-f0d04dcf58fab5e70f92fba7.json	def7710e51be757561b15b28a7031ee720ceffd07d7da9750244fcfcca1243c6	NO_DETERMINADO	ENCIG	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	d5daa38d61c25b511dcd49677d79575b6bf9a0bd05f6d6564d0a5ad22a9ec629	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-19e26c3e62108ea1ee98ab16	SEMRUN-354ccb9dc1023a0bd420d48f	REL-d630dc1ea394364e53631401	TOBS-SEM-9ed8411365fe2fb663697000	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-9ed8411365fe2fb663697000.json	a1851b69ec4f4f165db21f68e4c3b4af4862c028c5eaf586c309e30228e2daeb	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-9ed8411365fe2fb663697000.json	cba86c042699c1a6d63c410dd25bdbd73d385f98836cfbbb3d42ace1b4a02d28	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-9ed8411365fe2fb663697000.json	32b687d8a1572c8c709ddc1d343d91a2f439d0e6d5055bb0986f270a79fb6065	NO_DETERMINADO	ISSP	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Obtener codebook.	5365ca824d1edd1e43902e24bcbcb96a3dab8739d978e80e0cf4dc2695299330	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-e856b15f68f13ff2d84ae413	SEMRUN-354ccb9dc1023a0bd420d48f	REL-d67770c443936b1d84304513	TOBS-SEM-927f614b030359d6a7f4248b	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-927f614b030359d6a7f4248b.json	b49cf7663f45f0d672765ebeb8826cb86c56ad2f23163c084d25ffd10debf6d4	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-927f614b030359d6a7f4248b.json	43df568587522f588f01057ecff09f8c6e21d52f90b6555d4d49b9bf9c8ae855	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-927f614b030359d6a7f4248b.json	c9acd7eedcb6cc58db635857d8f2def1365e379babc88570191d1b2e97f76a50	NO_DETERMINADO	ENAFIN	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Descargar el levantamiento y diccionario ENAFIN pertinente; mapear variable y desenlace concretos de la necesidad.	7cb863871fe49af869598ca1aa6fe02c65737dfa8015481d96c4500874549f2e	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-82399dc4befa1be7e90d3de5	SEMRUN-354ccb9dc1023a0bd420d48f	REL-d7d327e72f466b970d040e81	TOBS-SEM-3b33a263f48eda81649d760e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-3b33a263f48eda81649d760e.json	10e1f3c3eccdd86ca15588ff01c39e231b99f2d458333e0387b4c517e88b7fca	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-3b33a263f48eda81649d760e.json	a0d5930286bdbc31e11d222e2320efc9aa7adc260c2c8ba820c783d5fa0e9356	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-3b33a263f48eda81649d760e.json	1f39d44055c10bd944c8736b4251b290f07583d546e782bfdac5c5b5bf91685f	NO_DETERMINADO	ENSAFI	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	3a813d43751817e97098da205f2b8038f6e96f35360b0820fa38723a5b7b1974	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/gobernanza-v1_15.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	MAIN:canon/gobernanza-v1_15.md	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
