# DERIVADO — NO EDITAR (tools/c2_compuesto.py emisiones, ACTO GEN2-C2-COMPUESTO-RESERVADAS-1) · EMITIDA-SIN-EVALUAR: excluida de la estimación adoptada del motor
resultado_id	celda_id_marcador	regla	desenlace_id	par	celda_a	celda_b	p_a	p_b	p_nacional	n_a	n_b	n_nacional	p_c2	escala	unidad_dato	universo	ola	ponderador	supuesto	tipo_incertidumbre	ic95_inf	ic95_sup	diagnostico_rango_inf	diagnostico_rango_sup	diagnostico_rango_es_ic	estado	reserva	cotas_frechet_n
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-45-59-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	45-59	superior	0.495258	0.640107	0.56192	3411	3205	13502	0.5763730971073114	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5192307185148979	0.6325515059525091	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-60-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	60+	hasta primaria	0.380402	0.414094	0.56192	2896	3249	13502	0.252774994784352	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2094217959753357	0.30160683381675957	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-60-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	60+	secundaria	0.380402	0.556479	0.56192	2896	3635	13502	0.37521322705852633	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.32241720652482475	0.4315490712871377	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-60-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	60+	media superior	0.380402	0.637788	0.56192	2896	3408	13502	0.45734791663847013	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3967851350090034	0.5198080301660785	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-60-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	60+	superior	0.380402	0.640107	0.56192	2896	3205	13502	0.4598437587543555	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4009664283951956	0.5214149295654061	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-18-29-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	18-29	1 Hombre	0.432063	0.332489	0.357153	2924	6082	13502	0.40548894727689505	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.36399715407898864	0.44777466793476406	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-18-29-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	18-29	2 Mujer	0.432063	0.378523	0.357153	2924	7420	13502	0.4547445259949655	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4119810633361752	0.49778935809332	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-30-44-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	30-44	1 Hombre	0.375709	0.332489	0.357153	4256	6082	13502	0.3504621714931714	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3140561138468631	0.38763365828158725	NO	EMITIDA-SIN-EVALUAR		[0, 4256]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-30-44-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	30-44	2 Mujer	0.375709	0.378523	0.357153	4256	7420	13502	0.39750274331324276	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.35917448128213986	0.4362374193587758	NO	EMITIDA-SIN-EVALUAR		[0, 4256]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-45-59-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	45-59	1 Hombre	0.327505	0.332489	0.357153	3411	6082	13502	0.3039204501237492	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2699941650172345	0.3389963152192315	NO	EMITIDA-SIN-EVALUAR		[0, 3411]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-45-59-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	45-59	2 Mujer	0.327505	0.378523	0.357153	3411	7420	13502	0.3480615252436674	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3116585185154022	0.38533915841378796	NO	EMITIDA-SIN-EVALUAR		[0, 3411]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-60-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	60+	1 Hombre	0.277317	0.332489	0.357153	2896	6082	13502	0.25597096791623936	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.22177844609347772	0.2926870667031731	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXSEXO-60-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxsexo	60+	2 Mujer	0.277317	0.378523	0.357153	2896	7420	13502	0.2961104355551487	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2586384778086246	0.33591639071470025	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-18-29-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	18-29	1 Hombre	0.704945	0.559453	0.56192	2924	6082	13502	0.7028575196782401	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6542973004401901	0.7482901744718332	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-18-29-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	18-29	2 Mujer	0.704945	0.564057	0.56192	2924	7420	13502	0.7067484160267714	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6600197827397153	0.7507345450390229	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-30-44-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	30-44	1 Hombre	0.625016	0.559453	0.56192	4256	6082	13502	0.6226657188925583	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5730072610768612	0.6702913595860205	NO	EMITIDA-SIN-EVALUAR		[0, 4256]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-30-44-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	30-44	2 Mujer	0.625016	0.564057	0.56192	4256	7420	13502	0.6270494929023044	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.579209967857256	0.6731623425687238	NO	EMITIDA-SIN-EVALUAR		[0, 4256]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-45-59-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	45-59	1 Hombre	0.495258	0.559453	0.56192	3411	6082	13502	0.4927544738259192	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4410561989412109	0.5449131206405825	NO	EMITIDA-SIN-EVALUAR		[0, 3411]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-45-59-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	45-59	2 Mujer	0.495258	0.564057	0.56192	3411	7420	13502	0.49742934558196555	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.44732692630428095	0.5481398771089316	NO	EMITIDA-SIN-EVALUAR		[0, 3411]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-60-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	60+	1 Hombre	0.380402	0.559453	0.56192	2896	6082	13502	0.37804421219725537	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3284337765203768	0.43110889701729016	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXSEXO-60-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxsexo	60+	2 Mujer	0.380402	0.564057	0.56192	2896	7420	13502	0.3824513413270061	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3340602777385143	0.4343048790329933	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-HASTA-PRIMARIA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	hasta primaria	menor de 15 000	0.351594	0.409255	0.357153	3249	4646	13502	0.40339392863604556	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3576565158002092	0.44790261737135256	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-HASTA-PRIMARIA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	hasta primaria	15 000 y mas	0.351594	0.329868	0.357153	3249	8856	13502	0.3245192970321262	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2883879366978524	0.36147689040294534	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-SECUNDARIA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	secundaria	menor de 15 000	0.415635	0.409255	0.357153	3635	4646	13502	0.47003050598231333	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4253873852014514	0.512874098790244	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-SECUNDARIA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	secundaria	15 000 y mas	0.415635	0.329868	0.357153	3635	8856	13502	0.38656886926334183	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3501517882907237	0.4235289223380844	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-MEDIA-SUPERIOR-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	media superior	menor de 15 000	0.389338	0.409255	0.357153	3408	4646	13502	0.4429003605528371	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.39341061112031833	0.4909405046632618	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-MEDIA-SUPERIOR-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	media superior	15 000 y mas	0.389338	0.329868	0.357153	3408	8856	13502	0.3609748785873167	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3206743602352552	0.40226099525885306	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-SUPERIOR-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	superior	menor de 15 000	0.260438	0.409255	0.357153	3205	4646	13502	0.3051278884823349	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2643758367005779	0.3462203762844028	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXLOCALIDAD-SUPERIOR-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxlocalidad	superior	15 000 y mas	0.260438	0.329868	0.357153	3205	8856	13502	0.23780834999343312	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.20734173757403224	0.2698259174642687	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-HASTA-PRIMARIA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	hasta primaria	menor de 15 000	0.414094	0.549481	0.56192	3249	4646	13502	0.40192506972694747	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.35042404220662826	0.4557398813015399	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-HASTA-PRIMARIA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	hasta primaria	15 000 y mas	0.414094	0.568433	0.56192	3249	8856	13502	0.4205383922173228	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.37158091920524877	0.4704955398880068	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-SECUNDARIA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	secundaria	menor de 15 000	0.556479	0.549481	0.56192	3635	4646	13502	0.5440108754758124	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.49213890366369034	0.5954685470116042	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-SECUNDARIA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	secundaria	15 000 y mas	0.556479	0.568433	0.56192	3635	8856	13502	0.5630099845085169	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5150674910947192	0.6096804132921204	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-MEDIA-SUPERIOR-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	media superior	menor de 15 000	0.637788	0.549481	0.56192	3408	4646	13502	0.6260696928697618	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5725737639780696	0.6773077036044454	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-MEDIA-SUPERIOR-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	media superior	15 000 y mas	0.637788	0.568433	0.56192	3408	8856	13502	0.643887882301339	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5948603962017383	0.6901405416446674	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-SUPERIOR-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	superior	menor de 15 000	0.640107	0.549481	0.56192	3205	4646	13502	0.6284200075197571	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5768360655707744	0.6787133150995545	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXLOCALIDAD-SUPERIOR-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxlocalidad	superior	15 000 y mas	0.640107	0.568433	0.56192	3205	8856	13502	0.6461894936080319	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5990560802208362	0.6915157140341066	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-HASTA-PRIMARIA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	hasta primaria	1 Hombre	0.351594	0.332489	0.357153	3249	6082	13502	0.3271185436837455	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.28977364897273866	0.36499042413688626	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-HASTA-PRIMARIA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	hasta primaria	2 Mujer	0.351594	0.378523	0.357153	3249	7420	13502	0.37282428611469687	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.33309754757751114	0.41266831670563214	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-SECUNDARIA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	secundaria	1 Hombre	0.415635	0.332489	0.357153	3635	6082	13502	0.38937861675650703	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3516876066861896	0.4272420298988085	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-SECUNDARIA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	secundaria	2 Mujer	0.415635	0.378523	0.357153	3635	7420	13502	0.4381194002718504	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3990669948710232	0.47694407371070346	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-MEDIA-SUPERIOR-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	media superior	1 Hombre	0.389338	0.332489	0.357153	3408	6082	13502	0.363708895754898	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3221449794856169	0.40591893837274146	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-MEDIA-SUPERIOR-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	media superior	2 Mujer	0.389338	0.378523	0.357153	3408	7420	13502	0.4114013382443201	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3678023181387025	0.4551114655869139	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-SUPERIOR-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	superior	1 Hombre	0.260438	0.332489	0.357153	3205	6082	13502	0.23995980400682995	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.20845209583913946	0.27282924971345224	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
