# DERIVADO — NO EDITAR
# Una fila por CITA `RES`/`CORR` en la spec de un CALC SELLADO, resuelta contra la demanda del commit que fijo esa spec.
# Lo escribe `python3 tools/resuelve_citas.py tabla --escribe`. Las specs NO se tocan: estan selladas.
calc_id	spec	token	commit_spec	fecha_commit	llave_logica	numero_hoy	difiere_de_hoy
CALC-L8-CONVERSION-0001	data/corrida0/CALC-L8-CONVERSION-0001/spec.md;data/corrida0/CALC-L8-CONVERSION-0001/spec.yaml	CORR-0016	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::civico.participacion.concurrencia_presidencial_conversion::participa_p0_minimo;tramite::civico.participacion.concurrencia_presidencial_conversion::participa_p0_maximo;tramite::civico.participacion.concurrencia_presidencial_conversion::participa_p0_media	CORR-0016	NO
CALC-L8-CONVERSION-0001	data/corrida0/CALC-L8-CONVERSION-0001/spec.md;data/corrida0/CALC-L8-CONVERSION-0001/spec.yaml	RES-0050	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::civico.participacion.concurrencia_presidencial_conversion::participa_p0_minimo	RES-0050	NO
CALC-L8-CONVERSION-0001	data/corrida0/CALC-L8-CONVERSION-0001/spec.md;data/corrida0/CALC-L8-CONVERSION-0001/spec.yaml	RES-0051	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::civico.participacion.concurrencia_presidencial_conversion::participa_p0_maximo	RES-0051	NO
CALC-L8-CONVERSION-0001	data/corrida0/CALC-L8-CONVERSION-0001/spec.md;data/corrida0/CALC-L8-CONVERSION-0001/spec.yaml	RES-0052	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::civico.participacion.concurrencia_presidencial_conversion::participa_p0_media	RES-0052	NO
CALC-R-CIV-M-01	data/corrida0/CALC-R-CIV-M-01/spec.md;data/corrida0/CALC-R-CIV-M-01/spec.yaml	CORR-0024	894707a0c6efe5cf63f56cb9222bfba78034e447	2026-09-09	marco-M::CIV-M-01::R		SI
CALC-R-CIV-M-01	data/corrida0/CALC-R-CIV-M-01/spec.md;data/corrida0/CALC-R-CIV-M-01/spec.yaml	RES-0093	894707a0c6efe5cf63f56cb9222bfba78034e447	2026-09-09	marco-M::CIV-M-01::R	RES-0095	SI
CALC-R-CIV-M-02	data/corrida0/CALC-R-CIV-M-02/spec.md;data/corrida0/CALC-R-CIV-M-02/spec.yaml	CORR-0028	894707a0c6efe5cf63f56cb9222bfba78034e447	2026-09-09	marco-M::CIV-M-02::R		SI
CALC-R-CIV-M-02	data/corrida0/CALC-R-CIV-M-02/spec.md;data/corrida0/CALC-R-CIV-M-02/spec.yaml	RES-0098	894707a0c6efe5cf63f56cb9222bfba78034e447	2026-09-09	marco-M::CIV-M-02::R	RES-0100	SI
CALC-R-CIV-M-04	data/corrida0/CALC-R-CIV-M-04/spec.md;data/corrida0/CALC-R-CIV-M-04/spec.yaml	CORR-0032	894707a0c6efe5cf63f56cb9222bfba78034e447	2026-09-09	marco-M::CIV-M-04::R		SI
CALC-R-CIV-M-04	data/corrida0/CALC-R-CIV-M-04/spec.md;data/corrida0/CALC-R-CIV-M-04/spec.yaml	RES-0103	894707a0c6efe5cf63f56cb9222bfba78034e447	2026-09-09	marco-M::CIV-M-04::R	RES-0105	SI
CALC-R-CIV-M-10	data/corrida0/CALC-R-CIV-M-10/spec.md;data/corrida0/CALC-R-CIV-M-10/spec.yaml	CORR-0036	e906153aacd996c9e10afcfbcfc7863a31f9fb1d	2026-09-09	marco-M::CIV-M-10::R		SI
CALC-R-CIV-M-10	data/corrida0/CALC-R-CIV-M-10/spec.md;data/corrida0/CALC-R-CIV-M-10/spec.yaml	RES-0108	e906153aacd996c9e10afcfbcfc7863a31f9fb1d	2026-09-09	marco-M::CIV-M-10::R	RES-0110	SI
CALC-R-CIV-M-12	data/corrida0/CALC-R-CIV-M-12/spec.md;data/corrida0/CALC-R-CIV-M-12/spec.yaml	CORR-0040	e906153aacd996c9e10afcfbcfc7863a31f9fb1d	2026-09-09	marco-M::CIV-M-12::R		SI
CALC-R-CIV-M-12	data/corrida0/CALC-R-CIV-M-12/spec.md;data/corrida0/CALC-R-CIV-M-12/spec.yaml	RES-0113	e906153aacd996c9e10afcfbcfc7863a31f9fb1d	2026-09-09	marco-M::CIV-M-12::R	RES-0115	SI
CALC-R-CIV-M-13	data/corrida0/CALC-R-CIV-M-13/spec.md;data/corrida0/CALC-R-CIV-M-13/spec.yaml	CORR-0044	e906153aacd996c9e10afcfbcfc7863a31f9fb1d	2026-09-09	marco-M::CIV-M-13::R		SI
CALC-R-CIV-M-13	data/corrida0/CALC-R-CIV-M-13/spec.md;data/corrida0/CALC-R-CIV-M-13/spec.yaml	RES-0118	e906153aacd996c9e10afcfbcfc7863a31f9fb1d	2026-09-09	marco-M::CIV-M-13::R	RES-0120	SI
CALC-RELEVO-ENCIG23-P83-0001	data/corrida0/CALC-RELEVO-ENCIG23-P83-0001/spec.md;data/corrida0/CALC-RELEVO-ENCIG23-P83-0001/spec.yaml	RES-0001	d875791d57364c2b43ac4866bd6d3ff09906265b	2026-09-23	tramite::tramite.mordida.discrecional::paga_mordida	RES-0001	NO
CALC-RELEVO-ENCIG23-P83-0001	data/corrida0/CALC-RELEVO-ENCIG23-P83-0001/spec.yaml	RES-0002	d875791d57364c2b43ac4866bd6d3ff09906265b	2026-09-23	tramite::tramite.mordida.discrecional::tramite_normal	RES-0002	NO
CALC-RELEVO-ENCIG23-P83-0001	data/corrida0/CALC-RELEVO-ENCIG23-P83-0001/spec.md	RES-0007	d875791d57364c2b43ac4866bd6d3ff09906265b	2026-09-23	tramite::tramite.mordida.con_registro::tramite_normal	RES-0007	NO
CALC-RELEVO-ENCIG23-P83-0001-v1_1	data/corrida0/CALC-RELEVO-ENCIG23-P83-0001-v1_1/spec.md;data/corrida0/CALC-RELEVO-ENCIG23-P83-0001-v1_1/spec.yaml	RES-0001	83725342e60d81ada4c66cb06c6a5692acafc04e	2026-09-23	tramite::tramite.mordida.discrecional::paga_mordida	RES-0001	NO
CALC-RELEVO-ENCIG23-P83-0001-v1_1	data/corrida0/CALC-RELEVO-ENCIG23-P83-0001-v1_1/spec.yaml	RES-0002	83725342e60d81ada4c66cb06c6a5692acafc04e	2026-09-23	tramite::tramite.mordida.discrecional::tramite_normal	RES-0002	NO
CALC-RELEVO-ENCIG23-P83-0001-v1_1	data/corrida0/CALC-RELEVO-ENCIG23-P83-0001-v1_1/spec.md	RES-0007	83725342e60d81ada4c66cb06c6a5692acafc04e	2026-09-23	tramite::tramite.mordida.con_registro::tramite_normal	RES-0007	NO
CALC-TIENE-AHORROS-0001	data/corrida0/CALC-TIENE-AHORROS-0001/spec.yaml	CORR-0007	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025;tramite::tramite.evasion_norma::cumple_norma_envipe2025;tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza;tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon;tramite::civico.denuncia.con_seguro::denuncia;tramite::civico.denuncia.con_seguro::no_denuncia;tramite::civico.denuncia.sin_seguro::denuncia;tramite::civico.denuncia.sin_seguro::no_denuncia	CORR-0007	NO
CALC-TIENE-AHORROS-0001	data/corrida0/CALC-TIENE-AHORROS-0001/spec.yaml	CORR-0009	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024;tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024;tramite::dinero.ahorro.horizonte_corto::horizonte_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_corto;tramite::dinero.ahorro.via_informal::formal_cualquiera;tramite::dinero.ahorro.via_informal::informal_cualquiera;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_conoce_proteccion_enif2024;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_no_conoce_enif2024;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	CORR-0009	NO
CALC-TIENE-AHORROS-0001	data/corrida0/CALC-TIENE-AHORROS-0001/spec.yaml	CORR-0017	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_logistica;tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_no_logistica	CORR-0017	NO
CALC-TIENE-AHORROS-0001	data/corrida0/CALC-TIENE-AHORROS-0001/spec.yaml	RES-0031	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024	RES-0031	NO
CALC-TIENE-AHORROS-0001	data/corrida0/CALC-TIENE-AHORROS-0001/spec.yaml	RES-0032	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024	RES-0032	NO
CALC-TIENE-AHORROS-0001	data/corrida0/CALC-TIENE-AHORROS-0001/spec.yaml	RES-0065	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	RES-0065	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md;data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.yaml	CORR-0007	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025;tramite::tramite.evasion_norma::cumple_norma_envipe2025;tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza;tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon;tramite::civico.denuncia.con_seguro::denuncia;tramite::civico.denuncia.con_seguro::no_denuncia;tramite::civico.denuncia.sin_seguro::denuncia;tramite::civico.denuncia.sin_seguro::no_denuncia	CORR-0007	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md;data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.yaml	CORR-0009	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024;tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024;tramite::dinero.ahorro.horizonte_corto::horizonte_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_corto;tramite::dinero.ahorro.via_informal::formal_cualquiera;tramite::dinero.ahorro.via_informal::informal_cualquiera;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_conoce_proteccion_enif2024;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_no_conoce_enif2024;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	CORR-0009	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md;data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.yaml	CORR-0017	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_logistica;tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_no_logistica	CORR-0017	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md;data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.yaml	RES-0031	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024	RES-0031	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md;data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.yaml	RES-0032	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024	RES-0032	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md	RES-0046	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.horizonte_corto::horizonte_corto	RES-0046	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md	RES-0048	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_corto	RES-0048	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md	RES-0057	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.via_informal::formal_cualquiera	RES-0057	NO
CALC-TIENE-AHORROS-0001-v1_1	data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.md;data/corrida0/CALC-TIENE-AHORROS-0001-v1_1/spec.yaml	RES-0065	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	RES-0065	NO
