periodo,sector,clase,canal_accion,conteo,n_unidades_atencion,participacion_dentro_periodo_canal_pct,unidad,nota
2024,bursátil,casas de bolsa,asesorias,319,30,0.0247123414,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,cooperativas de ahorro y préstamo,reclamaciones_ge,304,35,0.188139768,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,cooperativas de ahorro y préstamo,reclamaciones_go,0,35,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,cooperativas de ahorro y préstamo,reclamaciones_redeco,530,35,1.0939564069,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,cooperativas de ahorro y préstamo,reclamaciones_sdlg,1,35,0.0697836706,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,asesorias,9837,39,0.9085929786,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_ajp,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_cm,1,39,100,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_co,1134,39,4.0873702422,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_dlg,8,39,0.8998875141,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_dt,661,39,7.5173433413,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_ge,3435,39,2.1258556027,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_go,1,39,0.9803921569,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_redeco,4294,39,8.8631109643,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,entidades de ahorro y crédito popular,sociedades financieras populares,reclamaciones_sdlg,19,39,1.3258897418,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,asesorias,523,35,0.0483068138,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_ajp,0,35,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_cm,0,35,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_co,7,35,0.0252306805,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_dlg,0,35,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_dt,1,35,0.0113726828,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_ge,115,35,0.0711712938,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_go,0,35,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_redeco,0,35,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,infonacot y financiera nacional de desarrollo,reclamaciones_sdlg,1,35,0.0697836706,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,asesorias,4681,39,0.4323598387,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_ajp,2,39,2.9411764706,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_cm,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_co,457,39,1.6472029988,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_dlg,28,39,3.1496062992,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_dt,194,39,2.2063004663,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_ge,1872,39,1.1585448874,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_go,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_redeco,160,39,0.3302509908,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,inst. de banca de desarrollo,reclamaciones_sdlg,27,39,1.8841591068,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,asesorias,232252,40,21.4519199418,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_ajp,65,40,95.5882352941,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_cm,0,40,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_co,17196,40,61.9809688581,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_dlg,837,40,94.1507311586,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_dt,5571,40,63.3572159672,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_ge,94086,40,58.2280204478,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_go,93,40,91.1764705882,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_redeco,28333,40,58.4812582563,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,instituciones banca múltiple,reclamaciones_sdlg,1176,40,82.0655966504,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,asesorias,125629,37,11.6037030914,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_ajp,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_cm,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_co,248,37,0.8938869666,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_dlg,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_dt,20,37,0.2274536563,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_ge,21215,37,13.12955651,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_go,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_redeco,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de crédito,soc. de información crediticia,reclamaciones_sdlg,2,37,0.1395673412,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,asesorias,103,18,0.009513579,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_ajp,0,18,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_cm,0,18,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_co,24,18,0.0865051903,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_dlg,0,18,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_dt,15,18,0.1705902422,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_ge,13,18,0.0080454506,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_go,0,18,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_redeco,0,18,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de fianzas,instituciones de fianzas,reclamaciones_sdlg,0,18,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,asesorias,191100,38,17.6509218473,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_ajp,1,38,1.4705882353,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_cm,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_co,6708,38,24.178200692,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_dlg,9,38,1.0123734533,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_dt,1977,38,22.483793927,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_ge,24017,38,14.8636605563,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_go,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_redeco,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras,reclamaciones_sdlg,181,38,12.6308443824,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,asesorias,337,34,0.0311269527,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_ajp,0,34,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_cm,0,34,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_co,31,34,0.1117358708,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_dlg,0,34,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_dt,11,34,0.125099511,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_ge,149,34,0.0922132416,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_go,0,34,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_redeco,0,34,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras en pensiones,reclamaciones_sdlg,3,34,0.2093510119,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,asesorias,411,31,0.0379619512,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_ajp,0,31,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_cm,0,31,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_co,37,31,0.1333621684,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_dlg,0,31,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_dt,14,31,0.1592175594,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_ge,132,31,0.0816922677,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_go,0,31,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_redeco,0,31,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones de seguros,aseguradoras especializadas en salud,reclamaciones_sdlg,2,31,0.1395673412,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),asesorias,76,4,0.0070197282,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_ajp,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_cm,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_co,16,4,0.0576701269,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_dlg,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_dt,7,4,0.0796087797,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_ge,125,4,0.077360102,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_go,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_redeco,197,4,0.4066215324,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de financiamiento colectivo (fintech),reclamaciones_sdlg,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),asesorias,1521,2,0.140486929,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_ajp,0,2,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_cm,0,2,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_co,134,2,0.4829873126,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_dlg,4,2,0.449943757,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_dt,27,2,0.307062436,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_ge,1199,2,0.7420380983,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_go,0,2,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_redeco,0,2,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones fintech,instituciones de fondos de pago electrónicos (fintech),reclamaciones_sdlg,5,2,0.3489183531,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,asesorias,16159,37,1.4925235276,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_ajp,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_cm,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_co,722,37,2.6023644752,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_dlg,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_dt,72,37,0.8188331627,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_ge,6772,37,4.1910608855,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_go,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_redeco,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,afores,reclamaciones_sdlg,4,37,0.2791346825,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,asesorias,46,14,0.0042487829,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_ajp,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_cm,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_co,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_dlg,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_dt,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_ge,33,14,0.0204230669,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_go,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_redeco,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,consar,reclamaciones_sdlg,0,14,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,asesorias,34729,37,3.2077386962,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_ajp,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_cm,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_co,42,37,0.151384083,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_dlg,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_dt,3,37,0.0341180484,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_ge,507,37,0.3137725737,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_go,1,37,0.9803921569,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_redeco,0,37,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,instituciones sar,procesar,reclamaciones_sdlg,2,37,0.1395673412,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,asesorias,80284,38,7.4154192025,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_ajp,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_cm,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_co,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_dlg,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_dt,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_ge,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_go,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_redeco,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,no financieras,no financieras,reclamaciones_sdlg,0,38,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,asesorias,17,4,0.0015702024,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_ajp,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_cm,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_co,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
