worker_id	necesidad_id	fuente_canonica	objeto_evidencia_id	estado_anterior	estado_propuesto	tipo_resultado	evidencia_ref	evidencia_localizador	evidencia_explicita	razon	reserva_incertidumbre	requiere_decision_humana	siguiente_accion
worker-3	N16	ENCOAP	OE-2c7ace9dcc93466566d2c0a2	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/modelo-decision-v4_0.md	N16|ENCOAP|OE-2c7ace9dcc93466566d2c0a2	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N17	ENSAFI	OE-a13725c982c703ffc6b3e2aa	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:AGENTS.md	N17|ENSAFI|OE-a13725c982c703ffc6b3e2aa	Calibrar adopción/rechazo digital separando utilidad, coerción, riesgo fiscal y fricción.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N17	GDELT	OE-4c346beb2b73477c2e0ad4f2	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8	N17|GDELT|OE-4c346beb2b73477c2e0ad4f2	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N17	GDELT	OE-7895b99728673e79c14c8870	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	N17|GDELT|OE-7895b99728673e79c14c8870	CANDIDATA	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N17	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	OE-5b938f5f2dc363679c70c162	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	N17|MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO|OE-5b938f5f2dc363679c70c162	INDEXADO-NO-DESCARGADO	El proyecto está indexado, pero el archivo México y su codebook no están descargados ni abiertos localmente.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.
worker-3	N18	ENOE	OE-50dfcbc516e7e4a51facda49	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/modelo-decision-v4_0.md	N18|ENOE|OE-50dfcbc516e7e4a51facda49	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	El catálogo confirma archivos ENOE en disco, pero la candidatura no identifica un reactivo que mida sanción creíble, utilidad o cinismo.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Buscar de forma dirigida en diccionarios ENOE una variable explícita del constructo; si no existe, delimitar ausencia por módulos revisados.
worker-3	N19	ENAFIN	OE-a5edd5e72023c3fd62443723	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	N19|ENAFIN|OE-a5edd5e72023c3fd62443723	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La fuente está en portal sin descarga local y no hay variables abiertas para la relación.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Descargar el levantamiento y diccionario ENAFIN pertinente; mapear variable y desenlace concretos de la necesidad.
worker-3	N21	PRICE_AND_INFORMATION_TYPE_IN_LIFE_MICROINSURANCE_DEMAND	OE-3f3621b9740c3f71eda9405e	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L19	N21|PRICE_AND_INFORMATION_TYPE_IN_LIFE_MICROINSURANCE_DEMAND|OE-3f3621b9740c3f71eda9405e	INDEXADO-NO-DESCARGADO	La ficha confirma experimento de precio/información y compra, pero los datos/codebook no están localizados y no identifica el comparador exacto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Localizar anexos o codebook y verificar brazos, codificación de precio/información y compra efectiva.
worker-3	N22	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-2e7c0cb62d2dd259f169ff2d	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N22|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-2e7c0cb62d2dd259f169ff2d	SATISFACE-UMBRAL-DOCUMENTAL	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.
worker-3	N23	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-a14e96d801084c74dc601f6f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N23|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-a14e96d801084c74dc601f6f	SATISFACE-UMBRAL-DOCUMENTAL	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.
worker-3	N26	PUB	OE-c1b02a844fc80c9293323757	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112	N26|PUB|OE-c1b02a844fc80c9293323757	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	El padrón está registrado como EN-DISCO-SIN-VERIFICAR y no hay microdato o diccionario abierto para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.
worker-3	N26	REPOSITORIOS_UNAM_COLMEX_ITAM_DATAVERSE_ICPSR	OE-2b73e90cfd63a421f32db102	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N26|REPOSITORIOS_UNAM_COLMEX_ITAM_DATAVERSE_ICPSR|OE-2b73e90cfd63a421f32db102	Efecto electoral alrededor del umbral de elegibilidad, independiente de aprobación presidencial.	La entrada refiere repositorios agregados, no un estudio/payload canónico abierto con diseño alrededor de umbral.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Identificar un estudio concreto ya indexado, abrir protocolo/datos y verificar umbral, asignación y outcome electoral.
worker-3	N27	BASE_DE_EVENTOS_DE_PROTESTA_EN_MEXICO	OE-dd233626827fe6c90c301108	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L27	N27|BASE_DE_EVENTOS_DE_PROTESTA_EN_MEXICO|OE-dd233626827fe6c90c301108	CANDIDATA	La ficha local confirma una base de eventos potencial, pero señala acceso por contacto y codebook no disponible.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Solicitar acceso puntual a la base y codebook; verificar fecha, actor, demanda, respuesta y geografía.
worker-3	N27	GDELT	OE-f6d17977c51b480cd7befa6b	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8	N27|GDELT|OE-f6d17977c51b480cd7befa6b	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N27	GDELT	OE-85252fcf9e78c194cb0179e1	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	N27|GDELT|OE-85252fcf9e78c194cb0179e1	CANDIDATA	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N27	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	OE-0bea3b72312f9c70ef4cd391	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	N27|MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO|OE-0bea3b72312f9c70ef4cd391	INDEXADO-NO-DESCARGADO	El proyecto está indexado, pero el archivo México y su codebook no están descargados ni abiertos localmente.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.
worker-3	N28	CNGMD	OE-13eecae0edb0a372fa8ecc97	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12	N28|CNGMD|OE-13eecae0edb0a372fa8ecc97	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha abre el módulo de participación a nivel municipal, pero no mapea comité, contribución sostenida o sanción y no observa conducta individual.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionarios de los módulos 2/7 y mapear variables; usar solo como contexto municipal si no existe unidad individual.
worker-3	N28	IMPACT_EVALUATION_OF_PARENTAL_EMPOWERMENT_PROGRAM	OE-cf8d6b60756007bb54baf260	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L17	N28|IMPACT_EVALUATION_OF_PARENTAL_EMPOWERMENT_PROGRAM|OE-cf8d6b60756007bb54baf260	INDEXADO-NO-DESCARGADO	La ficha confirma estudio y un archivo endline, pero no abre asignación, llave ni medidas exactas de contribución/sanción.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir DDI/codebook y datos; verificar asignación, llaves, participación parental y outcome escolar.
worker-3	N28	PUB	OE-720ef5ce31fd46e835c9af4a	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/integrador-psicologia-mexicano.md	N28|PUB|OE-720ef5ce31fd46e835c9af4a	Inventario de comités y contribución sostenida con mecanismo de sanción observable.	El padrón está registrado como EN-DISCO-SIN-VERIFICAR y no hay microdato o diccionario abierto para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.
worker-3	N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_DE_LA_POBLACION	OE-730f7a0b550a1424e88ebf56	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L2	N29|ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_DE_LA_POBLACION|OE-730f7a0b550a1424e88ebf56	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha documenta microdatos/manuales 2019–2024 y algunos reactivos, pero no el mapeo exacto de este objeto ni comparabilidad entre años.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir manual y microdato del año objetivo; verificar texto, codificación, comparabilidad y desenlace coobservado.
worker-3	N30	ENCOAP	OE-afbccf1f7b1758eeb190c954	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4	N30|ENCOAP|OE-afbccf1f7b1758eeb190c954	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N30	ENCOAP	OE-f6187f98195ede5827d421f1	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L15	N30|ENCOAP|OE-f6187f98195ede5827d421f1	ABIERTO-SIN-MAPEO	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N32	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-32b1a46c23141f7f5fe25916	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N32|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-32b1a46c23141f7f5fe25916	SATISFACE-UMBRAL-DOCUMENTAL	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.
worker-4	N1	ENCIG	OE-27a5b3ff4507764a40380904	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Relación entre confianza en servidores públicos y pago de mordida en la misma muestra.	Relación entre confianza en servidores públicos y pago de mordida en la misma muestra.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Hay corpus ENCIG local, pero esta relación no trae localizador de reactivo y emparejamiento explícito para la necesidad.	NO	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.
worker-4	N2	GPS	OE-8a46899fd75017e0dac7eacf	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La ficha confirma constructos generales, pero faltan codebook, texto/codificación, n México y desenlace coobservado; la descarga exige aceptar licencia.	NO	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.
worker-4	N3	MICROCREDIT_IMPACTS_RANDOMIZED_MICROCREDIT_PROGRAM_PLACEMENT_EXP	OE-0b4087e3279cfa0fe5c27919	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L4	INDEXADO-NO-DESCARGADO	INDEXADO-NO-DESCARGADO	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	El RCT está indexado y documenta crédito/outcomes, pero no se abrió codebook ni se encontró reactivo explícito del constructo de N3.	NO	Abrir codebook OpenICPSR y buscar el reactivo exacto de sensibilidad de estatus; no inferirlo desde gasto o bienestar.
worker-4	N4	GPS	OE-beccef6f2f8cbed3a574285d	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La ficha confirma constructos generales, pero faltan codebook, texto/codificación, n México y desenlace coobservado; la descarga exige aceptar licencia.	NO	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.
worker-4	N5	FINANZAS	OE-6307d64ad71090b293815f82	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	Diseño longitudinal o experimental que observe horizonte temporal y conducta financiera con potencia útil.	Diseño longitudinal o experimental que observe horizonte temporal y conducta financiera con potencia útil.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	NO	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.
worker-4	N5	GPS	OE-c06b564e1c2bf918fe1e6268	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La ficha confirma constructos generales, pero faltan codebook, texto/codificación, n México y desenlace coobservado; la descarga exige aceptar licencia.	NO	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.
worker-4	N6	FINANZAS	OE-970f5d310c82d233016d272d	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/mapa-ext-general-2026-08-06.tsv;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	Reactivo de aversión al riesgo coobservado con conducta de ahorro ante volatilidad.	Reactivo de aversión al riesgo coobservado con conducta de ahorro ante volatilidad.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	NO	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.
worker-4	N6	GPS	OE-b8aa8e44f3c2ce01baa1541e	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La ficha confirma constructos generales, pero faltan codebook, texto/codificación, n México y desenlace coobservado; la descarga exige aceptar licencia.	NO	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.
worker-4	N8	ENCIG	OE-819aa50dad79d83364ba8f0f	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	Exposición a violencia y respuesta de ver/oír/callar sin selección determinística por victimización.	Exposición a violencia y respuesta de ver/oír/callar sin selección determinística por victimización.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Hay corpus ENCIG local, pero esta relación no trae localizador de reactivo y emparejamiento explícito para la necesidad.	NO	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.
worker-4	N14	01-	OE-138ce4f6be7cb2ddb42c982a	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La etiqueta/fuente no aporta en esta fila un payload e instrumento concreto con las variables requeridas.	NO	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.
worker-4	N14	FINANZAS	OE-8b29fa956cf1685100bd55ee	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	NO	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.
worker-4	N15	GPS	OE-347368c67834a72a5add527d	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La ficha confirma constructos generales, pero faltan codebook, texto/codificación, n México y desenlace coobservado; la descarga exige aceptar licencia.	NO	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.
worker-4	N16	ENCIG	OE-fdff082a292e54fde7d4b680	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Hay corpus ENCIG local, pero esta relación no trae localizador de reactivo y emparejamiento explícito para la necesidad.	NO	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.
worker-4	N17	CSES	OE-a85c21b316ca56fe487c9e96	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7	CSES Module 5, Mexico 2018	La ficha local confirma pertinencia temática general, no una apertura exhaustiva del instrumento o payload.	No se cambia el estado: una descripción panorámica no satisface AUSENCIA-DELIMITADA.	Solo hay descripción panorámica electoral; no se abrió exhaustivamente el codebook/payload para delimitar ausencia de variables de gobierno digital.	NO	Abrir codebook y payload canónico CSES México 2018; buscar literalmente variables de trámite/gobierno digital y documentar el universo revisado.
worker-4	N17	GPS	OE-93ebba143d4c6d070fb911ce	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	Global Preferences Survey (GPS)	La ficha local confirma pertinencia temática general, no una apertura exhaustiva del instrumento o payload.	No se cambia el estado: una descripción panorámica no satisface AUSENCIA-DELIMITADA.	La ficha panorámica enumera constructos preferenciales, pero no constituye apertura exhaustiva del codebook/payload GPS México.	NO	Con autorización de licencia, abrir codebook y payload GPS México; buscar variables de adopción CoDi/SPEI, coerción, riesgo fiscal y fricción.
worker-4	N17	MASS_MOBILIZATION_PROTEST_DATA	OE-f6f64575493127412ebb0cf9	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	Mass Mobilization Protest Data	La ficha local confirma pertinencia temática general, no una apertura exhaustiva del instrumento o payload.	No se cambia el estado: una descripción panorámica no satisface AUSENCIA-DELIMITADA.	La descripción panorámica del registro de protestas no prueba una apertura exhaustiva del codebook/payload ni permite ausencia delimitada.	NO	Abrir codebook y payload México; verificar campos completos y documentar explícitamente si existe algún vínculo con trámite o gobierno digital.
worker-4	N17	SERIES_SPEI_CODI_BANXICO	OE-d894d788fed5b863de54b79b	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La puerta Banxico está identificada, pero falta abrir una tabla/serie primaria con identificador, periodo y cifras reconciliadas.	NO	Abrir Informe Anual o catálogo SIE, registrar idSerie/idCuadro y extraer series comparables CoDi/SPEI.
worker-4	N18	IMSS	OE-a16637199914a6515d84d63e	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La etiqueta/fuente no aporta en esta fila un payload e instrumento concreto con las variables requeridas.	NO	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.
