id	encuesta	ola	universo	variable	estimador	ponderador	escala	grado_dependencia	grado_dependencia_evidencia	publicada	cv_arbitro	n_no_ponderado	frase_discriminacion	post_corte_u_ola_retenida	dominio	dificultad	estrato	origen_manifiesto_id	estado_filtro_i_publicada	estado_filtro_iii_cv	adjudicacion
CAND-327e2bf84ab6226c492a	Encuesta Nacional para el Sistema de Cuidados (ENASIC) 2022	2022	Población cuidadora de 15 años y más que, durante la semana anterior a la fecha de referencia, declaró que brindó cuidados a por lo menos una población susceptible.	PB_C60MA	PROPORCION_PONDERADA	FAC_CUI	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enasic2022_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-da7a0811da98d4c0b10e	Encuesta Nacional para el Sistema de Cuidados (ENASIC) 2022	2022	Población cuidadora de 15 años y más que, durante la semana anterior a la fecha de referencia, declaró que brindó cuidados a por lo menos una población susceptible.	PB_CDISC	PROPORCION_PONDERADA	FAC_CUI	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enasic2022_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-5d6cdb80873dde6dbd85	Encuesta Nacional para el Sistema de Cuidados (ENASIC) 2022	2022	Población cuidadora de 15 años y más que, durante la semana anterior a la fecha de referencia, declaró que brindó cuidados a por lo menos una población susceptible.	PB_CETEM	PROPORCION_PONDERADA	FAC_CUI	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enasic2022_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-c16f08d866d01a6cc2e5	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	COND_AEE	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Ocupada""},{""codigo"":""2"",""etiqueta"":""Desocupada""},{""codigo"":""3"",""etiqueta"":""Persona jubilada o pensionada""},{""codigo"":""4"",""etiqueta"":""Estudiante""},{""codigo"":""5"",""etiqueta"":""Se dedica a los quehaceres del hogar  o al cuidado de algún familiar""},{""codigo"":""6"",""etiqueta"":""Estaba en otra situación""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-ac9b5c2a88f79b9283a9	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	COND_DISC	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí tiene discapacidad""},{""codigo"":""2"",""etiqueta"":""No tiene discapacidad""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-c903a5a7ccfdd2f5fa88	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	COND_IND	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí se considera indígena""},{""codigo"":""2"",""etiqueta"":""No se considera indígena""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-48015cb59e6e3cc5ed0d	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	ESCOLARIDAD	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sin escolaridad""},{""codigo"":""2"",""etiqueta"":""Educación básica""},{""codigo"":""3"",""etiqueta"":""Educación media superior""},{""codigo"":""4"",""etiqueta"":""Licenciatura o equivalente""},{""codigo"":""5"",""etiqueta"":""Posgrado""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-533234f64777f93c6748	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	FILTRO_S6_11	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí... Otra(s) persona(s); otra(s) persona(s) y la (el) informante necesitaron cuidados""},{""codigo"":""2"",""etiqueta"":""Sí... Solo la (el) informante necesitó cuidados""},{""codigo"":""3"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-6eb06e889528a2d68536	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	FILTRO_S6_12	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-dd78cbf50e5ad48ba153	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	FILTRO_S6_13	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí... Otra(s) persona(s); otra(s) persona(s) y la (el) informante""},{""codigo"":""2"",""etiqueta"":""Sí... Solo la (el) informante""},{""codigo"":""3"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-1de99a7dfe6b6c759701	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	FILTRO_S6_14	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí... Otra(s) persona(s); otra(s) persona(s) y la (el) informante""},{""codigo"":""2"",""etiqueta"":""Sí... Solo la (el) informante""},{""codigo"":""3"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-33a407b3faf8af22a4d6	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	FILTRO_S6_15	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí... Otra(s) persona(s); otra(s) persona(s) y la (el) informante""},{""codigo"":""2"",""etiqueta"":""Sí... Solo la (el) informante""},{""codigo"":""3"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-9dc61051d183b16514ea	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P4_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-c34d37cac7ce94587230	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P4_4	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-81d43f3015dd5db2cd20	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P4_5	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""que vive con su pareja en unión libre?""},{""codigo"":""2"",""etiqueta"":""separada?""},{""codigo"":""3"",""etiqueta"":""divorciada?""},{""codigo"":""4"",""etiqueta"":""viuda?""},{""codigo"":""5"",""etiqueta"":""casada?""},{""codigo"":""6"",""etiqueta"":""soltera?""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-3fa38a2e1d2df0a52c5c	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P4_6	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-e9799e196ea3f0c26b27	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P5_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-32f4dc436703ab30a5c7	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_10_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-02089bec743391fe51e6	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_10_2	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-afa4791486c1aa3a311a	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_10_3	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-7e6d2e9aff6bd2b7a94b	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_10_4	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
