tarea_observacion_id	run_id	snapshot_t0_sha256	activo_id	objeto_logico_id	familia_logica_id	ruta_localizador	grado_inspeccion	metodo	criterio_parada	estado_plan
TOBS-8ec559cc1c61c0b260b9ac4a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-a1c934a89c25dd018565ac29	OBJ-ece6abddc4e357c18b785420	NO_DETERMINADO	/home/pc0/mm-corpus/raw/encig23_base_datos_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-8ec82e75806eba9e19d43010	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-5698aa733aefc13e6566cdab	OBJ-41815c140f7e54a48c0b7a4b	FAM-015db1b97db70325eb57f871	/home/pc0/mm-corpus/raw/engasto2012/persona_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-8ed1411e508e7af80b5c2db3	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e249af84caba9179019b957d	OBJ-dddaa0210253ee9dcdb2b3a1	FAM-9a0ccd3023c78bb73c59a31f	/home/pc0/mm-corpus/raw/enbiare2021/enbiare_2021_base_de_datos_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-8f446539195a5d634990a7fd	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b1f6a0f2197fe0780ba5c0aa	OBJ-3274e288eb4c4ad88aa204ff	FAM-2ac354f46074f55233952fde	/home/pc0/mm-corpus/raw/mociba2025/mociba2025_bd_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-8f96d3b783b29e1293595d13	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-58c98b1fe848d9060272f77e	OBJ-08b7a7d4f44572bca5f38e1c	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2022.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-91ed6682efdaea3a4b689356	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b4e42dc7aa0087a20377728e	OBJ-e09c8d2f63f726519a001e24	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/doc/ehh05cb_bc.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-923a66946aa90e609a295428	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-25d734a95300770a8a445713	OBJ-f837ffed3206de34c4d6d62a	FAM-ee7ba393b79c6b9d2b6e70cd	/home/pc0/mm-corpus/raw/encig2023/encig23_base_datos_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-92bca312912c55d81e5141f2	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-5038e4fb1e036bcc51c69a7b	OBJ-da71551ba3b3ecf5438cf092	FAM-12aad51f47bf90181308858c	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF884_operaciones.html	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-92ed19ff91e98bc2805ddd34	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ae73ebb567d393f74fa26446	OBJ-07191fa6a2eb9671e9f1c947	FAM-2bc97de35ce81db9862b9b3c	/home/pc0/mm-corpus/raw/engasto2013/persona_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-930356705ccec2d02326de3d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-bc20ccb653c5826a395992eb	OBJ-56ee55b226198430c42a8541	NO_DETERMINADO	/home/pc0/mm-corpus/raw/envipe2022_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9488d38be3096c385198d756	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-8cb29a7522a1f5f72722f454	OBJ-aca0503735b52435971c96df	FAM-c393cf8eea937dadcdd6e15b	/home/pc0/mm-corpus/raw/eder2025/eder2025_bases_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-948919f179ae271dd56082d7	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e910f8b5cac31fc5bf00e2f9	OBJ-56c6d24c942c19faf7382693	FAM-6d272f83bf64c7aa4b1b7a23	/home/pc0/mm-corpus/raw/endireh2006/bd_endireh_2006_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-953f0b160fd603eac6738547	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-0e68e1c3a88fe2ee42dbef2e	OBJ-98adbc3212c7b6a129bf87a1	FAM-7fa634712173e41d5ebd74c7	/home/pc0/mm-corpus/raw/mociba2023/mociba2023_bd_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-956d36f9f9fb4308f6d4d3e9	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d490b46c75a3ed66248adc4b	OBJ-84dfbdab307afdf97d4ab7ba	FAM-fcd8b1c7b4a4f1a3d9a40f0d	/home/pc0/mm-corpus/raw/encig2025/encig25_base_datos_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-95e5d72653bac9289d070b30	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-87be59ee247414d084cd0207	OBJ-4ea63b58abbc07c73eb1e370	NO_DETERMINADO	/home/pc0/mm-corpus/raw/mujer_enadid23.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9653414b8659e475f0329670	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-bcdfc67f202fd39cbd3a8bb7	OBJ-0d627a1eb712533d69a71dab	FAM-9185bfca5c14ba9120d1f535	/home/pc0/mm-corpus/raw/mociba2021/mociba2021_bd_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-96c758050258c87a2d4b2432	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e8a38ba476ec013f5d27a512	OBJ-df0387b36307923cec6d5876	FAM-58d0f7ca8dbe16f93ac9737c	/home/pc0/mm-corpus/raw/endireh2003/bd_endireh_2003_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-96ec570e7854b295b162ce83	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-413bf3f98f8ff9225e7f5a13	OBJ-89ed65e917e8cc94e3a37b07	FAM-078c13b182e91149f5c1a9d9	/home/pc0/mm-corpus/raw/enasem2021/enasem_2021_bd_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-970e03085a8474db22123e79	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-0603eb127d0c8c7dcb90f992	OBJ-73df248847f3bbb69c143b4d	FAM-0d6a9dd55dbb1bdaad8bf14e	/home/pc0/mm-corpus/raw/mociba2019/mociba2019_bd_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9789fb791073cdfb8e093292	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-06897372beecc95996e550d0	OBJ-20b0a3b6a5223ddaaa48dd60	FAM-eec55e2d105156bb1a98ed39	/home/pc0/mm-corpus/raw/encig2011/fd_encig2011.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-97c5da6089dceb2be092980b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-659e2fa6bd54c259accec822	OBJ-54402d28d0bdf7afbf67c0d3	NO_DETERMINADO	/home/pc0/mm-corpus/raw/c_bas_v5.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9865d1a4621ad21a245e8107	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-1e6e2ea88d666a906e769ab5	OBJ-cae5c8562cb624bf4af27d4a	FAM-63828cea30533daccc963b89	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-98cb255a4dba32bedc9ce42c	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ad65b51ee286212ab5ecd256	OBJ-728918a3e5e513c01e8d067e	FAM-86b177b7587c0784f6aca50a	/home/pc0/mm-corpus/raw/engasto2012/gasto_mujeres_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-995582d8b92074447061ac11	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c2928800f0c1b48396e73ebd	OBJ-bb826d647506f5c68ced14e8	FAM-22905613e06ba8431688cf06	/home/pc0/mm-corpus/raw/engasto2012/lugar_compra_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-99661e89e2844534e2396589	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-3ef86c3c1da311122aa37a44	OBJ-5510c8a2e9d684dedf4f4837	NO_DETERMINADO	/home/pc0/mm-corpus/raw/enaproce2018/ejem_base_micro_ciega_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-99782f20e367749f6bac1683	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-5362ba4490a6451b6c952a1a	OBJ-66ea6f2f03e8acab7d2ab084	FAM-00be05ff2a8ffd49815907e8	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_2001_stata.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9a8fedc4059d91eab69e5e9b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-9be020dfafc1add9953a8a6e	OBJ-bedfdd1be452742394cf77c3	FAM-ffd18fc6116a2d9d58c77a75	/home/pc0/mm-corpus/raw/enti2022/enti_2022_fd.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9b624548e247967950464e15	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-04eefd37b57d8f94e7f02b0e	OBJ-b397d123095d923d51b56470	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/doc/eloc02q_bcc.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9bbb73742efcfd9955836f26	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-4206366b35f7eb0396458892	OBJ-d49b5e22edd235385615e0cc	FAM-85d9cbed01df7ab464b5eab9	/home/pc0/mm-corpus/raw/mociba2022/mociba2022_bd_RData.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9c727478864164ff392ac398	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-518d6cb7a6263802643ea4e2	OBJ-c77c4e56693074dc219f75c5	NO_DETERMINADO	/home/pc0/mm-corpus/raw/c_bas_v7.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9ca7db4ec77035f7b7904d22	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b7a0f5c270b4b210aedfbaf8	OBJ-59fbb4b3c9e5f252a506e8a6	FAM-3cab6df0bb5098b7bfb945c3	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_1995_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9db51a5d040da9dfcd679c6c	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-44ac87a7c503383724c3a0ee	OBJ-8c19ce24d348c5d36118af26	FAM-1232fec2d6af9c82968620e1	/home/pc0/mm-corpus/raw/engasto2013/viviendas_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9de5f986079e9cf64aad8b47	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d5ee9064d4de2745a5deb1ed	OBJ-6ed23ea0449f3a2aef735be4	FAM-e9cd1ffbb3682c08008fbfc7	/home/pc0/mm-corpus/raw/enbiare2021/enbiare_2021_fd.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9e356bcc19b4eef6ad3ec68a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-f775ae4d240eeb714010fe58	OBJ-123fcd01249c28ac72beebcf	FAM-f407c6fb43b5578835a70642	/home/pc0/mm-corpus/raw/envipe2022/bd_envipe_2022_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9e5e8dae1b6bcc690c54354a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-058e5d4fb9060756118d4889	OBJ-66be1134fbca5ea64c8b66b0	FAM-de2fe3a99534f9a8f3215704	/home/pc0/mm-corpus/raw/encig2021/encig21_base_datos_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-9fdcd26ba04458962bb2feaf	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-a1d2f2b1ef12aa323d250ed4	OBJ-f7a5d2f174a984e45addc901	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R1_1_AGROASEMEX/padron_integrantes_sistema_nacional_aseguramiento_agropecuario.csv	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a08674a1f244845b8ac3e36d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-eb48a1e10a8a9f021c22b41e	OBJ-44cbe24ee8603759035f6178	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/ehh02q_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a0aff35a80d266f850aac428	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-0fba52420e209270a293964f	OBJ-03c834432fcf6bb9f8adaeef	FAM-9ef5e441b9c50a47542ce339	/home/pc0/mm-corpus/raw/fd_envipe2022.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a0c83dc9617a5b69e786a438	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b73c975ba73c4ceaf60433e0	OBJ-85222eb993981c9f99e10c47	NO_DETERMINADO	/home/pc0/mm-corpus/raw/envipe2025_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a106a85e2e190afa59ec745a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e5ab7499bf68aaf7e1188421	OBJ-7277604e54647c1462f66fef	FAM-fa2c9affcfb46e1f2a1929b2	/home/pc0/mm-corpus/raw/endireh2016/bd_mujeres_endireh2016_sitioinegi_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a10a8b1756506234c65a2b9a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-9e4b4c707641d6df6b317430	OBJ-21044f5301f9faf0c01325a2	FAM-7499db22a5bd352f8f1cbf35	/home/pc0/mm-corpus/raw/endireh2016/bd_mujeres_endireh2016_sitioinegi_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a123d7cb564306598e1fe3b5	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-51b06aeea1ea380440aaf59a	OBJ-d81682f4eec9fa512c2ccaf7	FAM-f9102a1722a51a2a7e71eb63	/home/pc0/mm-corpus/raw/engasto2012/gasto_de_consumo_ajustado_constante_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a276638309859b4df35fd832	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-186d2bccaea56dcc334b901e	OBJ-f4e58cf0c07ed0972cef9a70	FAM-43140a80a854813e31a2c228	/home/pc0/mm-corpus/raw/enif_2024_modelo_logico_pdf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a2a16af80d85d488b2ec1157	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d0bddfecbff208b6d85ea9f8	OBJ-78e0643c42b43665a12843bf	FAM-624d2bdb0e8c7b14624cf979	/home/pc0/mm-corpus/raw/eder2017/eder2017_descripcion_calculoR.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a2b87424b3e21add6dadc432	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-747dd31c7f33eecbaf977767	OBJ-55ae81f2f9046a346b891f2d	FAM-22cd1cb6c5d1df9957645222	/home/pc0/mm-corpus/raw/enpol2021/bd_enpol_2021_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a2fdf0b8e8ab6d8bd5c20822	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d1b086b260f6140097c5d8fb	OBJ-258ee45bb28946910613cf3f	FAM-3a3a944fe6fea9a0ffd0636e	/home/pc0/mm-corpus/raw/endireh2011/bd_endireh_2011_RData.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a31ed3a30c9d6ea2cfd9f401	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-4b88d0073011e6a9beee797d	OBJ-2743d0a1e5b015a44f6c1766	FAM-0daa27bcddd4dc2ab7375e71	/home/pc0/mm-corpus/raw/envipe2013/fd_envipe2013.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a3f2d25191941ebe061a6f85	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-3f1705f1dff1d0f3c946ecb0	OBJ-eed113d5c2c51f2187163a1c	NO_DETERMINADO	/home/pc0/mm-corpus/raw/enif2024_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a40d420102f4a5e3ea147893	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d5200e68ec76816f61255d46	OBJ-6c66120c36bf0cbb0dd97e6d	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/ehh05w_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a40ec2b1110f8ddaca887590	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-de90756ab11fc8e4fca43245	OBJ-8cc64b872066506e069262ff	FAM-39fa0bf38aabad20a9571dcf	/home/pc0/mm-corpus/raw/ensu2025/ensu_bd_2025_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a494992f3a18db2474b760eb	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-1554f262791502b769c75a9c	OBJ-a71147e285e8f24b314f3f4f	FAM-77314205f4318cedd250b920	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_1992_xlsx.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-a4d6969dba15ec9f3240c915	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-414685caa0ab7d3f0f0e0f3e	OBJ-9ac27710d423fb9e537913af	FAM-e9d649cc9ac256af513be8c7	/home/pc0/mm-corpus/raw/encig2025/encig25_base_datos_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
