tarea_observacion_id	tarea_origen_id	activo_id	ruta_local	hash_local	join_reutilizacion	expediente_origen
TOBS-48e3c967b8cb112e7d80ec09	TOBS-ce503c3dc3fcd6dfc3404bb5	ACT-36de39c6b7ebf9f370c65131	mociba2020/mociba2020_bd_dbf.zip	f45b6a1634c32c783d3a6d30059d2e51c83ae3d30d19fa94783d7e26843b73b0	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-ce503c3dc3fcd6dfc3404bb5
TOBS-49818c8e541c167bf08a0fd3	TOBS-90c6a331e883949b4d1b7f48	ACT-50a08d5758f87787176c9ae7	ennvih/doc/ehh02q_b2.pdf	12ae9781aa02226254e37da3dc40255f8a7ff1542f44da6e05d86b16afb7b7ff	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-90c6a331e883949b4d1b7f48
TOBS-4a6c1ff6c5c6fcf460be1a52	TOBS-898f2a0536591b8e64bae486	ACT-d75defd777b149a96310bd99	mociba2017/mociba2017_bd_dbf.zip	1ffde5f48966f51d665ee40e79be0d81ce6a4b87aed9247ef9f41445be8548ec	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-898f2a0536591b8e64bae486
TOBS-4b9b5dda19a16a8263083969	TOBS-f1a47c4572453e425bb1628b	ACT-9185b6b858e40d507c522733	endireh2016/bd_mujeres_endireh2016_sitioinegi_stata.zip	6f6a80e31717da6d83e8512e977d3bf4915a12b728a62dbffe4a23dc770b03b2	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-f1a47c4572453e425bb1628b
TOBS-4c757a1e5f51125f37053d94	TOBS-5b7e172eb09eaee5ab064d82	ACT-ad51d0f954ed470ec4f86359	ennvih/guiausuariov2.pdf	6d3334e77e1d417bf7be997715c4e38b0c0047e595a948d7bbcd8295255f0ddc	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-5b7e172eb09eaee5ab064d82
TOBS-4d3fb66dedfb6e1f5cde548e	TOBS-59bc02ff825a84a0f3c040e5	ACT-02f568efea4640aa9fc2126b	enigh2012_nc_csv.zip	2ed45acfb402cbcf21ecc3197555d343a484e6ffcf59be2a0d54878d1dda5e44	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-59bc02ff825a84a0f3c040e5
TOBS-4dc9d5c7788d45469c6dc1ef	TOBS-cb4abe6fa66a81fd92a670ac	ACT-8758a7bd57ab61498bf5040a	enoe_n_trim3_2020-trim4_2022.zip	2a25ab364e282cf1caff5a45b29ba104a26a38d7fda88fe1720b89ae299f7ed1	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-cb4abe6fa66a81fd92a670ac
TOBS-4df5e80a6512680fd2e278bd	TOBS-759d9057994063e540f2eaf5	ACT-f5e4438bd778b51c7fdd82b3	fd_envipe2020.pdf	94bcf0b012b9cd3eb5387b2d5605b809269579b5e04c492ccea025e0cbbb0a64	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-759d9057994063e540f2eaf5
TOBS-4ef1793f19ee07bfda305c63	TOBS-e883d31bc9f9dd223783f54c	ACT-78eaa36f9ec6775310335ff4	enut2019_der.zip	4cf74d141629ac78f2023f49cbcd6bff5fc5c8d778a1c4a346ba2cf7f0a5674d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e883d31bc9f9dd223783f54c
TOBS-4ef92db9f2effdd556ac23ef	TOBS-256a2635caada3a154d79f22	ACT-b9635f0215daa72b983db41c	enfih2019/enfih_2019_base_de_datos_csv.zip	be372533d5043920892142e8bf792b7293a5f20ab466a6441bc89925b42ef4d5	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-256a2635caada3a154d79f22
TOBS-508502d1d51da2194cdf5d94	TOBS-21152c0b3b1d092818ffdf03	ACT-5dc9b54b946445c189c287d3	mociba2024/mociba2024_bd_dta.zip	1228f9f4188284ce4d1420309b57802cbad640046977d3ce945337a5d0b39fb7	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-21152c0b3b1d092818ffdf03
TOBS-50abac628e1c1d094e63610c	TOBS-e16883a516bd7ba41f9730c2	ACT-02d547c920795b02e41d5bab	envipe2022/bd_envipe_2022_dbf.zip	70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e16883a516bd7ba41f9730c2
TOBS-50fa1baa1af71fce9c397ef6	TOBS-ba3dab955b2418ea7e5b466f	ACT-bcfc7df066e0e941c34d9f68	endireh2021/bd_endireh_2021_csv.zip	e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-ba3dab955b2418ea7e5b466f
TOBS-517685f9ba62431267cb42cc	TOBS-baa39eda7bbaf3b90b329211	ACT-f1013a8ca75bf602f8882af8	mociba2021/mociba2021_bd_dbf.zip	38ebc56541e5735cda086c1518338c6f8adc3885cd2ec2473ae032c3f5faef85	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-baa39eda7bbaf3b90b329211
TOBS-51eab7b8f04177f6da226e79	TOBS-0c48bba21fa2f4c19356956d	ACT-4769d9945fc5411cb4542439	encig2015/encig15_base_datos_dbf.zip	3f588cb196663ebae9feb174fee870f0e2117aaad4936f34d714e1bf148baba4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0c48bba21fa2f4c19356956d
TOBS-529fd34f6cb2f10acaaf6591	TOBS-d0b1806e9844f2398a09bce1	ACT-44c1bfbcbc3760d5deb94ce9	mociba2017/mociba2017_fd.xlsx	636f2df5f630bb0b894c20d7082628a91c626826528aead3c12880eff9179537	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-d0b1806e9844f2398a09bce1
TOBS-53cda94758b91336fe9b970d	TOBS-766f0cb26f05fefc7c3f9551	ACT-ac58b9471f61bf2fd35512bf	mociba2023/mociba2023_bd_sav.zip	9e2c11e4d4d4f7cc7c2b4bddb0561d1a82250d74b5840941950b41cbad9f941a	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-766f0cb26f05fefc7c3f9551
TOBS-544a1f479ecda7b116c3e88b	TOBS-09523e1135abe1583cbdd78c	ACT-c81a7d8af6f886c67ae4c347	endireh2006/bd_endireh_2006_sav.zip	d09ea5e3f7c788683934ed2234c725ef884129cf6c68ffd2b9c887aa678df2c9	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-09523e1135abe1583cbdd78c
TOBS-5476c2311b92e561e0591198	TOBS-0434f13dfd4ef00a7764ba1d	ACT-a6a99e9b3b9b54d59abde75a	encig2019/encig19_base_datos_dbf.zip	626395c6b13a6f568d2986e1f2b7f0fc844e1bced9db09402b6c02cfb8954915	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0434f13dfd4ef00a7764ba1d
TOBS-547ea61d160abdfe638ef612	TOBS-cd5ae1dffea6d51110c6b909	ACT-e20a7e5106572c09efb68020	cuest_modulo_envipe2024.pdf	7628127d5e9bd4424737f7a8cb60bbded28e21c2242d1f412c86367e03836e28	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-cd5ae1dffea6d51110c6b909
TOBS-54b87f30789b793b0f548f73	TOBS-156c1df76639950f9506df5f	ACT-f6d40f7a0fe011efb757fba2	enif_2021_bd_csv.zip	769c3828ce11338379bdeb8f54b1a5b0f98d3e7b6a8cd4941815ca6d6e905e39	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-156c1df76639950f9506df5f
TOBS-54bd6d902f77c54671a0537a	TOBS-ff4f39f941b0968ae32cf856	ACT-6d8caeb425cbd306f56def7d	endireh2003/fd_endireh2003.pdf	719da9d636da254732a0be1c31bffd21d06b7609b048f5396e5872c75345daf3	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-ff4f39f941b0968ae32cf856
TOBS-54da55e8e1996134e24e3988	TOBS-20002772546757388698a3b5	ACT-7caba58c2beab82362eb4032	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709953558aac077afe9150c5254e06ac59d0ede3e4148241df580af	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-20002772546757388698a3b5
TOBS-553486ac1c4b554515b2faa0	TOBS-ce99c66d1e50c6d289bb562f	ACT-a59b4ac45993be00568302bf	enigh2020_nc_csv.zip	47417cac13da7dce3a710d86c5767564101086a51666ec674acf27740e0701d4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-ce99c66d1e50c6d289bb562f
TOBS-55e928aab36fef76b1ec7db6	TOBS-38ff4b82b569efaa5255e86f	ACT-91302f81e9a6d6fffcaa05bd	ennvih/doc/eloc09q_bcc1.pdf	1a5dc8449f77400cc2c2a47f48fcacfe3ccc3d1bdc4c43ed1b77ec32640adf8c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-38ff4b82b569efaa5255e86f
TOBS-55f343ac948413c752b9ff04	TOBS-e31bf0d54bf059c1110e6884	ACT-4e3fa580f2f004f8aa7c0a93	envipe2011/base_de_datos_envipe_2011_dbf.zip	d6c660f00ca2179dcabf59a9af166d7605793eed48c6eb84bcd8d24f39bd2ce4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e31bf0d54bf059c1110e6884
TOBS-562d5154ef9d87d8fe5d8df0	TOBS-e37e08f0d844dbf499ff281e	ACT-cba878ae46480faa6acae4f7	conjunto_de_datos_enoen_2022_4t_csv.zip	e0d897b28539b79c00e2a9e32df5d7045cf5dcbeda08afde2fbae5b0c819a937	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e37e08f0d844dbf499ff281e
TOBS-569ea99f98b3f2b31de6d9a4	TOBS-145d8b3649d996de6f15809b	ACT-cefe0de7f799e604345794cb	ejemplobd_enestyc_2001_xlsx.zip	ce851437457f03ec9b56bdb90377791aec0303ce47f5bb6338712d18102c498d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-145d8b3649d996de6f15809b
TOBS-56bed9e8e8cacae6c3d0ebff	TOBS-5e2bf27e4e8c910e21feb4ed	ACT-c00b36a8b979be0756070a36	encig15_cuestionario.pdf	9a174ca282cd2eb472b6b19354b0267f0eef88cad10e6a3a3a3c6b485db4c0ec	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-5e2bf27e4e8c910e21feb4ed
TOBS-573c6abddfba056764269676	TOBS-93ea59dd4862c2092082f5e4	ACT-2c44f0d16c7a81c133f82fc3	enif_2024_fd.xlsx	17e2ad86ce9e4fd5783ee54e9b51ee436b934e002d5736b82094070c74a25db2	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-93ea59dd4862c2092082f5e4
TOBS-5770a3c5e3d253590d11e111	TOBS-32c53e89b49b4a52afea81a6	ACT-517fbaf50cef5f52dcbe98bf	enif_2021_fd_pdf.zip	6f4e3aab705ddb6910607be15aa711eca56ef5060dcc60bc941d201ef3079457	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-32c53e89b49b4a52afea81a6
TOBS-59ab1ea2cff538b025884fdb	TOBS-b7959dd61795619d0ccbe37c	ACT-510271458969db57954d1802	encig2013/encig13_base_datos_dbf.zip	48d29d560d3836309af61c4a82d46d8338d58ecb9d14d04ffc947c1e087caf1a	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b7959dd61795619d0ccbe37c
TOBS-59f9aa439b38f6a3bbc869e9	TOBS-eb1270537acd72d00d8ca9c8	ACT-63435ddf40f3f696b1d08ab1	endireh2006/bd_endireh_2006_RData.zip	e3456fb7c551c527e83bfc2fc1e2d33007e54b5db5821f8733b303468fb31596	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-eb1270537acd72d00d8ca9c8
TOBS-5a6e74faedb29a8cbe394c54	TOBS-db24461045dcb6ebe63cb58f	ACT-ae1ddb10e2992e10f0aaa4a9	encig23_estructura_base_datos.pdf	eb89820cd58af0d8799387a376b9e60b062ed59daea74cdbea7ff3b4ee13a906	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-db24461045dcb6ebe63cb58f
TOBS-5a7324f8821ef3abf97a86f8	TOBS-43c7ad61ecca85c3beb86ea0	ACT-fbf22ac05647520d4c34406e	eder2017/eder2017_bases_dta.zip	0b7e1ad846ba157e3a699ca16ea0c45a3b4f8866f6ca74c5e9be9b20812ee949	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-43c7ad61ecca85c3beb86ea0
TOBS-5aeb38acc92675d1b9e05be7	TOBS-5e038731a867745081d6115d	ACT-d6512dd9258cd61e41ea3f71	envipe2021/bd_envipe_2021_RData.zip	167df80f9b18086cfeb4f64605fce04fcb5dc6255e32dda1ec5f2fe874c5a868	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-5e038731a867745081d6115d
TOBS-5af39fc58a9aeab3a09b2323	TOBS-c64c0bad2b353221d192767e	ACT-899fc4b3b4a5a441f17f469e	engasto2012/persona_dta.zip	22816da6fd51f86c48f72c87b0e42acff8d5a0e1e7f61cd1424bbebce6aeb987	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c64c0bad2b353221d192767e
TOBS-5b8779d68226b504360541d7	TOBS-1e4440fd380994784d1f71f0	ACT-d158c8cf52428dd3834ec41b	endireh2003/bd_endireh_2003_sav.zip	1d412c7f42d00461bbf0c24ee4a54ab500a1da6983f2a8e88a6b556b03685a1d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1e4440fd380994784d1f71f0
TOBS-5bb52218db9dd320125df11d	TOBS-322dc43b6fce800c122699e4	ACT-d7fcee91e2e767ab8c66a205	ennvih/ehh09w_all.zip	e7929b49a7cd4f1eae5aa17da77c7eea4794d0f26265fbd40dde5e9c8e3ef8b8	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-322dc43b6fce800c122699e4
TOBS-5be2fd5dc90abcbe1bcc0e16	TOBS-a8d0378b2e28a2cfd3ff8900	ACT-c49fb7430d687227856602e0	ennvih/ehh05q_all.zip	e73709d1de16f4c79cd20a48080dca7ea6ec3a2dcca491837d7f79a00928e894	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-a8d0378b2e28a2cfd3ff8900
TOBS-5c5a72df4a73bc9cce00785d	TOBS-00f72aee8ef1aa6de28ec563	ACT-0236d1facf398d55cbd02b06	eder2017/eder2017_bases_sav.zip	3e076cd804e91b6a0190c49036b2096ad635882e36d7160abe941611c537b0ce	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-00f72aee8ef1aa6de28ec563
TOBS-5ca8fe0ef6ecdbcb2af1f1a5	TOBS-335c940c95c62cf2feb0e881	ACT-a308390defcf924feeff78b2	enasic2022/889463927082.pdf	2f51b5aaddf37c1c537141e46185ee3cec11b0aefc896d1fde3505aacabc41e9	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-335c940c95c62cf2feb0e881
TOBS-5ce3fb18bb413ee5d578bd45	TOBS-1357ce96557c086946541fd1	ACT-5c3ec815e501b415d50abbea	enasic2022/enasic_2022_fd.xlsx	33c692e05bd7dbafb801a1594a819c7be0e7cf5c25822c66ea458dc9fe9c1370	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1357ce96557c086946541fd1
TOBS-5d29c3f82183abbd5f0852c1	TOBS-13b96b3a628844ed20d61071	ACT-840b026d992e04e5eeed2cdf	endireh2003/bd_endireh_2003_dta.zip	c6c70f218ccc511ee1c2b70fe6bafd3116f32b037a741a91547cff84fb00611b	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-13b96b3a628844ed20d61071
TOBS-5e1f5c93599a5c5c137d4852	TOBS-2ff250fa727dda28e50b2b06	ACT-62eaa96a712c73fc692f9368	envipe2023/bd_envipe_2023_RData.zip	ec54a7763706d447840cae2bcf4487964640aefd1e0bcd69db4adca78f1988a7	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-2ff250fa727dda28e50b2b06
TOBS-5e8a90a5e88c4348e5fac54b	TOBS-b1278ef37393c78fc2ce225f	ACT-865af5afd647093793d3ec7d	Censo2020_CAAS_eum_csv.zip	10b56a3b724c14c000464f3a632a9eb845dd5fa0ffc800d16644840d74b7c125	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b1278ef37393c78fc2ce225f
TOBS-5f762c1833d6de8b1b707757	TOBS-88e17af5449f08741b71f194	ACT-eb484d82b9de7926ef074442	encup_2005_cuestionario_pdf.pdf	c6f4a3c77002949fcda99be40f3342f27241916b60e1fd63d3a8a5e3dbb57562	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-88e17af5449f08741b71f194
TOBS-5fc074012e1194c6c1f61ac1	TOBS-32d56f035514515a7bcbcc34	ACT-98455d5a4df5660d806b2bf8	engasto2012/hogar_dbf.zip	4b7b4b77e137c9e71730efb423bbf702e54cd70d97d3f7854b3166bab859638b	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-32d56f035514515a7bcbcc34
TOBS-608562f01f2bb1390d456790	TOBS-c8e9456548e98133e18e0079	ACT-18138bba721750794123c012	mociba2021/mociba2021_bd_csv.zip	bf04c254fb4f2ab2a14a42f535f6d8df615bbcbeb119ce72631c0bc17103d312	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c8e9456548e98133e18e0079
TOBS-61f18c09d5c2a8ba663b316a	TOBS-d76284427c0ae721d4b6ee6c	ACT-1273f05a86b6fde99fa34a5c	envipe2019/bd_envipe2019_dbf.zip	f7cb0d6f3317cfa0ad1beb071704267da17ecd8b7e8faeb9e7942a27c86c0046	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-d76284427c0ae721d4b6ee6c
TOBS-63e244f880008bb33a282af6	TOBS-cdb5498e8cde64460de7d2f4	ACT-39161959ce4aeb962f5ca7fc	encig2023/encig23_base_datos_RData.zip	6b16471bc765ac92e1903db3b1bcd5ca0247b59d007b151bd8762488171c09ef	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-cdb5498e8cde64460de7d2f4
TOBS-63fd58e5a7a1cc3da7221048	TOBS-d42d9db53b51ea38c88b763e	ACT-4dd7802584eb2d1c45d1f81e	encup_2012_base_datos_xlsx.xlsx	50341d97a3e305e6ed3348757632e5b23ab2e87b2052304961905619d85612e4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-d42d9db53b51ea38c88b763e
TOBS-648ad9d4b464b09653f7f17d	TOBS-4dcf672621d2ef5057c47960	ACT-aa74ac82ca05d95023533e53	endireh2003/bd_endireh_2003_csv.zip	fbdd25eed94251b6940566666714199e11fa1a965c5b96c63c52f6f54b3157ac	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-4dcf672621d2ef5057c47960
TOBS-64f6ff10858ee402cef5b824	TOBS-e071619a2ab0176589b94362	ACT-ee376ae487db8a0c918fe851	hogar_enadid23.pdf	8b046a68dc19e292522557e05d81952e8fb04c2d3a1375c93fa7192e857e3270	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e071619a2ab0176589b94362
TOBS-6659b825225747cb0c110f6a	TOBS-27c6cdf20252dfb66f51708b	ACT-229952e8abc0fa739ce84982	ennvih/doc/ehh02cb_bc.pdf	5f45f149c3c45b68e2b2d3e0dc7193d57109bd2db510ab6c68c036bd7ffe6d09	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-27c6cdf20252dfb66f51708b
TOBS-6678a8cd7d832b68eb61a2de	TOBS-ce4a34502178b59a313ea704	ACT-28adc655d1e37e48de20bd65	eder2025/eder2025_bases_dta.zip	e79a7d7f46036313ef1242545f4d1c580d70795dffbcbfe3d8011d901a129a14	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-ce4a34502178b59a313ea704
TOBS-66a3ef817122e85b1889f846	TOBS-af68fe5e0f09f03b3ee7d916	ACT-36a9c0a07b60716e45d714e1	cuest_modulo_envipe2018.pdf	547115b60aeaf6b52deb1bc51cd3d04bc451f7485c07466396a8f5c0c96ff5d4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-af68fe5e0f09f03b3ee7d916
TOBS-66ef116b30f1a7b795ba30f3	TOBS-b37ec6d86942c51891da472b	ACT-09f51a1905af55c9ef3b1fc9	latinobarometro2024_fichas_tecnicas.pdf	e5dc667acbb2ba3d8518462ba669bcfaa66e01d6acc13e46239c5af7d20bfbca	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b37ec6d86942c51891da472b
TOBS-676376afa72471a440de76ac	TOBS-70b17ce80c3e1115601e85e1	ACT-b21f4ac844cbfddb8c179731	envipe2014/bd_envipe2014_dbf.zip	8f1d0eb519a0ceabe36d187d9a49734dbef97f219b86eea9084ebd1818973f77	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-70b17ce80c3e1115601e85e1
TOBS-67bc422ea756c8a76183b842	TOBS-af273472ad92ff2c683a11a5	ACT-74bf3091ec67b1696fbb9c72	enfih2019/enfih_2019_fd.xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-af273472ad92ff2c683a11a5
TOBS-68f84a6fa4d7257de6ce5001	TOBS-8c9049ced6172674847c271f	ACT-6ab426f5ab8eb520dbad0982	ennvih/guiausuariov1.pdf	d38ee15b9c6b4681364e75fefeed27a26b216c5974a2a5d5c4c7c213e2eede53	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-8c9049ced6172674847c271f
TOBS-69400f6b4be1c3ba86dfd7cb	TOBS-70a2e6c152f33fb26624bb67	ACT-0947827192de54aaeec30ba3	endireh2016/bd_viviendas_endireh2016_sitioinegi_stata.zip	1efc5669f8069a29f124192e65de75585ce6d10772da53f6366ea64cb8bf4e46	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-70a2e6c152f33fb26624bb67
TOBS-6985bdd15210f724d289de06	TOBS-87a49d5d77e8d5f53d0ba746	ACT-2b703172027e4651c0d11c11	encig21_cuestionario.pdf	9ee829815e8dca5ebe562b26afb006dcec475840bf27a206a0b838534041e45a	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-87a49d5d77e8d5f53d0ba746
