reporte_id	tarea_observacion_id	activo_id	objeto_logico_id	afirmacion_tipo	objeto_inspeccionado	universo_inspeccionado	metodo	valor_o_descripcion	evidencia_ref	localizador	limitacion	bloqueo	siguiente_objeto_no_inspeccionado
RINS-7f5976e0c43067e6d7c489da	TOBS-b487b85b148bd6c0367a43ef	ACT-83aa1d376cbabd266a81ab67	OBJ-52b390b3a6b908c29d549b90	NO_DETERMINADO	R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:376bdf04ca9c319950ede74c1711c9f8f3c55df52d3ef45afd07175bd157e8f6	/home/pc0/mm-corpus/raw/R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-7f5976e0c43067e6d7c489da	TOBS-b487b85b148bd6c0367a43ef	ACT-83aa1d376cbabd266a81ab67	OBJ-52b390b3a6b908c29d549b90	NO_INSPECCIONADO	R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	frontera exacta descrita en limitación	registro explícito de frontera	Se enumeraron todas las hojas, dimensiones declaradas y primera fila; no se leyeron todas las celdas.	sha256:376bdf04ca9c319950ede74c1711c9f8f3c55df52d3ef45afd07175bd157e8f6	/home/pc0/mm-corpus/raw/R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	Se enumeraron todas las hojas, dimensiones declaradas y primera fila; no se leyeron todas las celdas.	NINGUNO	contenido fuera de la frontera
RINS-7f5a1a5866f79ff88a6eed91	TOBS-bfaca7eaa922db4d88bd03c7	ACT-204f10324bf69ebc937b89b0	OBJ-173414b8c8f1c3d282821ba0	HECHO_OBSERVADO	envipe2021/bd_envipe_2021_sav.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":6,""directorios"":0,""extensiones"":{"".sav"":6},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":6,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""317fe9378a6dd9ba7b5be2fc80ecae5450a3ec4e9a84526780ad235b9eee2078"",""tipo"":""ZIP""}"	sha256:967203123bf946904ccc42408460ae180ddd3198c70a58de5639f878f738c963	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_sav.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-7f5a1a5866f79ff88a6eed91	TOBS-bfaca7eaa922db4d88bd03c7	ACT-204f10324bf69ebc937b89b0	OBJ-173414b8c8f1c3d282821ba0	NO_DETERMINADO	envipe2021/bd_envipe_2021_sav.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:967203123bf946904ccc42408460ae180ddd3198c70a58de5639f878f738c963	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_sav.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-7f5a1a5866f79ff88a6eed91	TOBS-bfaca7eaa922db4d88bd03c7	ACT-204f10324bf69ebc937b89b0	OBJ-173414b8c8f1c3d282821ba0	NO_INSPECCIONADO	envipe2021/bd_envipe_2021_sav.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:967203123bf946904ccc42408460ae180ddd3198c70a58de5639f878f738c963	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_sav.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-7f67fdff01ee09a323e2a021	TOBS-a40d420102f4a5e3ea147893	ACT-d5200e68ec76816f61255d46	OBJ-6c66120c36bf0cbb0dd97e6d	HECHO_OBSERVADO	ennvih/ehh05w_all.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":11,""directorios"":0,""extensiones"":{"".dta"":11},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":11,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""9e95ec26e679fca787cdd4855a35452cf300a83dfba29c0dcb08d0cff56436aa"",""tipo"":""ZIP""}"	sha256:34ee12b0c0d71e76676197089b5fd6048c0fdaa590a220f440d95526b1f4713b	/home/pc0/mm-corpus/raw/ennvih/ehh05w_all.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-7f67fdff01ee09a323e2a021	TOBS-a40d420102f4a5e3ea147893	ACT-d5200e68ec76816f61255d46	OBJ-6c66120c36bf0cbb0dd97e6d	NO_DETERMINADO	ennvih/ehh05w_all.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:34ee12b0c0d71e76676197089b5fd6048c0fdaa590a220f440d95526b1f4713b	/home/pc0/mm-corpus/raw/ennvih/ehh05w_all.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-7f67fdff01ee09a323e2a021	TOBS-a40d420102f4a5e3ea147893	ACT-d5200e68ec76816f61255d46	OBJ-6c66120c36bf0cbb0dd97e6d	NO_INSPECCIONADO	ennvih/ehh05w_all.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:34ee12b0c0d71e76676197089b5fd6048c0fdaa590a220f440d95526b1f4713b	/home/pc0/mm-corpus/raw/ennvih/ehh05w_all.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-7f7d7436bd3af921b48b7d5f	TOBS-c6a3f6f241782175404c71c4	ACT-74836fd979cd86dcb3d8b0cd	OBJ-1d93d2b952886f1ca47928a1	HECHO_OBSERVADO	FD_ENCUCI2020.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""yes (print:yes copy:yes change:no addNotes:no algorithm:AES)"",""encabezados_observados"":25,""paginas"":61,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""Encuesta Nacional de Cultura Cívica 2020. ENCUCI. Estructura de la base de datos""}"	sha256:6cd6f7475a0b5db27a84cf0e047db5b7ed98f73c3480a9e64ea084bc7d475638	/home/pc0/mm-corpus/raw/FD_ENCUCI2020.pdf	Se abrió el PDF, se leyó metadato de 61 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-7f7d7436bd3af921b48b7d5f	TOBS-c6a3f6f241782175404c71c4	ACT-74836fd979cd86dcb3d8b0cd	OBJ-1d93d2b952886f1ca47928a1	NO_DETERMINADO	FD_ENCUCI2020.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:6cd6f7475a0b5db27a84cf0e047db5b7ed98f73c3480a9e64ea084bc7d475638	/home/pc0/mm-corpus/raw/FD_ENCUCI2020.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-7f7d7436bd3af921b48b7d5f	TOBS-c6a3f6f241782175404c71c4	ACT-74836fd979cd86dcb3d8b0cd	OBJ-1d93d2b952886f1ca47928a1	NO_INSPECCIONADO	FD_ENCUCI2020.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 61 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:6cd6f7475a0b5db27a84cf0e047db5b7ed98f73c3480a9e64ea084bc7d475638	/home/pc0/mm-corpus/raw/FD_ENCUCI2020.pdf	Se abrió el PDF, se leyó metadato de 61 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-7f8b42cbb1000d9c9884187d	TOBS-99782f20e367749f6bac1683	ACT-5362ba4490a6451b6c952a1a	OBJ-66ea6f2f03e8acab7d2ab084	HECHO_OBSERVADO	ejemplobd_enestyc_2001_stata.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":3,""directorios"":0,""extensiones"":{"".dta"":3},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":3,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""27abbbaf1c347d11c8953917d728e2570f218de73e928e0eb4366c53f9356b9a"",""tipo"":""ZIP""}"	sha256:817ccfc2d48d7b55c0b0021d9d6bd94dfd36c0e27696cd63d866ff33effdedb6	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_2001_stata.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-7f8b42cbb1000d9c9884187d	TOBS-99782f20e367749f6bac1683	ACT-5362ba4490a6451b6c952a1a	OBJ-66ea6f2f03e8acab7d2ab084	NO_DETERMINADO	ejemplobd_enestyc_2001_stata.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:817ccfc2d48d7b55c0b0021d9d6bd94dfd36c0e27696cd63d866ff33effdedb6	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_2001_stata.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-7f8b42cbb1000d9c9884187d	TOBS-99782f20e367749f6bac1683	ACT-5362ba4490a6451b6c952a1a	OBJ-66ea6f2f03e8acab7d2ab084	NO_INSPECCIONADO	ejemplobd_enestyc_2001_stata.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:817ccfc2d48d7b55c0b0021d9d6bd94dfd36c0e27696cd63d866ff33effdedb6	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_2001_stata.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-7fa5c7a52a8a156fdb1f6574	TOBS-66a3ef817122e85b1889f846	ACT-36a9c0a07b60716e45d714e1	OBJ-a23c30598592b86b3c8802a9	HECHO_OBSERVADO	cuest_modulo_envipe2018.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""yes (print:yes copy:yes change:no addNotes:no algorithm:AES)"",""encabezados_observados"":100,""paginas"":8,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública 2018. ENVIPE. Módulo sobre victimización""}"	sha256:547115b60aeaf6b52deb1bc51cd3d04bc451f7485c07466396a8f5c0c96ff5d4	/home/pc0/mm-corpus/raw/cuest_modulo_envipe2018.pdf	Se abrió el PDF, se leyó metadato de 8 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-7fa5c7a52a8a156fdb1f6574	TOBS-66a3ef817122e85b1889f846	ACT-36a9c0a07b60716e45d714e1	OBJ-a23c30598592b86b3c8802a9	NO_DETERMINADO	cuest_modulo_envipe2018.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:547115b60aeaf6b52deb1bc51cd3d04bc451f7485c07466396a8f5c0c96ff5d4	/home/pc0/mm-corpus/raw/cuest_modulo_envipe2018.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-7fa5c7a52a8a156fdb1f6574	TOBS-66a3ef817122e85b1889f846	ACT-36a9c0a07b60716e45d714e1	OBJ-a23c30598592b86b3c8802a9	NO_INSPECCIONADO	cuest_modulo_envipe2018.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 8 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:547115b60aeaf6b52deb1bc51cd3d04bc451f7485c07466396a8f5c0c96ff5d4	/home/pc0/mm-corpus/raw/cuest_modulo_envipe2018.pdf	Se abrió el PDF, se leyó metadato de 8 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-80162d25ea7c54b7fb13acb3	TOBS-33f626c8c076506c5b9caa36	ACT-47ecb9909e4ae3c44e76c1bb	OBJ-7ce60a3a17f3f0981e832f4c	HECHO_OBSERVADO	endireh2006/bd_endireh_2006_dbf.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":12,""directorios"":0,""extensiones"":{"".dbf"":9,"".xls"":1,"".zip"":2},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":9,""miembros_totales"":12,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""b87c75dac852114265464c811f096ccf76c38da776f981ced72d0933708dc815"",""tipo"":""ZIP""}"	sha256:cda0f30221e4e4168cc1a8edab1cd0053401b007844ca9d65c5cdc5344d6ba0c	/home/pc0/mm-corpus/raw/endireh2006/bd_endireh_2006_dbf.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-80162d25ea7c54b7fb13acb3	TOBS-33f626c8c076506c5b9caa36	ACT-47ecb9909e4ae3c44e76c1bb	OBJ-7ce60a3a17f3f0981e832f4c	NO_DETERMINADO	endireh2006/bd_endireh_2006_dbf.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:cda0f30221e4e4168cc1a8edab1cd0053401b007844ca9d65c5cdc5344d6ba0c	/home/pc0/mm-corpus/raw/endireh2006/bd_endireh_2006_dbf.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-80162d25ea7c54b7fb13acb3	TOBS-33f626c8c076506c5b9caa36	ACT-47ecb9909e4ae3c44e76c1bb	OBJ-7ce60a3a17f3f0981e832f4c	NO_INSPECCIONADO	endireh2006/bd_endireh_2006_dbf.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:cda0f30221e4e4168cc1a8edab1cd0053401b007844ca9d65c5cdc5344d6ba0c	/home/pc0/mm-corpus/raw/endireh2006/bd_endireh_2006_dbf.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-805ba467a9f5c7b9bc1713cf	TOBS-92ed19ff91e98bc2805ddd34	ACT-ae73ebb567d393f74fa26446	OBJ-07191fa6a2eb9671e9f1c947	HECHO_OBSERVADO	engasto2013/persona_dta.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":1,""directorios"":0,""extensiones"":{"".dta"":1},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":1,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""922ebb7191a23cc3470ae71203c1974e5ee5c6a04dfea7bfd8a880304b11d799"",""tipo"":""ZIP""}"	sha256:8de915f904fad1d40b73566b3db60506f98a1cc926e58319488a1a34310425d2	/home/pc0/mm-corpus/raw/engasto2013/persona_dta.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-805ba467a9f5c7b9bc1713cf	TOBS-92ed19ff91e98bc2805ddd34	ACT-ae73ebb567d393f74fa26446	OBJ-07191fa6a2eb9671e9f1c947	NO_DETERMINADO	engasto2013/persona_dta.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:8de915f904fad1d40b73566b3db60506f98a1cc926e58319488a1a34310425d2	/home/pc0/mm-corpus/raw/engasto2013/persona_dta.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-805ba467a9f5c7b9bc1713cf	TOBS-92ed19ff91e98bc2805ddd34	ACT-ae73ebb567d393f74fa26446	OBJ-07191fa6a2eb9671e9f1c947	NO_INSPECCIONADO	engasto2013/persona_dta.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:8de915f904fad1d40b73566b3db60506f98a1cc926e58319488a1a34310425d2	/home/pc0/mm-corpus/raw/engasto2013/persona_dta.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-80b78ffec63d0f7ca50143d4	TOBS-8ec559cc1c61c0b260b9ac4a	ACT-a1c934a89c25dd018565ac29	OBJ-ece6abddc4e357c18b785420	HECHO_OBSERVADO	encig23_base_datos_csv.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":6,""directorios"":0,""extensiones"":{"".csv"":6},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":6,""miembros_totales"":6,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""4c32c8b87666f7c875a5baee4d5eec8acf5e88172f47510990a970db815970c6"",""tipo"":""ZIP""}"	sha256:af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	/home/pc0/mm-corpus/raw/encig23_base_datos_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-80b78ffec63d0f7ca50143d4	TOBS-8ec559cc1c61c0b260b9ac4a	ACT-a1c934a89c25dd018565ac29	OBJ-ece6abddc4e357c18b785420	NO_DETERMINADO	encig23_base_datos_csv.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	/home/pc0/mm-corpus/raw/encig23_base_datos_csv.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-80b78ffec63d0f7ca50143d4	TOBS-8ec559cc1c61c0b260b9ac4a	ACT-a1c934a89c25dd018565ac29	OBJ-ece6abddc4e357c18b785420	NO_INSPECCIONADO	encig23_base_datos_csv.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	/home/pc0/mm-corpus/raw/encig23_base_datos_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-817deb9ba4d515a781bc0499	TOBS-7c3c2ef769550ba7aff9a47b	ACT-3bd227067892dea1bf9bf309	OBJ-13b64db2d4315ce268c19201	HECHO_OBSERVADO	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""encabezados"":5,""enlaces"":35,""tablas"":0,""tipo"":""HTML"",""titulo"":""Estad�sticas de la plataforma CoDi®""}"	sha256:43119a1bbf066c426c0b40bb9c8f0fa851caed5a4df163cba99f8ea5b9ea5983	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	Se parseó la estructura HTML completa; no se siguieron enlaces ni se ejecutó JavaScript.	NINGUNO	contenido más allá de la frontera declarada
RINS-817deb9ba4d515a781bc0499	TOBS-7c3c2ef769550ba7aff9a47b	ACT-3bd227067892dea1bf9bf309	OBJ-13b64db2d4315ce268c19201	NO_DETERMINADO	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:43119a1bbf066c426c0b40bb9c8f0fa851caed5a4df163cba99f8ea5b9ea5983	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-817deb9ba4d515a781bc0499	TOBS-7c3c2ef769550ba7aff9a47b	ACT-3bd227067892dea1bf9bf309	OBJ-13b64db2d4315ce268c19201	NO_INSPECCIONADO	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	frontera exacta descrita en limitación	registro explícito de frontera	Se parseó la estructura HTML completa; no se siguieron enlaces ni se ejecutó JavaScript.	sha256:43119a1bbf066c426c0b40bb9c8f0fa851caed5a4df163cba99f8ea5b9ea5983	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	Se parseó la estructura HTML completa; no se siguieron enlaces ni se ejecutó JavaScript.	NINGUNO	contenido fuera de la frontera
RINS-82f32c306768219682d3793d	TOBS-b93f0ff9fcddaf10cf7f8ea4	ACT-584e17e9308de89b28d17cbe	OBJ-0f9e8a1aa26ff05ea41e2f13	HECHO_OBSERVADO	ennvih/eloc09cb_all.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":3,""directorios"":0,""extensiones"":{"".pdf"":3},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":3,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""5131c9d346a7ef2cd129b91120b0cd8fccb7395008a08fc0656a8f838b0bc628"",""tipo"":""ZIP""}"	sha256:1e319818bf0abaa4c6ae076c91500c94ac0daa50f6c5c8517b1e297734a46d5e	/home/pc0/mm-corpus/raw/ennvih/eloc09cb_all.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-82f32c306768219682d3793d	TOBS-b93f0ff9fcddaf10cf7f8ea4	ACT-584e17e9308de89b28d17cbe	OBJ-0f9e8a1aa26ff05ea41e2f13	NO_DETERMINADO	ennvih/eloc09cb_all.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:1e319818bf0abaa4c6ae076c91500c94ac0daa50f6c5c8517b1e297734a46d5e	/home/pc0/mm-corpus/raw/ennvih/eloc09cb_all.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-82f32c306768219682d3793d	TOBS-b93f0ff9fcddaf10cf7f8ea4	ACT-584e17e9308de89b28d17cbe	OBJ-0f9e8a1aa26ff05ea41e2f13	NO_INSPECCIONADO	ennvih/eloc09cb_all.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:1e319818bf0abaa4c6ae076c91500c94ac0daa50f6c5c8517b1e297734a46d5e	/home/pc0/mm-corpus/raw/ennvih/eloc09cb_all.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-836ffb3e2df50ebe2d6979ad	TOBS-7e7a87bbcdabdfea5532726f	ACT-34b45f55a7136341eee4b4ba	OBJ-db686e70ddafdcf09aec3b4f	HECHO_OBSERVADO	c_sdem_v4.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""yes (print:yes copy:yes change:no addNotes:no algorithm:AES)"",""encabezados_observados"":100,""paginas"":2,""paginas_texto_inspeccionadas"":2,""tipo"":""PDF"",""titulo"":""Encuesta Nacional de Ocupación y Empleo (ENOE). Cuestionario sociodemográfico""}"	sha256:0c918e799a8ed1d3764b1e0a390a868138228cbec82b5aa723f4b3a2e2f2d00f	/home/pc0/mm-corpus/raw/c_sdem_v4.pdf	Se abrió el PDF, se leyó metadato de 2 páginas y texto de páginas 1-2; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-836ffb3e2df50ebe2d6979ad	TOBS-7e7a87bbcdabdfea5532726f	ACT-34b45f55a7136341eee4b4ba	OBJ-db686e70ddafdcf09aec3b4f	NO_DETERMINADO	c_sdem_v4.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:0c918e799a8ed1d3764b1e0a390a868138228cbec82b5aa723f4b3a2e2f2d00f	/home/pc0/mm-corpus/raw/c_sdem_v4.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
