ledger_id	run_origen	snapshot_origen_sha256	tarea_original_id	tarea_observacion_id	activo_id	objeto_logico_id	ruta_local	sha256	condicion	reporte_inspeccion_ref	reporte_filas_sha256	contrato_input_ref	contrato_input_sha256	expediente_origen_sha256	join_auditable
LED-T0-907386dc7dfd7bd54ca4b188	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-e24b5660fd004fd45c0a5d1c	TOBS-9e5e8dae1b6bcc690c54354a	ACT-058e5d4fb9060756118d4889	OBJ-66be1134fbca5ea64c8b66b0	encig2021/encig21_base_datos_dbf.zip	8eb184f2675f56511d223e565f55ae9389bb7457ff973aa7a54dc73046d10a30	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-358abcb9882a513497f697f9	d185c3046b65b48d9284f78236e348142164ff655960b8dcfa77f75d3b3955ac	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-9e5e8dae1b6bcc690c54354a	a60d84f273495980a0d632b156ed122c61a8ac2d22bc355d8a70bf3315b9648c	21b40b4d6e8c13c8d966d52069c18dbe7d2490b9f9e769fef9522cc0e1ed28a2	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-908d8201b64a4a97df547a6c	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-0a1814342dafc2f3f5a3999f	TOBS-246bb12693663894593a790e	ACT-91fb6fe523133fbe95aa30f9	OBJ-bbd625e4d501dcc0bc23c1d2	fd_envipe2019.pdf	47d58f6c38b705121e76895254a861448c728b8b25fff9c0ca1aca4ca34113d7	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-df28494885aee86dccaa83c6	d983975e1b0955418e0980b4e2235d43112b52ceedd52d4e6dadbfb7a5b2b2b5	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-246bb12693663894593a790e	c9fe2b645f22c68e6646b5ad580901d3a68996228d3fcaa9cf658355c1cbc196	a2b58c899802b55e8b1c3df6e2a6f3dead657e531afd1626ffd1e59b06272003	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9109f095c37a5ddb2233b9fd	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-0d454cae80e883fe185d9fe4	TOBS-bbf1c6a1890170ebabc02b0f	ACT-c840559afbe8f1571bd50b7e	OBJ-73d7c8b0eeee6802224d9165	engasto2012/gasto_mujeres_dbf.zip	02062f81a772bf3c006613dcd4ce6672d55699f921bd3060e0c31ba93524b17c	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-a5bfa8a67d415027ba004ec0	7bcd96e92732adda873fda9fd83c53d0178c601c1339c2ea55aee396bdd00445	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-bbf1c6a1890170ebabc02b0f	ce6198f0aa0eccea34a2426801577ff9eee311142b6e47b1db6a13d91aa58d82	5390675f4d03838463c7501ccfeecdc877d84bcfaa730edf72e330748acf711e	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-914f4e3c06484d3183122e93	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-f52b4e8a447858ce449a2d13	TOBS-f0c90f125a8e8fb723f55bf8	ACT-e710b3078fa3c6dcf508ef73	OBJ-daa43c038b4dff0da14dd590	cuest_principal_envipe2023.pdf	976dee498f909e1c6e2d764359822749adf94cc3d909bbfa5ade509cfe863b62	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-e220aa30eeb35b2d15a64991	568ea449bb81c2269151e6fbca8fa8dfceada3f5852bc5506575df387672cf9f	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-f0c90f125a8e8fb723f55bf8	0fbc5df4e13d487f005667024b153745b4e3711cc41af6095a65829e243f7889	a98101508e0ba1bedba93d08522b2abc39ec0728d35c3856b752549c44d00c19	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9187fb78e4f34394111a6ee6	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-1c3eee470408baa8f64020ed	TOBS-b93f0ff9fcddaf10cf7f8ea4	ACT-584e17e9308de89b28d17cbe	OBJ-0f9e8a1aa26ff05ea41e2f13	ennvih/eloc09cb_all.zip	1e319818bf0abaa4c6ae076c91500c94ac0daa50f6c5c8517b1e297734a46d5e	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-82f32c306768219682d3793d	e6409e7b2ddd28425984c6d5d50320ccb69c73feeba6d8f794a1225e0a119a86	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-b93f0ff9fcddaf10cf7f8ea4	2b71e39c40cf0f2e26cc25c721b1e16e4a58ce6de4e80ba727d89191977a4391	36a19b6efe9b73fdd0ab88aaf37a2bb8c4ab64ffdf376665772f27e5d49539bf	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-91c462938f9b049b1f3c5a6b	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-5d647edff025a49e354a2044	TOBS-19d5e1387be5e974bfd91802	ACT-658ef3182106821ed87f8cfa	OBJ-dcfff06e1141a9bc7bccc753	DescargaMasivaOD_582026_171540_NACIONAL_7930url.xml	ebd66f3dd4975252bf18f28e8495cb9be2a2f66c8ca538dcaef339dbbcbbcb8d	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-05202b68f537698ad479ec43	cf69d67e6de2b50892583d8fdb8275a3f468721865a9804d03225db72e8d5379	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-19d5e1387be5e974bfd91802	06360a69208bc45ded43135128a5e9fcc7c5fca5044d62e4a6f22cf60a8c5d86	d51d2ee2ff1a0a6acc11e428238e6a65b3fa8de2e940642596695379325aab02	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-937d67fb4710837398d636ea	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-dc70b03644a8a4993e459d06	TOBS-1471a1fc56cda3c2fe1af5ba	ACT-d526c53c1e43c229d404aa67	OBJ-a947605eaf535d286f968657	envipe2023/bd_envipe_2023_dbf.zip	829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-0b1b9ac7feae63cda0ab1c7f	3f281ad2f91883fdc556c30b77048247da83c614925eb5b2df0e28fb65d5139b	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-1471a1fc56cda3c2fe1af5ba	a595276cdf11ac8f620e4360a7e966546e0ee061c8fcbb8ad3d4f1efbe0e70a3	6d1b989a89a1c30af7133e84588986024ce040e1e2d576d88cff2404b3ad15e9	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-94018006e9d9bdce3aa902c3	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-5093935a29adb353dd8e4b27	TOBS-21bc167cfadba76b72d15784	ACT-418a17d28674e1a387b2079f	OBJ-3e1d904679d4834fcf3b7dbe	endireh2006/bd_endireh_2006_csv.zip	e6529c97b6355e01fa48c15ae0aee398090f4a094dd84b42cfc112e929d938f0	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-4f68ac0d111bf2189641e737	8bcacb912479a33bd60a23acb3dd6c5cf9fbe9dcf81d86cdd8b69d3dece67a39	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-21bc167cfadba76b72d15784	ef5d87bbcdeadf713bb151a65b041f4fca092b699dc6cfca5728584f2a04d553	ea776cd2f4db0492c696fcc7390f1ed71a0f32b0dff3dfe3749eef18a758ee1b	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-954bfa1310caad8fd9509c95	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-2084c3781ccb6dd64c86b404	TOBS-a966ad0695778061cddb17c3	ACT-dab4dfcd0f3c2214e6efad31	OBJ-67c897c75df7b2e42e454525	R3.4_Banxico_CoDi_SPEI/banxico_infraestructuras_mercados_fin_landing.html	f834b52c2ed053165c2ed6c107c953b3d81148d7461d95c2e32a11aea47e704c	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-b7bb320bf6e9c45d90e89f56	f109d0a5f4ce805223d4497626408a875d723e11917b8c0f630c5228676b3eaa	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-a966ad0695778061cddb17c3	403fa842ede0cfed5ce06fe0dfd7e74a0fbc5a77d0c687990aa2a08a64e97fb7	3adc2f5a4f6e1b825f539f7e5e8e7a3a9f60a4ab77e4f8603dc1f9ac51935654	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-965af8a82f8f3d508c3cf4af	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	TOBS-3417fa642dc5bcc0a0ea710a	TOBS-3417fa642dc5bcc0a0ea710a	ACT-f012f84f5037f6c486c62b82	OBJ-9b92da19851a4a05e01ad375	engasto2013/gasto_de_consumo_ajustado_dbf.zip	afeea4b978067b1c56c966872428052a4b4c16caddc4f1dd6d2f10c54603f26a	INSPECCIONADA_POR_PRIMERA_VEZ_EN_CORRECCION	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-b142fdcd46453961a518048d	1f27fb2b3d461fabf0f91d800e135f0782e58ccd3f5ca07e1d64c172564e411b	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-3417fa642dc5bcc0a0ea710a	bf1e0943e724b55a0c810b69845a1cdf155f4f25df9b63b5131194dae4a054e1	1eb36f8052150ad326242db56be797f9e9e219cbddf6d0173ac5b9860c7bafb2	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-96f846e3396859b4911f8c51	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-d76284427c0ae721d4b6ee6c	TOBS-61f18c09d5c2a8ba663b316a	ACT-1273f05a86b6fde99fa34a5c	OBJ-858b27555c0910b60eddcbce	envipe2019/bd_envipe2019_dbf.zip	f7cb0d6f3317cfa0ad1beb071704267da17ecd8b7e8faeb9e7942a27c86c0046	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-57c329d470285991f371592f	a240f733fe582558d66800452dd03313c9b0db1de7af9e58839089551b8ecff0	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-61f18c09d5c2a8ba663b316a	04068b42a4897fe312949edcaad35bafec90dc7e7198ad36a45092f4a22ada98	0f21f61a39e729cf32a1bd63c1d0f1dd7cff5aaf23090e01d4fc112983fd138c	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-97040159049a90a240ce5ff2	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-fa454d7eba32ce35dc25d22c	TOBS-8cf831667d630433a1e39730	ACT-a0c09e3d60656788a6bf01a6	OBJ-6c499944f280923fb013b326	conjunto_de_datos_enoen_2021_2t_csv.zip	b047edf42e703cce20106ad53f27edc97c2b6bda6e3928d9ed905f41072e208c	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-6c16f4c760ecd297a391581a	28df844d8244f85db180aecd1f42f73f430e516b8e9ed2fa4d01c7c723a1e5f3	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-8cf831667d630433a1e39730	96339dad8368cfb4b0d6816a770325e79b3450b1f0b86816e6dc451d82264359	9fa8ca4070a153f529487cb4aa2d4dde5350ae5c345ea859c27be1740a2c3b92	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9762842cdba2c907b6e6cf78	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-5e2bf27e4e8c910e21feb4ed	TOBS-56bed9e8e8cacae6c3d0ebff	ACT-c00b36a8b979be0756070a36	OBJ-ffd42bcc30327bdb848399b5	encig15_cuestionario.pdf	9a174ca282cd2eb472b6b19354b0267f0eef88cad10e6a3a3a3c6b485db4c0ec	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-358a580eb1d7a6c423eff17a	b0eb3804eea5ee412fc592e690273a3a90c51cf2fbd7ed48fccba3f2b7cca6e5	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-56bed9e8e8cacae6c3d0ebff	a33edc1a3258dbc9f5284635eb2f7d749cc04b72275c7175490633daa9982f62	a53bc31a407c585593e203ccda33b026b632045015a70ac5c185c637350cc1bb	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-977c5b281c3c65b370be67ba	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-fb0327a29cd15605640109ce	TOBS-a5a3a5e40d2ca0d3d4c19709	ACT-f930af5ddeaf543d9a87df4b	OBJ-b3e26139ae8ebefd41143181	mociba2024/mociba2024_fd.xlsx	9d6fb1979576f30b5aee0f61f11ab7afefd56d5b77c596df95cf11103b35d080	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-0e6f8cb7e4cea0e9fd8ff7ce	776b2f55344555bfb82db5a67b909318a3222f566a58fd986789b5a735d1a87f	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-a5a3a5e40d2ca0d3d4c19709	5e17d40ffed3b1a2f9e39a943989a9e5e9d27de74eaf8869bd28d85ff6b77ec0	516736a236ba419b33eed42abe363ee93e5811b0e9002df7317ad530daa92944	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-97ae41f9dc8ac85d413effee	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-8d4b466d4d43c2c7f0956683	TOBS-256bd96ed0b1f642864f0231	ACT-15884ebcf733d50ae905a920	OBJ-7d3e3b5933fe59c91f3db23d	lapop_abmex2023_cuestionario.pdf	0cf179c783d74f779eb7b0f0d880a59d6bfbd0c4ae53e394563f7a26c954b2d2	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-1fcbe821b34321a59c5b6c62	26da440f33b76706698974c7ac15b665896ada853cce61ca12e5f4b3ada09dcb	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-256bd96ed0b1f642864f0231	48f81e3493a664ae7bd753e255ffaed6d058a56de67c7e5046560b179a032cff	a7a26e0a15c49bd2aba8bc51a631083cc3f56200a9b87726477e3421620a5d89	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9855e47e775cf3fa796737bd	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-dcdef306adc6d861f71953e9	TOBS-6add3d030bd59cd8051f74f2	ACT-185b6cc6ef9e803b9b6296f9	OBJ-a7e16620fba84ffc8b449473	engasto2012/gasto_dta.zip	03f8ed295658a4ba93cc10cfcee3c2067e06372ed9c60fbe8e581f06e807022f	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-0437d209ec82599c1fe2d9ea	6532011c20997ea20b6c548675e745fc8a606622e1a6e4892827b1edab5daa78	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-6add3d030bd59cd8051f74f2	a70ab5738d25c05285de0d88c631b6199d93808be21cb055d6985ef309b03e88	dfd4abfd3831696aaefb671e4ea350a92615d6f40362144554a2abec7bde42d6	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-987c2f076b811a71f6945d90	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-7d9077e6b959e5989ebdb090	TOBS-e58e9639df802572038beb54	ACT-11a5fd23a76c90e7165ac859	OBJ-991e53fc49af0b818eb759c4	enasem2024/enasem_2024_fd.xlsx	79b02638baa74477f3e84f112b40635f6a60f5578cab0cef250d7f4f061ff065	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-4e644e40b8113d7c18e4695c	8bb1acd61dd389d41f2a2f3ccbbff11e51cc57cde822442dec5b77441e9112f1	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-e58e9639df802572038beb54	53c96ae0bce856c066804934e9db67c5e540f8a7c1b95758cb075a9e6a95d2a7	8659db5a7ecd432afc6df4633e1882c0ca58cf855a1f16f6fca21e513e556078	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-98b4f5e92f433ba57cdd14a4	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-f8dde93c0a6749997e3b6566	TOBS-6fc31c0082f4097eda874247	ACT-b9d55829df974f197eed782d	OBJ-372f3e8823a0107ebfa8bf0b	conjunto_de_datos_enoe_2019_3t_csv.zip	3dee3611fa30f76e557afd819a60c6e0bc5bc156006053ebb0a688451b9037cc	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-f20fa71936627e0ef64edadd	559cd2418403d897e5e7239c086512d9f408dd8a0ce1ead7037a1d4b65aa9d8d	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-6fc31c0082f4097eda874247	6047984be6fbbabad734865c9d2485687a63655364481e8aa0e9a4b719bd3d7e	dbfd5d42fd1fb076792a074893316c748f8ae2ff9faec67f1d66db310dd4632d	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-98f87509f921bfa43511df05	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-42441ef02b0eb2a34618b1fb	TOBS-e8d0c8a5909331545bf15804	ACT-773c98f40633828badcd80ea	OBJ-efc88fd5da423893fd04ed68	envipe2025/bd_envipe_2025_RData.zip	4a7683284d2998e68045206dd19348b81891030a39c581a69569e07263c80266	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-dd0067d7db1124a9dfcd51e0	185745a77492ef602c7bed91b2185ed8f3bcb4b45c5be45a420ae9fb079493cf	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-e8d0c8a5909331545bf15804	369fcb91347bceaf2766658fcab08710d1bad12d0927f89acac90223c6df2d20	315dc302a1dddf918669e6e86744892d78d35309ae887e4e58b9a5408810f943	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-99e4d08ff8354d0d5e1603d5	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-c147215fabae52a47ff73dc1	TOBS-6ef02bfe9407d894de42dd78	ACT-1f1ff34f833eaf6f65d5f4e3	OBJ-96265007de956bc5afe642e5	eder2017/eder2017_bases_csv.zip	bcc7eb90c2d016976fd8ba24528ce614bf4db0c29a1e3e0cf674bdfb024de0e3	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-58dc04a94eddca76744c346a	2422e45d6d6ead80f424db96221b1c8b7a36698dc571a4a39c96eb1513e79198	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-6ef02bfe9407d894de42dd78	129c3c6ff929b79a84a1a07806972cc71eb31f5dce297918162f73abbfdb05f5	7471a78cfe8ce5be5a9bb7a31e7058625032adfe0c738d73a04f15846f7ef30b	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9a16241971925105e9745f65	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-6fc1d173d2f5da23c775e980	TOBS-b745213bc34ea5e149f6a178	ACT-f70b3667c632eddd7c5e58c3	OBJ-9335257a99db71c6ed9f2e97	fd_envipe2018.pdf	30f78e99e5459cf4e6a0425801c7814990b7957dfc52e990a72920219a6a1665	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-d6f977b5510d13da28c5b4e1	aae41b9cf961af79e09fc5b6a3a0a59ba4c4c719799c1fe8e30a3428c279bf06	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-b745213bc34ea5e149f6a178	f9016617f97ecded187b3e2ea0c21472af53082742ac5425cbcd33d917382511	54c1f0729b5f3c5352be7f648422b825f8c85afe6345e0447d66ae08fd0bdc41	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9b884c45d453fd2cfb4549e5	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-3e74fd14b9e1f80085c63e01	TOBS-7c6db558898566ee10bc8e8f	ACT-8da93b2dc7eeb03e3c2b984d	OBJ-7a455bae35bfa64cd2f80550	cuest_principal_envipe2018.pdf	904549846a81dd605e60c5ec99dd42bdf2308b325ba4eb30a94bf06a9a9b3fb7	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-0fc4ad204330f6028a617244	0ddba83e7044459e8b5b047c4533fa592d56293604fdd4a6db17d4f009835563	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-7c6db558898566ee10bc8e8f	436bee91379fcf274f2f4a994b348c92176465517d2f51d88999eb943dcbb7bf	dfa4d8a20667bb00cab78769baaa5720873286ab89d7de91193c25e87e2ab689	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9b9522aa3a481807caf957da	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-da60d5c7e7ba51a856a2a7ab	TOBS-807b0b4464ecce622c94fb0b	ACT-2219e1b4d80bdbf2a6d4e280	OBJ-9fff1fd8317cdceb90bfb2e5	mociba2025/mociba2025_bd_sav.zip	a5a7897f02593e609bc7735c0c18d791deae32860996c8628075cd6b3695e9fb	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-2b0f5c5eaa32627cfa3337c8	52d13a0ee0c9b5a2425e877c52d818beda753b0e9b77be1741e138438dd1dc97	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-807b0b4464ecce622c94fb0b	9eaed64a59ff92a0952f2b62f3af0effdc4b98ba23db6a199b0e2ab30c9ae3d4	ac23ada86fb54235a6857602344164aa47ab834389e528031075c3637c849178	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9bbb6858f49274fd376b629c	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-1490d3b47439c5fb24bde8ea	TOBS-ced81bbe5e66c0e112126fac	ACT-e43fd3f73d4bdf40f826f0d4	OBJ-cfd4accc0cb6e809968ae2d1	conjunto_de_datos_enoe_2025_4t_csv.zip	e4d4284cc9924a40c39544a5530715f320a5627cd81997214c0430827616d9d6	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-768e0a1312aec416e066c108	b21a2337136e3116f274fe98e1192b98a8322588c0d574eb006a85c5d3f02f70	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-ced81bbe5e66c0e112126fac	3b74cdc7db2499b36be4fc82e28fc4f0ea3960eff2e7d0f1e506f1926045c64d	64c509981994f45023235073b73f194877803bb517ca64bd7c1a9bd76957097b	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9c8b01f18c2a5a5fbf5e08cd	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-b89a4d7e947d8825b6084a20	TOBS-f537e202ff566bdab71bf15e	ACT-e677076d998cd9fb2a6ee7fb	OBJ-04e6d9bf6f3363dd3d27e7f9	encig2021/encig21_base_datos_csv.zip	4463e585062961fa1bb200ec830a30d84f1d915f7a3fe4c8454d8198b516b62c	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-f030bd1fc99dadc111f35169	d53e99b0294daab5a7bf332ceb09f82e65e516cb317daefba330123cfd38734c	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-f537e202ff566bdab71bf15e	0d3d88577219773fa00d843757762bce5a356ba585d6e96e8f9ccf4e365672c1	2a136121fe5fa4275480cf4ece3c09a1278dd8c6c0ea08f201c5e3acbfd57d3b	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-9d07a9e03943330d8db3f0a9	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-9e8ee74317fa889e11f2cbef	TOBS-0ce800132b2c5c0a5b26258f	ACT-2ab6194be53f7a53e74dd3df	OBJ-9821db145962bd59d4f05134	enaproce2015/ejem_base_micro_ciega_csv.zip	01aafb888b447badb8506ef6cf7562a885a69c666561e61fccd178903d758623	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-bf4fd26ba752b87a0939c4be	5991acf27d0077139a038f61e42d4598312d85463615a2787c55d337079ccc71	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-0ce800132b2c5c0a5b26258f	53f6aa374c2f2acd1e1f23ea6dbf217e088af5d9174b5b7f87b99138c4963890	f8cb39361cb6b243b728acd537b82f4b82fcc492d2d4ade98292b920f835dad9	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
