fecha,producto,regimen_definicion,imor_porcentaje,cambio_mensual_pp,cambio_mensual_rel_pct,cambio_interanual_pp,cambio_interanual_rel_pct
2016-04,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.360000,-0.090000,-2.022472,,
2016-05,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.450000,0.090000,2.064220,,
2016-06,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.360000,-0.090000,-2.022472,,
2016-07,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.380000,0.020000,0.458716,,
2016-08,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.410000,0.030000,0.684932,,
2016-09,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.390000,-0.020000,-0.453515,,
2016-10,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.440000,0.050000,1.138952,,
2016-11,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.640000,0.200000,4.504505,,
2016-12,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.590000,-0.050000,-1.077586,,
2017-01,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.910000,0.320000,6.971678,0.290000,6.277056
2017-02,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.890000,-0.020000,-0.407332,0.290000,6.304348
2017-03,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.780000,-0.110000,-2.249489,0.330000,7.415730
2017-04,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.730000,-0.050000,-1.046025,0.370000,8.486239
2017-05,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.830000,0.100000,2.114165,0.380000,8.539326
2017-06,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.150000,0.320000,6.625259,0.790000,18.119266
2017-07,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.240000,0.090000,1.747573,0.860000,19.634703
2017-08,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.250000,0.010000,0.190840,0.840000,19.047619
2017-09,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.220000,-0.030000,-0.571429,0.830000,18.906606
2017-10,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.440000,0.220000,4.214559,1.000000,22.522523
2017-11,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.580000,0.140000,2.573529,0.940000,20.258621
2017-12,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.640000,0.060000,1.075269,1.050000,22.875817
2018-01,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.850000,0.210000,3.723404,0.940000,19.144603
2018-02,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.820000,-0.030000,-0.512821,0.930000,19.018405
2018-03,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.890000,0.070000,1.202749,1.110000,23.221757
2018-04,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.060000,0.170000,2.886248,1.330000,28.118393
2018-05,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.160000,0.100000,1.650165,1.330000,27.536232
2018-06,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.030000,-0.130000,-2.110390,0.880000,17.087379
2018-07,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.970000,-0.060000,-0.995025,0.730000,13.931298
2018-08,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.900000,-0.070000,-1.172529,0.650000,12.380952
2018-09,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.870000,-0.030000,-0.508475,0.650000,12.452107
2018-10,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.890000,0.020000,0.340716,0.450000,8.272059
2018-11,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.670000,-0.220000,-3.735144,0.090000,1.612903
2018-12,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.560000,-0.110000,-1.940035,-0.080000,-1.418440
2019-01,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.550000,-0.010000,-0.179856,-0.300000,-5.128205
2019-02,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.530000,-0.020000,-0.360360,-0.290000,-4.982818
2019-03,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.390000,-0.140000,-2.531646,-0.500000,-8.488964
2019-04,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.370000,-0.020000,-0.371058,-0.690000,-11.386139
2019-05,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.360000,-0.010000,-0.186220,-0.800000,-12.987013
2019-06,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.380000,0.020000,0.373134,-0.650000,-10.779436
2019-07,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.490000,0.110000,2.044610,-0.480000,-8.040201
2019-08,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.470000,-0.020000,-0.364299,-0.430000,-7.288136
2019-09,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.550000,0.080000,1.462523,-0.320000,-5.451448
2019-10,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.520000,-0.030000,-0.540541,-0.370000,-6.281834
2019-11,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.510000,-0.010000,-0.181159,-0.160000,-2.821869
2019-12,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.500000,-0.010000,-0.181488,-0.060000,-1.079137
2020-01,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.480000,-0.020000,-0.363636,-0.070000,-1.261261
2020-02,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.450000,-0.030000,-0.547445,-0.080000,-1.446655
2020-03,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.420000,-0.030000,-0.550459,0.030000,0.556586
2020-04,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.570000,0.150000,2.767528,0.200000,3.724395
2020-05,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.970000,0.400000,7.181329,0.610000,11.380597
2020-06,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.970000,0.000000,0.000000,0.590000,10.966543
2020-07,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.010000,0.040000,0.670017,0.520000,9.471767
2020-08,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.840000,-0.170000,-2.828619,0.370000,6.764168
2020-09,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.740000,-0.100000,-1.712329,0.190000,3.423423
2020-10,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.690000,-0.050000,-0.871080,0.170000,3.079710
2020-11,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.790000,1.100000,19.332162,1.280000,23.230490
2020-12,Personales,PRE_IFRS9_CARTERA_VENCIDA,7.390000,0.600000,8.836524,1.890000,34.363636
2021-01,Personales,PRE_IFRS9_CARTERA_VENCIDA,7.600000,0.210000,2.841678,2.120000,38.686131
2021-02,Personales,PRE_IFRS9_CARTERA_VENCIDA,7.580000,-0.020000,-0.263158,2.130000,39.082569
2021-03,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.970000,-0.610000,-8.047493,1.550000,28.597786
2021-04,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.570000,-0.400000,-5.738881,1.000000,17.953321
2021-05,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.370000,-0.200000,-3.044140,0.400000,6.700168
2021-06,Personales,PRE_IFRS9_CARTERA_VENCIDA,6.000000,-0.370000,-5.808477,0.030000,0.502513
2021-07,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.750000,-0.250000,-4.166667,-0.260000,-4.326123
2021-08,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.420000,-0.330000,-5.739130,-0.420000,-7.191781
2021-09,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.220000,-0.200000,-3.690037,-0.520000,-9.059233
2021-10,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.260000,0.040000,0.766284,-0.430000,-7.557118
2021-11,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.280000,0.020000,0.380228,-1.510000,-22.238586
2021-12,Personales,PRE_IFRS9_CARTERA_VENCIDA,5.200000,-0.080000,-1.515152,-2.190000,-29.634641
2022-01,Personales,IFRS9_ETAPA_3,5.160000,,,,
2022-02,Personales,IFRS9_ETAPA_3,4.760000,-0.400000,-7.751938,,
2022-03,Personales,IFRS9_ETAPA_3,4.380000,-0.380000,-7.983193,,
2022-04,Personales,IFRS9_ETAPA_3,4.250000,-0.130000,-2.968037,,
2022-05,Personales,IFRS9_ETAPA_3,4.250000,0.000000,0.000000,,
2022-06,Personales,IFRS9_ETAPA_3,4.210000,-0.040000,-0.941176,,
2022-07,Personales,IFRS9_ETAPA_3,4.170000,-0.040000,-0.950119,,
2022-08,Personales,IFRS9_ETAPA_3,4.250000,0.080000,1.918465,,
2022-09,Personales,IFRS9_ETAPA_3,4.310000,0.060000,1.411765,,
2022-10,Personales,IFRS9_ETAPA_3,4.540000,0.230000,5.336427,,
2022-11,Personales,IFRS9_ETAPA_3,4.510000,-0.030000,-0.660793,,
2022-12,Personales,IFRS9_ETAPA_3,4.630000,0.120000,2.660754,,
2023-01,Personales,IFRS9_ETAPA_3,4.750000,0.120000,2.591793,-0.410000,-7.945736
2023-02,Personales,IFRS9_ETAPA_3,4.800000,0.050000,1.052632,0.040000,0.840336
2023-03,Personales,IFRS9_ETAPA_3,4.650000,-0.150000,-3.125000,0.270000,6.164384
2023-04,Personales,IFRS9_ETAPA_3,4.680000,0.030000,0.645161,0.430000,10.117647
2023-05,Personales,IFRS9_ETAPA_3,4.760000,0.080000,1.709402,0.510000,12.000000
2023-06,Personales,IFRS9_ETAPA_3,4.770000,0.010000,0.210084,0.560000,13.301663
2023-07,Personales,IFRS9_ETAPA_3,4.780000,0.010000,0.209644,0.610000,14.628297
2023-08,Personales,IFRS9_ETAPA_3,4.740000,-0.040000,-0.836820,0.490000,11.529412
2023-09,Personales,IFRS9_ETAPA_3,4.800000,0.060000,1.265823,0.490000,11.368910
2023-10,Personales,IFRS9_ETAPA_3,4.870000,0.070000,1.458333,0.330000,7.268722
2023-11,Personales,IFRS9_ETAPA_3,5.030000,0.160000,3.285421,0.520000,11.529933
2023-12,Personales,IFRS9_ETAPA_3,5.140000,0.110000,2.186879,0.510000,11.015119
2024-01,Personales,IFRS9_ETAPA_3,5.080000,-0.060000,-1.167315,0.330000,6.947368
2024-02,Personales,IFRS9_ETAPA_3,4.920000,-0.160000,-3.149606,0.120000,2.500000
2024-03,Personales,IFRS9_ETAPA_3,4.670000,-0.250000,-5.081301,0.020000,0.430108
2024-04,Personales,IFRS9_ETAPA_3,4.380000,-0.290000,-6.209850,-0.300000,-6.410256
2024-05,Personales,IFRS9_ETAPA_3,4.320000,-0.060000,-1.369863,-0.440000,-9.243697
2024-06,Personales,IFRS9_ETAPA_3,4.380000,0.060000,1.388889,-0.390000,-8.176101
2024-07,Personales,IFRS9_ETAPA_3,4.410000,0.030000,0.684932,-0.370000,-7.740586
2024-08,Personales,IFRS9_ETAPA_3,4.400000,-0.010000,-0.226757,-0.340000,-7.172996
2024-09,Personales,IFRS9_ETAPA_3,4.540000,0.140000,3.181818,-0.260000,-5.416667
2024-10,Personales,IFRS9_ETAPA_3,4.510000,-0.030000,-0.660793,-0.360000,-7.392197
2024-11,Personales,IFRS9_ETAPA_3,4.600000,0.090000,1.995565,-0.430000,-8.548708
2024-12,Personales,IFRS9_ETAPA_3,4.620000,0.020000,0.434783,-0.520000,-10.116732
2025-01,Personales,IFRS9_ETAPA_3,4.610000,-0.010000,-0.216450,-0.470000,-9.251969
2025-02,Personales,IFRS9_ETAPA_3,4.620000,0.010000,0.216920,-0.300000,-6.097561
2025-03,Personales,IFRS9_ETAPA_3,4.470000,-0.150000,-3.246753,-0.200000,-4.282655
2025-04,Personales,IFRS9_ETAPA_3,4.360000,-0.110000,-2.460850,-0.020000,-0.456621
2025-05,Personales,IFRS9_ETAPA_3,4.410000,0.050000,1.146789,0.090000,2.083333
2025-06,Personales,IFRS9_ETAPA_3,4.450000,0.040000,0.907029,0.070000,1.598174
2025-07,Personales,IFRS9_ETAPA_3,4.580000,0.130000,2.921348,0.170000,3.854875
2025-08,Personales,IFRS9_ETAPA_3,4.630000,0.050000,1.091703,0.230000,5.227273
2025-09,Personales,IFRS9_ETAPA_3,4.850000,0.220000,4.751620,0.310000,6.828194
2025-10,Personales,IFRS9_ETAPA_3,5.370000,0.520000,10.721649,0.860000,19.068736
2025-11,Personales,IFRS9_ETAPA_3,5.790000,0.420000,7.821229,1.190000,25.869565
2025-12,Personales,IFRS9_ETAPA_3,6.000000,0.210000,3.626943,1.380000,29.870130
2026-01,Personales,IFRS9_ETAPA_3,5.770000,-0.230000,-3.833333,1.160000,25.162690
2026-02,Personales,IFRS9_ETAPA_3,5.510000,-0.260000,-4.506066,0.890000,19.264069
2026-03,Personales,IFRS9_ETAPA_3,5.290000,-0.220000,-3.992740,0.820000,18.344519
