instrumento	conducta	geografia_codigo	ola_piso	ola_observada	piso_punto	piso_ic95_inf	piso_ic95_sup	observado_punto	categoria	calc_piso	calc_observado	naturaleza	temporalidad
ENCIG	canal_digital_luz	02	2023	2025	0.5211004448467452	0.4595839088015858	0.5800483251996169	0.5873422690070222	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	03	2023	2025	0.7766886848748276	0.7371356702867763	0.8167802941812611	0.8073405458723354	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	04	2023	2025	0.7497358795147895	0.7085189597345686	0.7876108567623629	0.8483418752236837	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	05	2023	2025	0.5437095749439749	0.5008892742781806	0.5877978333759744	0.7398697754572199	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	06	2023	2025	0.6051130051725733	0.5602997208918505	0.6511557570594692	0.7145836473602895	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	07	2023	2025	0.7142274079251463	0.6654506840755421	0.7623021440975772	0.7683455066244188	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	08	2023	2025	0.5333646890495678	0.47935749573098957	0.5867325211514274	0.7402927359397027	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	09	2023	2025	0.5679595170103462	0.5412998885146122	0.5949419510738737	0.6901648562503153	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	10	2023	2025	0.5388857688956157	0.4867318631619253	0.5899689754598987	0.7215099426044042	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	11	2023	2025	0.5773463443354248	0.5242496443890644	0.6314444361467856	0.5662303267015237	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	12	2023	2025	0.7793906900679446	0.7143141826486342	0.835906565163649	0.6378271587464468	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	13	2023	2025	0.6409362090027123	0.5920579709074731	0.687396925683266	0.6405650283510943	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	14	2023	2025	0.6058729539192806	0.5560239839459028	0.6572205366636765	0.6130182242699238	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	15	2023	2025	0.37665847332868807	0.3243767382143507	0.4278064722419782	0.6075738970566962	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	16	2023	2025	0.439589560111115	0.3834308449464474	0.4947584835275018	0.6599409753441444	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	17	2023	2025	0.6963213638346469	0.655066056798484	0.7385496872447372	0.7000710962662531	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	18	2023	2025	0.5861927578475926	0.5398562411179306	0.6356981191885287	0.6744340907247651	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	19	2023	2025	0.41135953188923	0.37205248056665835	0.4555125819632986	0.5929063600231829	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	20	2023	2025	0.6806989139545196	0.6268357145100824	0.7287062816389851	0.7525512348430193	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	21	2023	2025	0.504627457339582	0.45666781725593386	0.5535331564158857	0.7060723891683621	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	22	2023	2025	0.6147633049313559	0.5706669616523364	0.6592833559036498	0.7157991395324914	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	23	2023	2025	0.7799901388170014	0.7419387564155683	0.816928165145751	0.7976622907706707	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	24	2023	2025	0.4962283233743203	0.4462842444275921	0.548435141841698	0.5746477054029269	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	25	2023	2025	0.7568540640495716	0.7107456748003538	0.8019343601402928	0.7833744237732786	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	26	2023	2025	0.8559035632168631	0.8255603328466684	0.8825103653623722	0.8612426843158749	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	27	2023	2025	0.7595503917678313	0.7052902801452422	0.8069068649636287	0.8106614252582885	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	28	2023	2025	0.5228461604144532	0.47953962645718573	0.5655712474245189	0.5952241103772078	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	29	2023	2025	0.49112900302811635	0.4392878789325482	0.5462348044197957	0.6426832044335529	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	30	2023	2025	0.6891700446724024	0.6413747419035434	0.7396518335398676	0.7728243031769528	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	31	2023	2025	0.7139247017631226	0.6668765096082826	0.7586436948996963	0.8222319446710269	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	32	2023	2025	0.5151031232845461	0.4680248298867771	0.5617792377027458	0.6508123332304041	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	1	2018	2021	0.6304110051397018	0.6069149713074493	0.6535468767591539	0.5260916417505532	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	2	2018	2021	0.6387235686399075	0.6152571153141131	0.6640140374026211	0.5499619127071494	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	3	2018	2021	0.625029024235904	0.5954179903655045	0.6548765859515195	0.582201761361644	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	4	2018	2021	0.5590863139408594	0.5142765355630582	0.6061937438632248	0.472584542150756	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	5	2018	2021	0.6483482710238048	0.6194500773832793	0.6776461795356025	0.516011102436361	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	6	2018	2021	0.6437950297816132	0.6157663039413316	0.6693637040682994	0.5723566693461929	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	1	2021	2024	0.5260916417505532	0.5042501825334517	0.548107539463298	0.5405337823700112	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2024-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	2	2021	2024	0.5499619127071494	0.5244618541401579	0.5755828707339237	0.5900081183811742	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2024-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	3	2021	2024	0.582201761361644	0.5578326161448749	0.6074525690337811	0.5779089603801655	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2024-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	4	2021	2024	0.472584542150756	0.42698241935323306	0.519177079186183	0.48726183241536286	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2024-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	5	2021	2024	0.516011102436361	0.488165887723252	0.54198354958597	0.6303174527015268	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2024-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENIF	informal_cualquiera_18a70	6	2021	2024	0.5723566693461929	0.5480785954727898	0.5951523834894306	0.5744325922296012	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2024-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
