calc	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	n	result_id_p
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	TLOC	MENOS-2500	0.085469	0.079448	0.091807			17578	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	TLOC	MENOS-2500	0.086945	0.082180	0.091699			22716	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	TLOC	MENOS-2500	0.096021	0.091241	0.100446	0.075632	0.121186	25805	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	TOTAL	TODOS	0.096237	0.093242	0.099413			91205	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	TOTAL	TODOS	0.099187	0.096537	0.101694			94412	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	TOTAL	TODOS	0.117417	0.114643	0.120188	0.092398	0.148105	109529	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	CONDICION-PAREJA	NO-UNIDO	0.725196	0.712841	0.737644			17577	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-CONDICION-PAREJA-NO-UNIDO-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	CONDICION-PAREJA	NO-UNIDO	0.731393	0.721361	0.740897			16852	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-CONDICION-PAREJA-NO-UNIDO-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	CONDICION-PAREJA	NO-UNIDO	0.699321	0.689906	0.708741	0.654584	0.740561	19901	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-CONDICION-PAREJA-NO-UNIDO-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	CONDICION-PAREJA	UNIDO	0.101784	0.096241	0.107607			31700	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-CONDICION-PAREJA-UNIDO-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	CONDICION-PAREJA	UNIDO	0.104019	0.099592	0.108626			33143	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-CONDICION-PAREJA-UNIDO-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	CONDICION-PAREJA	UNIDO	0.116074	0.111317	0.120849	0.096621	0.138840	35411	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-CONDICION-PAREJA-UNIDO-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	EDAD	00-14						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-EDAD-00-14-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	EDAD	00-14						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-EDAD-00-14-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	EDAD	00-14						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-EDAD-00-14-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	EDAD	15-29	0.398193	0.387320	0.409018			25456	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-EDAD-15-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	EDAD	15-29	0.399194	0.390624	0.408358			25069	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-EDAD-15-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	EDAD	15-29	0.403035	0.394657	0.411448	0.380451	0.426037	28586	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-EDAD-15-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	EDAD	30-44	0.234957	0.225447	0.244374			23834	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-EDAD-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	EDAD	30-44	0.249068	0.241289	0.257147			24930	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-EDAD-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	EDAD	30-44	0.257301	0.249223	0.265053	0.239133	0.276349	26726	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-EDAD-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	EDAD	45-59						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-EDAD-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	EDAD	45-59						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-EDAD-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	EDAD	45-59						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-EDAD-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	EDAD	60-74						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-EDAD-60-74-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	EDAD	60-74						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-EDAD-60-74-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	EDAD	60-74						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-EDAD-60-74-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	EDAD	75-MAS						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-EDAD-75-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	EDAD	75-MAS						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-EDAD-75-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	EDAD	75-MAS						0	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-EDAD-75-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	ESCOLARIDAD	HASTA-PRIMARIA	0.237679	0.225493	0.250361			12069	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	ESCOLARIDAD	HASTA-PRIMARIA	0.236534	0.224272	0.247984			9866	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	ESCOLARIDAD	HASTA-PRIMARIA	0.248125	0.234058	0.262619	0.225082	0.272698	7647	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	ESCOLARIDAD	MEDIA-SUPERIOR	0.327909	0.313246	0.344037			10982	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	ESCOLARIDAD	MEDIA-SUPERIOR	0.344332	0.331672	0.357122			11502	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	ESCOLARIDAD	MEDIA-SUPERIOR	0.341836	0.330801	0.353043	0.316781	0.367806	14335	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	ESCOLARIDAD	SECUNDARIA	0.281506	0.269345	0.294231			14980	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-ESCOLARIDAD-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	ESCOLARIDAD	SECUNDARIA	0.263379	0.253589	0.273268			16851	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-ESCOLARIDAD-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	ESCOLARIDAD	SECUNDARIA	0.254458	0.244991	0.263743	0.233534	0.276581	18011	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-ESCOLARIDAD-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	ESCOLARIDAD	SUPERIOR	0.466900	0.448218	0.484560			11204	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-ESCOLARIDAD-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	ESCOLARIDAD	SUPERIOR	0.462094	0.448815	0.475614			11776	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-ESCOLARIDAD-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	ESCOLARIDAD	SUPERIOR	0.453289	0.441136	0.465742	0.425321	0.481554	15318	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-ESCOLARIDAD-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	SEXO	HOMBRE	0.356526	0.345693	0.367611			23463	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-SEXO-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	SEXO	HOMBRE	0.356326	0.348201	0.365457			23877	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-SEXO-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	SEXO	HOMBRE	0.370062	0.361363	0.379061	0.350010	0.390572	26851	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-SEXO-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	SEXO	MUJER	0.284931	0.275011	0.294442			25827	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-SEXO-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	SEXO	MUJER	0.295864	0.288028	0.303905			26122	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-SEXO-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	SEXO	MUJER	0.297271	0.290027	0.304604	0.279674	0.315490	28461	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-SEXO-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TAMANO-HOGAR	1	0.000000	0.000000	0.000000			1107	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TAMANO-HOGAR-1-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TAMANO-HOGAR	1	0.000000	0.000000	0.000000			1162	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TAMANO-HOGAR-1-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TAMANO-HOGAR	1	0.000000	0.000000	0.000000			1579	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TAMANO-HOGAR-1-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TAMANO-HOGAR	2	0.200740	0.182919	0.219166			4076	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TAMANO-HOGAR-2-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TAMANO-HOGAR	2	0.248887	0.230923	0.268005			4159	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TAMANO-HOGAR-2-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TAMANO-HOGAR	2	0.230553	0.215153	0.247087	0.185274	0.283053	5021	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TAMANO-HOGAR-2-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TAMANO-HOGAR	3-4	0.261917	0.251317	0.272654			22570	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TAMANO-HOGAR-3-4-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TAMANO-HOGAR	3-4	0.269070	0.260217	0.277665			23330	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TAMANO-HOGAR-3-4-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TAMANO-HOGAR	3-4	0.295190	0.286451	0.303808	0.243357	0.352915	26328	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TAMANO-HOGAR-3-4-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TAMANO-HOGAR	5-MAS	0.410229	0.397731	0.422963			21537	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TAMANO-HOGAR-5-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TAMANO-HOGAR	5-MAS	0.416277	0.406286	0.427023			21348	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TAMANO-HOGAR-5-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TAMANO-HOGAR	5-MAS	0.422468	0.412468	0.432721	0.359698	0.487846	22384	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TAMANO-HOGAR-5-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TLOC	100MIL-MAS	0.356387	0.343944	0.368024			25936	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TLOC	100MIL-MAS	0.368224	0.358677	0.378161			22155	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TLOC	100MIL-MAS	0.360966	0.352071	0.370313	0.316215	0.408269	24839	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TLOC	15MIL-99MIL	0.291506	0.273876	0.310078			7041	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TLOC	15MIL-99MIL	0.319049	0.302759	0.335583			8108	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TLOC	15MIL-99MIL	0.327424	0.310834	0.343623	0.282998	0.375175	8714	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TLOC	2500-14999	0.297161	0.277403	0.318246			6870	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TLOC	2500-14999	0.298119	0.283349	0.313137			8076	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TLOC	2500-14999	0.340442	0.323281	0.357489	0.294896	0.389140	8856	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TLOC	MENOS-2500	0.263224	0.249188	0.277819			9443	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TLOC	MENOS-2500	0.246713	0.235110	0.257975			11660	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TLOC	MENOS-2500	0.268114	0.257019	0.280262	0.229870	0.310159	12903	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2009	TOTAL	TODOS	0.318821	0.310536	0.326661			49290	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2009-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2014	TOTAL	TODOS	0.324924	0.318669	0.331532			49999	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2014-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	JOVEN-25-34-HIJO-DEL-JEFE	FAMILIA_CUIDADOS	2018	TOTAL	TODOS	0.332897	0.326895	0.339333	0.317706	0.348444	55312	RESULT-ENADID-FAMILIA-HOGARES-JOVEN-25-34-HIJO-DEL-JEFE-2018-TOTAL-TODOS-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	EDAD-JEFE	18-29	0.677200	0.627881	0.727586			591	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-EDAD-JEFE-18-29-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	EDAD-JEFE	30-44	0.789938	0.768533	0.813467			1884	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-EDAD-JEFE-30-44-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	EDAD-JEFE	45-59	0.579526	0.555624	0.605011			2036	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-EDAD-JEFE-45-59-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	EDAD-JEFE	60-MAS	1.000000	1.000000	1.000000			1994	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-EDAD-JEFE-60-MAS-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	SEXO-JEFE	HOMBRE	0.781381	0.768529	0.795328			4278	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-SEXO-JEFE-HOMBRE-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	SEXO-JEFE	MUJER	0.780252	0.757589	0.803149			2230	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-SEXO-JEFE-MUJER-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	TAMANO-HOGAR	1	0.466472	0.428066	0.507692			932	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-TAMANO-HOGAR-1-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	TAMANO-HOGAR	2	0.646938	0.617141	0.677143			1371	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-TAMANO-HOGAR-2-P
CALC-ENASIC-CUIDADOS-VEJEZ-0001	HOGAR-NECESITA-CUIDADOS	FAMILIA_CUIDADOS	2022	TAMANO-HOGAR	3-4	0.860337	0.844252	0.876566			2705	RESULT-ENASIC-CUIDADOS-VEJEZ-HOGAR-NECESITA-CUIDADOS-2022-TAMANO-HOGAR-3-4-P
