instrumento	id_manifiesto	sha256_verificado	necesidad	variable_encontrada	texto_del_reactivo	escala	tabla	n_filas	desenlace_coobservado_en_mismo_instrumento	es_panel	llave_ADR57c	clasificacion_a4	universo_declarado
enti_2022_fd.pdf	enti2022_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en enti_2022_fd.pdf, 2026-08-13: modax2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
enti_2022_fd.pdf	enti2022_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enti_2022_fd.pdf, 2026-08-13: riesgox3, pérdidax12, segurox2 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "riesgo" son factor de riesgo en salud, riesgo laboral/ocupacional o riesgo de violencia -- no la disposicion personal del sujeto coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo
enut2002_fd.pdf	enut2002_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2002_fd.pdf, 2026-08-13.
enut2002_fd.pdf	enut2002_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enut2002_fd.pdf, 2026-08-13: segurox1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
enut2009_diccionario_variables.html	enut2009_diccionario_variables_html	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2009_diccionario_variables.html, 2026-08-13.
enut2009_diccionario_variables.html	enut2009_diccionario_variables_html	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en enut2009_diccionario_variables.html, 2026-08-13.
enut2009_fd.pdf	enut2009_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2009_fd.pdf, 2026-08-13.
enut2009_fd.pdf	enut2009_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enut2009_fd.pdf, 2026-08-13: segurox3 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
enut2014_diccionario_variables.html	enut2014_diccionario_variables_html	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2014_diccionario_variables.html, 2026-08-13.
enut2014_diccionario_variables.html	enut2014_diccionario_variables_html	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en enut2014_diccionario_variables.html, 2026-08-13.
enut2014_fd.xls	enut2014_fd_xls	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2014_fd.xls, 2026-08-13.
enut2014_fd.xls	enut2014_fd_xls	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enut2014_fd.xls, 2026-08-13: segurox3, azarx1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
enut2019_diccionario_variables.html	enut2019_diccionario_variables_html	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2019_diccionario_variables.html, 2026-08-13.
enut2019_diccionario_variables.html	enut2019_diccionario_variables_html	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en enut2019_diccionario_variables.html, 2026-08-13.
enut2019_fd.xlsx	enut2019_fd_xlsx	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2019_fd.xlsx, 2026-08-13.
enut2019_fd.xlsx	enut2019_fd_xlsx	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enut2019_fd.xlsx, 2026-08-13: segurox3, azarx1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
enut2024_diccionario_variables.html	enut2024_diccionario_variables_html	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en enut2024_diccionario_variables.html, 2026-08-13: modax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
enut2024_diccionario_variables.html	enut2024_diccionario_variables_html	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en enut2024_diccionario_variables.html, 2026-08-13.
enut2024_fd.xlsx	enut2024_fd_xlsx	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enut2024_fd.xlsx, 2026-08-13.
enut2024_fd.xlsx	enut2024_fd_xlsx	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enut2024_fd.xlsx, 2026-08-13: segurox1, azarx1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2018.pdf	envipe2018_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2018.pdf, 2026-08-13.
fd_envipe2018.pdf	envipe2018_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2018.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2019.pdf	envipe2019_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2019.pdf, 2026-08-13.
fd_envipe2019.pdf	envipe2019_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2019.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2020.pdf	envipe2020_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2020.pdf, 2026-08-13.
fd_envipe2020.pdf	envipe2020_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2020.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2021.pdf	envipe2021_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2021.pdf, 2026-08-13.
fd_envipe2021.pdf	envipe2021_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2021.pdf, 2026-08-13: pérdidax5, segurox21, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2022.pdf	envipe2022_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2022.pdf, 2026-08-13.
fd_envipe2022.pdf	envipe2022_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2022.pdf, 2026-08-13: pérdidax5, segurox21, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2023.pdf	envipe2023_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2023.pdf, 2026-08-13.
fd_envipe2023.pdf	envipe2023_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2023.pdf, 2026-08-13: pérdidax5, segurox21, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2024.pdf	envipe2024_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2024.pdf, 2026-08-13.
fd_envipe2024.pdf	envipe2024_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2024.pdf, 2026-08-13: pérdidax5, segurox21, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2025.pdf	envipe2025_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2025.pdf, 2026-08-13.
fd_envipe2025.pdf	envipe2025_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2025.pdf, 2026-08-13: pérdidax5, segurox21, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2011.xls	envipe_2011_fd_envipe2011	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2011.xls, 2026-08-13.
fd_envipe2011.xls	envipe_2011_fd_envipe2011	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2011.xls, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2012.xls	envipe_2012_fd_envipe2012	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2012.xls, 2026-08-13.
fd_envipe2012.xls	envipe_2012_fd_envipe2012	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2012.xls, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2013.xlsx	envipe_2013_fd_envipe2013	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2013.xlsx, 2026-08-13.
fd_envipe2013.xlsx	envipe_2013_fd_envipe2013	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2013.xlsx, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2014.pdf	envipe_2014_fd_envipe2014	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2014.pdf, 2026-08-13.
fd_envipe2014.pdf	envipe_2014_fd_envipe2014	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2014.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2015.pdf	envipe_2015_fd_envipe2015	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2015.pdf, 2026-08-13.
fd_envipe2015.pdf	envipe_2015_fd_envipe2015	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2015.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2016.pdf	envipe_2016_fd_envipe2016	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2016.pdf, 2026-08-13.
fd_envipe2016.pdf	envipe_2016_fd_envipe2016	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2016.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_envipe2017.pdf	envipe_2017_fd_envipe2017	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_envipe2017.pdf, 2026-08-13.
fd_envipe2017.pdf	envipe_2017_fd_envipe2017	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_envipe2017.pdf, 2026-08-13: pérdidax5, segurox18, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
Indice de Bienestar.Cuestionarios.docx	indice_de_bienestar_cuestionarios	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en Indice de Bienestar.Cuestionarios.docx, 2026-08-13.
Indice de Bienestar.Cuestionarios.docx	indice_de_bienestar_cuestionarios	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en Indice de Bienestar.Cuestionarios.docx, 2026-08-13.
inegi_rnm_catalog_330_enaproce2015.html	inegi_rnm_catalog_330_enaproce2015	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en inegi_rnm_catalog_330_enaproce2015.html, 2026-08-13: modax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
inegi_rnm_catalog_330_enaproce2015.html	inegi_rnm_catalog_330_enaproce2015	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en inegi_rnm_catalog_330_enaproce2015.html, 2026-08-13: certezax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
inegi_rnm_catalog_518_enaproce2018.html	inegi_rnm_catalog_518_enaproce2018	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en inegi_rnm_catalog_518_enaproce2018.html, 2026-08-13: marcax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
inegi_rnm_catalog_518_enaproce2018.html	inegi_rnm_catalog_518_enaproce2018	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en inegi_rnm_catalog_518_enaproce2018.html, 2026-08-13: segurox1, certezax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
inegi_rnm_catalog_search_intento_search_param.html	inegi_rnm_search_intento_param	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en inegi_rnm_catalog_search_intento_search_param.html, 2026-08-13.
inegi_rnm_catalog_search_intento_search_param.html	inegi_rnm_search_intento_param	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en inegi_rnm_catalog_search_intento_search_param.html, 2026-08-13.
lapop_abmex2023_cuestionario.pdf	lapop_abmex2023_cuestionario_mexico	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en lapop_abmex2023_cuestionario.pdf, 2026-08-13: marcax6, desigualdadx2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio. "desigualdad" es problema nacional mencionado en pregunta abierta sobre problemas del pais -- coincidencia es juicio sobre la sociedad o comparacion de politica publica/intergeneracional -- constructo adyacente ya excluido por el propio PR #64 (percepcion social, no disposicion propia).
lapop_abmex2023_cuestionario.pdf	lapop_abmex2023_cuestionario_mexico	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en lapop_abmex2023_cuestionario.pdf, 2026-08-13: riesgox1, segurox45 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre (bateria extensa de percepcion de inseguridad/delincuencia, no de riesgo financiero). "riesgo" (1) es riesgo de invalidar la entrevista (nota metodologica). "azar" es artefacto (matchea dentro de una lista de denominaciones religiosas, sin relacion).
latinobarometro2024_cuestionario_esp.pdf	latinobarometro2024_cuestionario_esp	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en latinobarometro2024_cuestionario_esp.pdf, 2026-08-13: modax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
latinobarometro2024_cuestionario_esp.pdf	latinobarometro2024_cuestionario_esp	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en latinobarometro2024_cuestionario_esp.pdf, 2026-08-13.
latinobarometro2024_fichas_tecnicas.pdf	latinobarometro2024_fichas_tecnicas	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en latinobarometro2024_fichas_tecnicas.pdf, 2026-08-13.
