payload_id	formato	bucket	causa	causa_detalle	hitoD_preregistro	n_notas_forense	notas_forense	manifiesto_estado	milpa	tamano_bytes
fd_envipe2018.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1901994
fd_envipe2019.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1918379
fd_envipe2020.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1969912
fd_envipe2021.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1758289
fd_envipe2022.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	2910338
fd_envipe2023.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	2980669
fd_envipe2024.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	3087144
mociba2021/mociba2021_bd_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-17-b2-recupera.md	SEÑAL_DE_USO	NO	1059137
wb2661_Baseline.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	1706187
wb2661_Baseline_Report.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	1602946
wb2661_Endline.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	1742099
wb2661_Endline_Report.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	798886
wb2661_Year1.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	1747196
wb2661_Year1_Report.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	566030
c_amp_v5.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	1074087
c_bas_v5.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	1057071
c_sdem_v4.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	916902
enut2009_fd.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	187410
enut2014_diccionario_variables.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	50445
enut2024_der.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-04-y1-operacionalizacion-r5-2-enut.md	DECLARADO_NO_USADO	NO	227361
ADQ15_Brasdefer_corpus_pragmatico/convelic_conversaciones.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	40435
ADQ15_Brasdefer_corpus_pragmatico/encuentros_de_servicio.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	302364
ADQ15_CNBV_AhorroFinanciero_Financiamiento/AFyFeM_Dic_2023.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2380404
ADQ15_CNBV_AhorroFinanciero_Financiamiento/AFyFeM_Jun_2024.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2489690
ADQ15_CNBV_AhorroFinanciero_Financiamiento/AFyFeM_Mar_2023.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2884405
ADQ15_CNBV_AhorroFinanciero_Financiamiento/AFyFeM_Mar_2025.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2555812
ADQ15_CNBV_AhorroFinanciero_Financiamiento/AFyFeM_Sep_2023.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2606434
ADQ15_CNBV_AhorroFinanciero_Financiamiento/AFyFeM_Sep_2024.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2612071
ADQ15_CNBV_BDIF_inclusion_financiera/Datos_Abiertos_DGASF_jun23_jun24.zip	.zip	SIN_CAMPOS	C	zip-de-zips -- contenedor soportado, miembro (otro zip) no desempaquetado en un segundo nivel	NO	0		SEÑAL_DE_USO	NO	1921806
ADQ15_ENAFIN_2024_RNM_INEGI/Metadatos_IPE_Externos_Encuestas_2022_08_26.xlsx	.xlsx	SIN_CAMPOS	C	xlsx ficha-descriptiva (nombre fd_*/*_fd), formato SI soportado (52/60 xlsx del universo si rinden) pero esta instancia produce 0 filas	NO	0		SEÑAL_DE_USO	NO	45856
ADQ15_ENAFIN_2024_RNM_INEGI/enafin2024_rnm_metadata.json	.json	SIN_CAMPOS	B	json *.metadata.json -- esquema tipo WB/DDI, probablemente describe variables	NO	0		SEÑAL_DE_USO	NO	48854
ADQ15_IFT_SFD_uso_confianza/ift_sfd_landing.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	99512
ADQ15_IFT_SFD_uso_confianza/reporte_especial_SFD_vacc.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	9318564
ADQ15_JPAL_Experimento_Informacion_Electoral_2009/Replication-files-24ft7wz.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	184801
ADQ15_OMCA_conflictos_agua/omca_acerca_ocam.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	8497
ADQ15_OMCA_conflictos_agua/omca_boletines.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	17457
ADQ15_OMCA_conflictos_agua/omca_conflictos_base_completa.json	.json	SIN_CAMPOS	B	json "base_completa" por nombre -- posible dato real, no metadato	NO	0		SEÑAL_DE_USO	NO	265270
ADQ15_OMCA_conflictos_agua/omca_mapa.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	65738
ADQ15_OMCA_conflictos_agua/omca_metodologia.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	68751
ADQ15_OMCA_conflictos_agua/omca_numeralia.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	15845
ADQ15_OMCA_conflictos_agua/omca_objetivos.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	6689
ADQ15_OMCA_conflictos_agua/omca_reportes.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	5761
ADQ15_VotarEntreBalas_DataCivica/veb_datos_landing.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	149090
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_03_conafe_bit_cora_supervisor.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	91324
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_06_egra_l_minas_simo.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	177618
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_07_egma_l_minas_simo.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	175484
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_08_egra_m_xico16.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	946494
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_09_egma__m_xico16.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	509638
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_conafe_reporte_de_campo_modificaciones_30_08_16.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1309134
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/MEX_2016_APIPIE_v01_M.metadata.json	.json	SIN_CAMPOS	B	json *.metadata.json -- esquema estandar World Bank microdata, describe variables	NO	0		SEÑAL_DE_USO	NO	3854
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuest_alumnos_final.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	401510
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuest_lec_final.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	220985
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuest_padres_final.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	397586
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/home_suplemento_para_la_madre_2504_final.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	283558
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/libro_de_codigo_alumnos_api_conafe.xlsx	.xlsx	SIN_CAMPOS	C	xlsx ficha-descriptiva (nombre fd_*/*_fd), formato SI soportado (52/60 xlsx del universo si rinden) pero esta instancia produce 0 filas	NO	0		SEÑAL_DE_USO	NO	23219
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/sal_n_de_clase_hoja_de_observaci_ngb.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	229412
ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/supervision_plan.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	301280
ADQ15_WB870_Enterprise_Survey_MX_2010/ES LAC 2010 Core_Mex.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	756863
ADQ15_WB870_Enterprise_Survey_MX_2010/ES LAC 2010 Manufacturing_Mex.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	864561
ADQ15_WB870_Enterprise_Survey_MX_2010/ES LAC 2010 Retail_Mex.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	777631
ADQ15_WB870_Enterprise_Survey_MX_2010/ES_Screener_Caribbean.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	201728
ADQ15_WB870_Enterprise_Survey_MX_2010/MEX_2010_ES_v01_M_WB.metadata.json	.json	SIN_CAMPOS	B	json *.metadata.json -- esquema estandar World Bank microdata, describe variables	NO	0		SEÑAL_DE_USO	NO	15479
ADQ15_WB870_Enterprise_Survey_MX_2010/Mexico 2010 Implementation Report_final.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1357717
ADQ15_WB870_Enterprise_Survey_MX_2010/QuestionnaireManual2011.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1027451
ADQ15_WB870_Enterprise_Survey_MX_2010/Sampling_Note.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	197308
ADQ15_WB870_Enterprise_Survey_MX_2010/mexico-2010.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	404604
ADQCORRE_R74R75_GDELT2_MX20260824/gdeltv2-export-20260824-96files.tar.gz	.gz	NO_EXTRAIDO	B	tar.gz -- 96 miembros *.export.CSV.zip (GDELT), microdato en contenedor sin rama de despacho (ademas doblemente anidado)	NO	0		SEÑAL_DE_USO	NO	6201400
R2.1_R2.2_R10.2_RNM_microdato/datosgobmx_ckan_package_search_enaproce_enestyc_cero_resultados.json	.json	SIN_CAMPOS	A	json "cero_resultados" por nombre -- respuesta vacia de API CKAN, no es dato	NO	0		SEÑAL_DE_USO	NO	216
R2.1_R2.2_R10.2_RNM_microdato/inegi_laboratorio_microdatos_solicitud_uso.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	467097
R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_518_download_19219_informe_final_levantamiento.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	3942875
R3.4_Banxico_CoDi_SPEI/banxico_codi_avances_banco_mexico.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	8271
R3.4_Banxico_CoDi_SPEI/banxico_informe_anual_IdMF_listado_ediciones.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	11067
R3.4_Banxico_CoDi_SPEI/banxico_infraestructuras_mercados_fin_landing.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	10267
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF881_cuentas_validadas.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	467574
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF882_cuentas_pago_cobro.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	116399
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF883_dispositivos_enrolados.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	886364
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF884_operaciones.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	792297
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF885_monto.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	788382
R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	17874
R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2019.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2494301
R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	4010821
R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2021.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	3576969
R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2022.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	3149823
R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2023.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	3395130
R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2024.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	4304507
banxico_encuesta_competencias_financieras_2019_manual.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	624237
banxico_encuesta_competencias_financieras_2021_manual.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	258473
bases_enif2012_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	1352284
cuest_modulo_envipe2019.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	936504
cuest_modulo_envipe2020.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	904277
cuest_modulo_envipe2021.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	911976
cuest_modulo_envipe2022.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	948921
cuest_modulo_envipe2023.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	947099
cuest_modulo_envipe2024.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	933605
cuest_principal_envipe2018.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1601730
cuest_principal_envipe2019.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1132943
cuest_principal_envipe2020.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1093270
cuest_principal_envipe2021.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1121593
cuest_principal_envipe2022.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1263461
cuest_principal_envipe2023.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1257728
cuest_principal_envipe2024.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1308710
eder2011/eder2011_descripcion_de_archivos.xls	.xls	SIN_CAMPOS	B	xls -- ficha-descriptiva/diccionario historico de INEGI, formato sin rama de despacho	NO	0		SEÑAL_DE_USO	NO	174080
eder2017/eder2017_bases_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	25511708
eder2017/eder2017_bases_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	58527314
eder2017/eder2017_descripcion_calculoR.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	878079
eder2025/889463930617.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	2447554
ejemplobd_enestyc_1992_stata.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	7337
ejemplobd_enestyc_1992_xlsx.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	29014
ejemplobd_enestyc_1995_stata.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	4371
ejemplobd_enestyc_1995_xlsx.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	24199
ejemplobd_enestyc_1999_stata.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	6033
ejemplobd_enestyc_1999_xlsx.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	22096
ejemplobd_enestyc_2001_stata.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	5781
ejemplobd_enestyc_2001_xlsx.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	21896
ejemplobd_enestyc_2005_stata.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	12439
ejemplobd_enestyc_2005_xlsx.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	63561
enaproce2018/ejem_base_micro_ciega_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	9194
enaproce2018/ejem_base_micro_ciega_xlsx.zip	.zip	SIN_CAMPOS	C	zip con un unico miembro .xlsx soportado, pero produce 0 filas	NO	0		SEÑAL_DE_USO	NO	23159
enaproce2018/ejem_base_pyme_ciega_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	11470
enaproce2018/ejem_base_pyme_ciega_xlsx.zip	.zip	SIN_CAMPOS	C	zip con un unico miembro .xlsx soportado, pero produce 0 filas	NO	0		SEÑAL_DE_USO	NO	33207
encig15_estructura_base_datos.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	4340061
encig2013/encig13_descripcion_archivos.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	0		SEÑAL_DE_USO	NO	1397463
encig2021/encig21_base_datos_RData.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	20550259
encig2021/encig21_base_datos_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	30903819
encig2021/encig21_base_datos_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	38625925
encig2023/encig23_base_datos_RData.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	0		SEÑAL_DE_USO	NO	14242874
