# data/reactivos-fd-recuperado-residual-v1_0.tsv -- DERIVADO por tools/recupera_reactivos_fd.py
# ACTO GEN2-RESIDUAL-81-1 (16/sep/2026, NUBE, sin corpus). NO se edita a mano: se re-genera.
#   python3 tools/recupera_reactivos_fd.py --escribe
# Una fila por identidad ciega que la capa FD NO resuelve, con su motivo acreditado.
# IDENTIDAD: instrumento + tabla + variable, EXACTA. La tabla se empareja plegando el miembro
# (minusculas, sin extension) y, si eso no basta, por prefijo de 31 caracteres -- el limite de
# nombre de hoja de Excel que trunca las hojas del descriptor -- y SOLO cuando la hoja candidata
# es unica. NUNCA se empareja por variable_id con la tabla sin resolver (10765 filas emparejarian
# asi y ninguna se publica), NUNCA se propaga texto entre olas y una tabla ambigua nunca se
# resuelve por cercania: doctrina de ACTO GEN2-REACTIVOS-RESIDUALES-BUSQUEDA-UTIL, no aflojada aqui.
# ROTULADO: el FD mezcla en una sola columna etiquetas de variable y preguntas literales. Se separan
# por un rasgo observable -- la marca de interrogacion -- en ETIQUETA_VARIABLE / PREGUNTA_DICCIONARIO.
# Es una heuristica de rotulado declarada, no una afirmacion sobre la fuente. Nunca PREGUNTA_COMPLETA:
# ese rotulo lo reserva contexto-v1_1 para el enunciado integro leido del cuestionario, no del
# descriptor. ALCANCE (A.15): recuperar texto
# no acredita suficiencia cientifica, ni existencia de un constructo, ni comparabilidad entre olas.
instrumento	archivo_miembro	variable_id	motivo	detalle
censo2020	TI_USU_CAAS_00.csv	U_POB_LIM	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_POCUPADA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PRES2015	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PRESOE15	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PRESOP15	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PROM_HNV	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PRO_CRIEVA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PSINDER	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PSIND_LIM	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_PSIN_RELIG	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_0A5	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_0A5_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_0A5_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_12A17	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_12A17_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_12A17_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_18A29	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_18A29_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_18A29_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_30A39	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_30A39_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_30A39_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_40A49	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_40A49_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_40A49_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_50A59	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_50A59_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_50A59_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_60A64	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_60A64_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_60A64_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_65A69	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_65A69_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_65A69_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_6A11	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_6A11_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_6A11_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_70A79	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_70A79_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_70A79_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_80YMAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_80YMAS_F	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_P_80YMAS_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_REL_H_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_S_OTROLUGV	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_TIEMRES_1A_5A	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_TIEMRES_1M_1A	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_TIEMRES_5A_MAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_USU_CAAS_00.csv	U_TIEMRES_MENOS_1M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ABA_AGUA_ENTU	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ABA_AGUA_NO_ENTU	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ACT_RECREA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	AGRUPA_REL	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	AGUA_ENTUBADA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ALARMA_EM	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ALIMENTOS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	APOYO_JUR	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	APOYO_PSC	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	BODEGA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	BOILER	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	BOTIQUIN	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CAMAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CANCHA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CAPACIDAD	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CISTERNA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CLASEALOJA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CLUNI	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	COCINA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	COLECTAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	COMEDOR	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CONS_MED	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CUNAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	CUOTAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	DONACIONES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	DORMITORIO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	DRENAJE	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ELAB_PROD	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ELECTRICIDAD	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	EMPRESANAC	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ENT	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	EXPEDIENTE	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	EXTINTOR	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	FIDEICOMISO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	FIG_JURI	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	GOBIERNO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ID_ALOJAMIENTO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	INICIO_ACT	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	INST_LAVAR	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	INST_REHAB	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	JARDINES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	LETRINAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	MEDICAMENTO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	MINGITORIO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	MUN	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	NOM_ENT	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	NOM_MUN	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	OFICINA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	ORG_INTER	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	PAREDES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	PISOS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	RAMPA_SR	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	REGADERAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	REGA_ADAP	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	REGLAMENTO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	RELIGION	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	REP_LEGAL	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	SALA_CONVI	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	SALIDA_EM	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	SALONES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	SALUD_SEX	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	SENALES_EM	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	S_EDUC	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	S_MEDICO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TALLERES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TAZAS_ADAP	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TAZAS_BANO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TECHOS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TENENCIA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TERAPIA_GP	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TER_FISICA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TINACO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TRABAJADORES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	TRANSPORTE	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	USUARIOS_RES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	VESTIDO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	VIGILANCIA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	VOLUNTARIOS_H	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	VOLUNTARIOS_M	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_ALO_CAAS_00.csv	VOLUNTARIOS_T	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	COD_TC_Rasgo	Clasificación de Rasgo 2020	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU	CENSO DE POBLACIÓN Y VIVIENDA 2020	VARIABLE_SIN_FD	la hoja empareja; la variable no aparece en ella
censo2020	TR_VIALIDAD_EU	CENSO DE POBLACIÓN Y VIVIENDA 2020	VARIABLE_SIN_FD	la hoja empareja; la variable no aparece en ella
censo2020	TI_MANZANA_EU_00.csv	ACESOAUT_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ACESOPER_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ADOQ_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	AGEB	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ALUMPUB_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ARBOLES_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	BANQUETA_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	CICLOCARRIL_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	CICLOVIA_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_ALUM_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_ARBOL_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_BANQ_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_CICLOCARRIL_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_CICLOVIA_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_DRENAJEP_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_ESTACIONBICI_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_GUAR_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_LETRERO_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_PAMBU_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_PARADATRANS_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_PASOPEAT_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_PSEMI_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_RAMPA_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_RAUTO_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_RPEAT_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_SEMAFOROAUDI_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_SEMAFOROPEAT_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_TELP_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	C_TRANSCOL_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	DRENAJEP_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ENT	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ESTACIONBICI_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	GUARNICI_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	ID_MZA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	LETRERO_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	LOC	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	MUN	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	MZA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	PARADATRANS_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	PASOPEAT_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	PAVIM_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	PERSONAS	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	PUESAMBU_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	PUESSEMI_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	RAMPAS_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	RECUCALL_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	SEMAFOROAUDI_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	SEMAFOROPEAT_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_ALUM_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_ARBOL_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_BANQ_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_CICLOCARRIL_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_CICLOVIA_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_DRENAJEP_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_ESTACIONBICI_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_GUAR_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_LETRERO_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_PAMBU_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_PARADATRANS_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_PASOPEAT_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_PSEMI_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_RAMPA_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_RAUTO_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_RECU_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_RPEAT_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_SEMAFOROAUDI_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_SEMAFOROPEAT_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_TELP_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	S_TRANSCOL_N	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TAMLOC	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TDELIM	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TELPUB_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TOTLADO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TOTRASGO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TOTVIAL	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	TRANSCOL_C	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TI_MANZANA_EU_00.csv	VIVPARHAB	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	AGEB	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	ALUMPUB	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	ARBOLES	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	BANQUETA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	CICLOCARRIL	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	CICLOVIA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	CLASERASGO	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	CLASEVIA	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	CVEFT	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	CVEVIAL	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
censo2020	TR_VIALIDAD_EU_00.csv	DRENAJEP	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
