id_afirmacion	lote	report	dominio	dictamen	pieza_faltante	causa_registrada	rotulo	sucesor	receta
ASTRA5-U0-TEC-043	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	Mercado Libre/Mercado Pago -- empresa publica que cotiza en NASDAQ (MELI); reporte trimestral a inversionistas (3T-2025) es un tipo de documento de existencia practicamente segura por obligacion regulatoria, pero URL/pagina exacta no confirmada en esta pasada	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TIME-011	tiempo	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	TIEMPO	MEDIBLE-CON-ADQUISICIÓN	occmundial / circa 2016	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TIME-022	tiempo	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	TIEMPO	MEDIBLE-CON-ADQUISICIÓN	Hofstede Insights / no verificado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TIME-028	tiempo	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	CONSUMO	MEDIBLE-CON-ADQUISICIÓN	Statista / 2024-2025 (fuente secundaria vía prensa)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TIME-033	tiempo	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	no identificado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TRAB-007	trabajo	corpus/reports/Psicología_del_Trabajo_en_México__Un_Mapa_Basado_en_Evidencia.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	Schmitz & Weber (2017), International Journal of Academic Research and Reflection, n=79 trabajadores de manufactura (revista no indexada en Crossref)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TRAB-013	trabajo	corpus/reports/Psicología_del_Trabajo_en_México__Un_Mapa_Basado_en_Evidencia.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	estudio de compadrazgo y HRM en subsidiarias multinacionales Mexico 2024 citado solo como 'a 2024 ResearchGate study' (sin autor). Localizar con WebSearch fresco en ResearchGate/Google Scholar antes de citar.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TRAB-025	trabajo	corpus/reports/Psicología_del_Trabajo_en_México__Un_Mapa_Basado_en_Evidencia.md	GENERO	MEDIBLE-CON-ADQUISICIÓN	fuente de '1 en 10 CEOs' y 'comites ejecutivos 10%, sin cambio desde 2017' (candidatos plausibles no confirmados: McKinsey Women in the Workplace Mexico, estudio 'Mujeres en la Alta Direccion' IPADE/INMUJERES). Confirmar con WebSearch fresco antes de MEDIBLE.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TRAB-026	trabajo	corpus/reports/Psicología_del_Trabajo_en_México__Un_Mapa_Basado_en_Evidencia.md	GENERO	MEDIBLE-CON-ADQUISICIÓN	localizar la publicacion de Conapred con la cifra 34.2% de brecha salarial de genero (posiblemente basada en ENOE/ENIGH) y confirmar ano/metodologia	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TRAB-028	trabajo	corpus/reports/Psicología_del_Trabajo_en_México__Un_Mapa_Basado_en_Evidencia.md	POLITICA	MEDIBLE-CON-ADQUISICIÓN	pagina/comunicado oficial de composicion por sexo de la Camara de Diputados (legislatura vigente) con la cifra 42.2% de mujeres	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TRAB-041	trabajo	corpus/reports/Psicología_del_Trabajo_en_México__Un_Mapa_Basado_en_Evidencia.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	encuesta 2025 de motivos de renuncia en Mexico que identifica 'estancamiento profesional' como motivo #1 (candidatos no confirmados: OCC Mundial, LinkedIn Workplace Learning, Kelly Services). Confirmar con WebSearch fresco.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-005	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	Rosengren et al., artículo indexado en PMC; tesis de maestría, Portland State University	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-009	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	MOVILIDAD	MEDIBLE-CON-ADQUISICIÓN	Encuesta de percepción de desigualdad y movilidad, 7 ciudades, N=2,493 (autor/año no identificados en el report)	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-011	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	RURAL_INDIGENA	MEDIBLE-CON-ADQUISICIÓN	OXFAM (informe no identificado por año en el report); Gonzalbo (2013); Rappaport (2014)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-012	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	MOVILIDAD	MEDIBLE-CON-ADQUISICIÓN	INEGI (Gini histórico, PIB per cápita estatal); Jordahl (2009); Our World in Data	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-013	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	TRABAJO	MEDIBLE-EN-CORPUS	ENOE 2025 (trimestres 1-4, microdatos INEGI, contrato ENOE-001), TIL1 calculada por entidad federativa segun formula p.35 de 'Conociendo la base de datos de la ENOE' (2023); INEGI Cuenta Satelite de la Economia Informal (documental, PIB); Levy (2008); van der Molen (2016)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-015	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	MIGRACION	MEDIBLE-CON-ADQUISICIÓN	Migration Policy Institute (MPI), estimación 2023; distribución estatal de remesas (fuente no identificada por el report más allá de 'estados con mayor recepción')	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-016	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	RURAL_INDIGENA	MEDIBLE-CON-ADQUISICIÓN	Vasconcelos, La Raza Cósmica (1925); Censo de Población y Vivienda 1930 (INEGI/Dirección General de Estadística)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-018	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	GENERO	MEDIBLE-CON-ADQUISICIÓN	World Economic Forum, Global Gender Gap Report 2024; posible ENOE/ENUT 2024 para brecha salarial y horas de cuidado (no citado explícitamente)	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-019	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	CONFIANZA	MEDIBLE-CON-ADQUISICIÓN	Banco Mundial/OCDE (Gini comparado); Transparency International CPI (comparado, distinto de la ficha México ya en MER-008); Consejo Ciudadano para la Seguridad Pública y la Justicia Penal (ranking de ciudades, no confirmado por nombre)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-023	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	Consultoría de mercado no identificada por nombre; Gearing et al. (2024); Lagunes-Cordoba et al. (2021)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-024	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	DINERO	MEDIBLE-CON-ADQUISICIÓN	Informe sectorial fintech no identificado por nombre en el report (posiblemente Finnovista Fintech Radar o similar)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-025	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	Organización Internacional del Trabajo (informe de IA y empleo); Banamex (estudio de riesgo de automatización)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SINT-026	transversal	corpus/reports/Psicología__Conducta_y_Sociedad_en_el_México_Contemporáneo__Análisis_Transcultural_y_Estructural.md	FAMILIA_CUIDADOS	MEDIBLE-CON-ADQUISICIÓN	Registros civiles de matrimonio (fuente/año no citados); INEGI (hogares unipersonales, corte urbano no citado explícitamente)	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VEJEZ-013	vejez	corpus/reports/Vejez_y_Cuidado_Intergeneracional_en_México__El_Debilitamiento_del_Seguro_Familiar.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	Escala de Zarit (instrumento clinico, no encuesta del manifiesto); estudios locales (Ciudad Obregon/Sonora; Guanajuato/Landeros-Perez 2014)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VEJEZ-014	vejez	corpus/reports/Vejez_y_Cuidado_Intergeneracional_en_México__El_Debilitamiento_del_Seguro_Familiar.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	Cabada Ramos y Martinez Castillo (2017), revista Psicologia y Salud (no es encuesta del manifiesto)	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VEJEZ-022	vejez	corpus/reports/Vejez_y_Cuidado_Intergeneracional_en_México__El_Debilitamiento_del_Seguro_Familiar.md	MIGRACION	MEDIBLE-CON-ADQUISICIÓN	Rojas Huerta y Lara Lara (2023) (estudio academico, no encuesta del manifiesto)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VEJEZ-024	vejez	corpus/reports/Vejez_y_Cuidado_Intergeneracional_en_México__El_Debilitamiento_del_Seguro_Familiar.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	Revista CERTEZA/CONACEM, articulo firmado por Carmen Garcia Pena (INGER) (no verificado en este lote)	cadena TLS incompleta desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VEJEZ-033	vejez	corpus/reports/Vejez_y_Cuidado_Intergeneracional_en_México__El_Debilitamiento_del_Seguro_Familiar.md	FAMILIA_CUIDADOS	MEDIBLE-CON-ADQUISICIÓN	Congresos estatales de Jalisco/CDMX/Nuevo Leon/Estado de Mexico; gobiernos estatales/municipales (Salud Casa por Casa; Ciudad Juarez) -- no verificados en este lote	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VEJEZ-034	vejez	corpus/reports/Vejez_y_Cuidado_Intergeneracional_en_México__El_Debilitamiento_del_Seguro_Familiar.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	Candidato: OIT/INEGI (mencionado en el op del ficha de lectura, no confirmado con cita exacta en el cuerpo del report)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VIOL-039	violencia-ambiental	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DINERO	MEDIBLE-CON-ADQUISICIÓN	documental: ANPEC (encuesta gremial sep-2024); prensa sobre Culiacán oct-2024; Canaco/Concanaco León (ninguno verificado en este lote)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VIOL-042	violencia-ambiental	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	VIOLENCIA	MEDIBLE-CON-ADQUISICIÓN	(a) documental/académico: estudio cualitativo no identificado con autor/título en este lote; (b) Acuerdo para la Cobertura Informativa de la Violencia (acto documental, fecha no especificada por el report)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VIOL-044	violencia-ambiental	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DINERO	MEDIBLE-EN-CORPUS	(a) ENVE 2024 (INEGI), modulo de delitos, items 1.30/1.31, y cuestionario principal (tipo de delito, incluye cobro de piso); (b) no identificado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-VIOL-050	violencia-ambiental	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	VIOLENCIA	MEDIBLE-CON-ADQUISICIÓN	documental/administrativo: series oficiales de homicidio (SESNSP) y señalamientos de México Evalúa y Causa en Común (no verificados en este lote)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
