id_constancia	intento	ruta	url	http_code	bytes	sha256	estructura	fecha_utc	resultado_intento	nota	lote
TI-CPI_2025	2	WAYBACK-ID	https://web.archive.org/web/20260921013039id_/https://www.transparency.org/en/cpi/2025	200	72130	5e474e809fd95baedf71b8c09af9ffa2b739048e17dff13ddb4ddd03e02e9358	HTML-TITULO:Corruption Perceptions Index 2025 - Transparency.org	2026-09-24T20:26:59Z	EXISTE-NO-SATISFACE	Wayback (captura id_ 20260921013039, decodificado con --compressed) trae la pagina real 'Corruption Perceptions Index 2025', menciona Mexico en el selector de paises, pero NO contiene la cifra '27%' que el report cita; confirma que esa cifra vendria de otra fuente (GCB de otra edicion, Latinobarometro o MCCI), tal como ya sospechaba la hoja.	1
WHR_2024-2025	1	CABECERAS-LINUX	https://www.worldhappiness.report/	200	65361	3eb8ec0335c6d2e9309b8e540f687485eb50df7622b60a2f1644c2548bec42d9	HTML-TITULO:Home | The World Happiness Report	2026-09-24T20:33:57Z	EXISTE-SATISFACE	Portal oficial del World Happiness Report (menciona 2024 y 2025), identidad correcta para HUM-001/002/003. Los apendices agregados del Gallup World Poll con microdatos restringidos no se descargaron (consistente con la nota de la pieza: 'U0 no obtuvo ni abrio microdatos').	2
AUTOCONSTRUCCION-VIVIENDA_SIN-OLA	c2-1	CABECERAS-LINUX-CAJA	https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2021/envi/ENVI2020.pdf	200	1945771	ef8098f9f8404c2dd2308f427d0bad0ffabfd415d94de83d02d74b65fd17815b	PDF-OK	2026-09-24T20:39:01Z	EXISTE-NO-SATISFACE	comunicado ENVI 2020 (493/21) real; trae autoconstrucción nacional, no el corte CDMX pedido	caja2
DOC-ASTRA5-U0-CRFAC-009	c2-1	CABECERAS-LINUX-CAJA	https://8982035.fs1.hubspotusercontent-na1.net/hubfs/8982035/AMVO_Estudio%20de%20Venta%20Online%202025_P%C3%BAblica_V2.pdf	200	3082353	cac0af1abe992e2516a7865d49405ae65aa64f58d0f2e96f891cc6a7cd9b7ff1	PDF-OK	2026-09-24T20:39:01Z	EXISTE-SATISFACE	PDF AMVO Estudio de Venta Online 2025, versión pública	caja2
DOC-ASTRA5-U0-DUEL-009	c2-1	CABECERAS-LINUX-CAJA	https://doi.org/10.1111/famp.12005	403	5778	b94fa2ccf4e4069f1a4774220c4e1e6425ea4dd1c000eab9c6630410ae2fec4c	RETO-CLOUDFLARE	2026-09-24T20:39:02Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-DUEL-009	c2-2	CURL-EXE-WINDOWS	https://doi.org/10.1111/famp.12005	403	5778	2b9db8ee488c7dfab1c55c5fb59b52a10fc72f2328ff475a204c1537149b466a	RETO-CLOUDFLARE	2026-09-24T20:39:02Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-DUEL-009	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fdoi.org%2F10.1111%2Ffamp.12005	200			JSON-OK	2026-09-24T20:39:03Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-FAM-041	c2-1	CABECERAS-LINUX-CAJA	https://eitmedia.tech/2024/07/07/el-46-de-los-jovenes-mexicanos-vive-con-sus-padres-el-problema-ya-incide-en-la-tasa-de-fecundidad/	200	416299	5e34a057a4f5ad210183bede1349506a5d2c53405a7c14d4e66b1c15718be994	HTML-TITULO:El 46% de los jóvenes mexicanos vive con sus padres: el problema ya incide en la	2026-09-24T20:39:06Z	EXISTE-SATISFACE	nota eitmedia 07/07/2024: 46% de jóvenes mexicanos vive con sus padres (cita OCDE)	caja2
DOC-ASTRA5-U0-GEN-007	c2-1	CABECERAS-LINUX-CAJA	https://www.mcci.org.mx/	000	0		VACIO	2026-09-24T20:39:06Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: VACIO HTTP 000; rc=6	caja2
DOC-ASTRA5-U0-GEN-007	c2-2	CURL-EXE-WINDOWS	https://www.mcci.org.mx/	000	0		VACIO	2026-09-24T20:39:17Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: VACIO HTTP 000; rc=6	caja2
DOC-ASTRA5-U0-GEN-007	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fwww.mcci.org.mx%2F	200			JSON-OK	2026-09-24T20:39:18Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-GENBEH-006	c2-1	CABECERAS-LINUX-CAJA	https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf	403	5717	e02b7a6e7c7fb39fe33b81190c6be4645106032216f53441f2eb19cdde2e41b0	RETO-CLOUDFLARE	2026-09-24T20:39:19Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-GENBEH-006	c2-2	CURL-EXE-WINDOWS	https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf	403	5738	c2f8a6690576b052d2e72b7b8adc795a8e5d9b5b729d6635e240bb8fee4f2c43	RETO-CLOUDFLARE	2026-09-24T20:39:19Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-GENBEH-006	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fwww.bmj.com%2Fcontent%2Fbmj%2F349%2Fbmj.g4164.full.pdf	200			JSON-OK	2026-09-24T20:39:25Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-GENBEH-008	c2-1	CABECERAS-LINUX-CAJA	https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf	403	5717	40d2cd124a05f1aaf7387e6e5d64af1af36fd24a3076ae22478c1f1cc0afe685	RETO-CLOUDFLARE	2026-09-24T20:39:26Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-GENBEH-008	c2-2	CURL-EXE-WINDOWS	https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf	403	5738	602cfc7a33549f27079d01f8e2a8d2b3bd83c98c6582e9a89b6f6e3b95637384	RETO-CLOUDFLARE	2026-09-24T20:39:27Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-GENBEH-008	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fwww.bmj.com%2Fcontent%2Fbmj%2F349%2Fbmj.g4164.full.pdf	200			JSON-OK	2026-09-24T20:39:27Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-MER-019	c2-1	CABECERAS-LINUX-CAJA	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	403	5804	92e640a981f4a40120b8766ee752feba75f974934cb361912a110286c9427971	RETO-CLOUDFLARE	2026-09-24T20:39:28Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-MER-019	c2-2	CURL-EXE-WINDOWS	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	403	5825	b32ab203bbafa087dbb4d261ccdd039f974806f9bb75274c85bc9e4179609be1	RETO-CLOUDFLARE	2026-09-24T20:39:28Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-MER-019	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Facademic.oup.com%2Fsocpro%2Farticle-pdf%2F69%2F1%2F91%2F42274994%2Fspaa059.pdf	200			JSON-OK	2026-09-24T20:39:35Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-MER-021	c2-1	CABECERAS-LINUX-CAJA	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	403	5804	f6cc8f02b432e4b7818e6e6f0af894f9bfa92c5385621f74a8f16c5b2210e0e9	RETO-CLOUDFLARE	2026-09-24T20:39:36Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-MER-021	c2-2	CURL-EXE-WINDOWS	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	403	5825	079e8e920e076d7fccd1678f297205af11361c7b8f88cf142d10dee95612f08e	RETO-CLOUDFLARE	2026-09-24T20:39:37Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-MER-021	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Facademic.oup.com%2Fsocpro%2Farticle-pdf%2F69%2F1%2F91%2F42274994%2Fspaa059.pdf	200			JSON-OK	2026-09-24T20:39:37Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-SALMEN-026	c2-1	CABECERAS-LINUX-CAJA	https://doi.org/10.1016/j.drugpo.2018.07.004	200	2737	2cfff3682a442a790d8ca321ecaf3105952169db29b5daa1835fcae8b8162702	HTML-TITULO:Redirecting	2026-09-24T20:39:38Z	NO-ACCESIBLE	respuesta sin el documento (HTML-TITULO:Redirecting); redirección no resuelta por curl	caja2
DOC-ASTRA5-U0-SANC-001	c2-1	CABECERAS-LINUX-CAJA	https://doi.org/10.1525/aa.1965.67.2.02a00010	403	5867	74c2311a5ccf5e429f92a3f969a60fb10f162503204e97219619079399075b79	RETO-CLOUDFLARE	2026-09-24T20:39:39Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-SANC-001	c2-2	CURL-EXE-WINDOWS	https://doi.org/10.1525/aa.1965.67.2.02a00010	403	5889	0ac6a06ad86fd36dc410851d99c54cdd47383db7f85c0a4490e05195a412e5cd	RETO-CLOUDFLARE	2026-09-24T20:39:39Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-SANC-001	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fdoi.org%2F10.1525%2Faa.1965.67.2.02a00010	200			JSON-OK	2026-09-24T20:39:41Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-SINT-009	c2-1	CABECERAS-LINUX-CAJA	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	403	5825	e94157cbac035d732ea58b83d99ad4d40bb38bcd4ff7c8c96bd243098bb00bb4	RETO-CLOUDFLARE	2026-09-24T20:39:42Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-SINT-009	c2-2	CURL-EXE-WINDOWS	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	403	5825	0d7840b3961b6a98000264d7400cee91f81179a94b93c0997d0153374eadf15a	RETO-CLOUDFLARE	2026-09-24T20:39:43Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-SINT-009	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Facademic.oup.com%2Fsocpro%2Farticle-pdf%2F69%2F1%2F91%2F42274994%2Fspaa059.pdf	200			JSON-OK	2026-09-24T20:39:43Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-TRUST-017	c2-1	CABECERAS-LINUX-CAJA	https://oji.fundacion-sm.org/nuestros-estudios/encuesta-mexicana-de-la-juventud/	200	95693	168acc354fcd999c306c7ae330941fea42bb3f4d036659e24865e5a7dff59269	HTML-TITULO:Encuesta de jóvenes en México 2019 - Observatorio de la Juventud en Iberoamérica	2026-09-24T20:39:45Z	EXISTE-NO-SATISFACE	página del estudio Encuesta de jóvenes en México 2019 (Fundación SM); las cifras citadas no están en la página	caja2
DOC-ASTRA5-U0-TRUST-034	c2-1	CABECERAS-LINUX-CAJA	https://openalex.org/W2255741179	403	5713	2ca91b282d97399c4d3de174340374a7a47f5d8edcd5115f4ab3643896900575	RETO-CLOUDFLARE	2026-09-24T20:39:45Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-TRUST-034	c2-2	CURL-EXE-WINDOWS	https://openalex.org/W2255741179	403	5734	c502bf87115ca4c50310cd65537b8114ad46329a97950d016791196c83eeccfe	RETO-CLOUDFLARE	2026-09-24T20:39:46Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 403; rc=0	caja2
DOC-ASTRA5-U0-TRUST-034	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fopenalex.org%2FW2255741179	200			JSON-OK	2026-09-24T20:39:52Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-VIOL-030	c2-1	CABECERAS-LINUX-CAJA	https://www.nexos.com.mx/?p=14089	200	82037	8e09a47672894f81438601a6edc5f577679405134d5a054aa2b1381ea596c71d	HTML-TITULO:Homicidios 2008-2009 La muerte tiene permiso &#8211; Nexos	2026-09-24T20:39:55Z	EXISTE-SATISFACE	Escalante Gonzalbo, «Homicidios 2008-2009. La muerte tiene permiso», Nexos	caja2
EDR-COMUNICADO_2024	c2-1	API-PORTAL	https://www.datos.gob.mx/api/3/action/package_search?q=Estadisticas+de+Defunciones+Registradas	200	113141	78ceefe8e038c0629d9593c1204cddfd18e60868b0c9a85b7d0b6071f36decde	JSON-OK	2026-09-24T20:39:56Z	NO-ENCONTRADO	búsqueda CKAN responde desde CAJA (antes Akamai); resultado de búsqueda, no documento	caja2
INEGI-PIBT_2025-2026	c2-1	API-PORTAL	https://www.datos.gob.mx/api/3/action/package_search?q=PIB+trimestral+INEGI	200	24885	3774c0ad47127ab063f6ef70dd0db8893b97aa8a3e423e01b509a98bf0041b4e	JSON-OK	2026-09-24T20:39:56Z	NO-ENCONTRADO	búsqueda CKAN responde desde CAJA (antes Akamai); resultado de búsqueda, no documento	caja2
RESEARCH-LAND-CESOP_2026	c2-1	CABECERAS-LINUX-CAJA	https://fastcompany.mx/2026/03/19/policia-y-politicos-entre-organismos-mayor-desconfianza-mexico/	200	81336	42837be31fac3afe78d606bcf8db4c50c96c78c6e68ec11d7343bde1f2140e34	HTML-TITULO:Publican la encuesta Confianza en las instituciones 2026	2026-09-24T20:39:57Z	EXISTE-NO-SATISFACE	nota de prensa sobre la encuesta Confianza en las instituciones 2026; no es la ficha técnica ni el tabulado	caja2
SESNSP-VCM_2015-2025	c2-1	CABECERAS-LINUX-CAJA	https://www.gob.mx/sesnsp/documentos/informe-de-violencia-contra-las-mujeres-incidencia-delictiva-y-llamadas-de-emergencia-9-1-1-febrero-2019	200	1881	02be5544152f60f1cdf9a05f2b77cf128dd2c2efa21188e5cebead429e98ed88	RETO-CLOUDFLARE	2026-09-24T20:39:57Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 200; rc=0	caja2
SESNSP-VCM_2015-2025	c2-2	CURL-EXE-WINDOWS	https://www.gob.mx/sesnsp/documentos/informe-de-violencia-contra-las-mujeres-incidencia-delictiva-y-llamadas-de-emergencia-9-1-1-febrero-2019	200	1881	172a9589b6fb1904885fbcf4321509038d29ad42e2e4305621b750bca103dc9c	RETO-CLOUDFLARE	2026-09-24T20:39:57Z	NO-ACCESIBLE	barrera confirmada desde CAJA fuera del sandbox con Linux y Windows: RETO-CLOUDFLARE HTTP 200; rc=0	caja2
SESNSP-VCM_2015-2025	c2-3	WAYBACK-ID	https://archive.org/wayback/available?url=https%3A%2F%2Fwww.gob.mx%2Fsesnsp%2Fdocumentos%2Finforme-de-violencia-contra-las-mujeres-incidencia-delictiva-y-llamadas-de-emergencia-9-1-1-febrero-2019	200			JSON-OK	2026-09-24T20:40:01Z	NO-ENCONTRADO	Wayback: captura=ninguna	caja2
DOC-ASTRA5-U0-DUEL-009	c2-4	OPENALEX	https://api.openalex.org/works/doi:10.1111/famp.12005	200	18999	24afd28873bcea330ab8ac600f9177cefc1e9ea4d259918cd4f282fa1b9100b0	JSON-OK	2026-09-24T20:41:05Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «The Myth of Closure» (2012) https://doi.org/10.1111/famp.12005; sin copia: el PDF abierto (None) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-GENBEH-006	c2-4	OPENALEX	https://api.openalex.org/works/doi:10.1136/bmj.g4164	200	335234	0b48606436b8e5efddd5541e7d2d101aa6c79832e0beb1329e4407a61b8279e5	JSON-OK	2026-09-24T20:41:05Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «Association between alcohol and cardiovascular disease: Mendelian randomisation analysis b» (2014) https://doi.org/10.1136/bmj.g4164; sin copia: el PDF abierto (https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-GENBEH-008	c2-4	OPENALEX	https://api.openalex.org/works/doi:10.1136/bmj.g4164	200	335234	09071dc54de6d09182b9d07a0bcf97c5249cf8e366bbcc726cdbc3d30395c17b	JSON-OK	2026-09-24T20:41:06Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «Association between alcohol and cardiovascular disease: Mendelian randomisation analysis b» (2014) https://doi.org/10.1136/bmj.g4164; sin copia: el PDF abierto (https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-MER-019	c2-4	OPENALEX	https://api.openalex.org/works/doi:10.1093/socpro/spaa059	200	24668	80d50f4f78a93234dc1331557ec2b305f0103302e9889c03b750194a981a33fd	JSON-OK	2026-09-24T20:41:06Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «How Information about Inequality Impacts Belief in Meritocracy: Evidence from a Randomized» (2020) https://doi.org/10.1093/socpro/spaa059; sin copia: el PDF abierto (https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-MER-021	c2-4	OPENALEX	https://api.openalex.org/works/doi:10.1093/socpro/spaa059	200	24668	ebadc1ff2a50d14fb5cf9a717037db7d32db8c12de0a447f50e5065187bfabef	JSON-OK	2026-09-24T20:41:07Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «How Information about Inequality Impacts Belief in Meritocracy: Evidence from a Randomized» (2020) https://doi.org/10.1093/socpro/spaa059; sin copia: el PDF abierto (https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-SALMEN-026	c2-2	OPENALEX	https://api.openalex.org/works/doi:10.1016/j.drugpo.2018.07.004	200	23649	3f1a73efed71207da21402de687387f458e1a4a51593ec1978e6badef8d46683	JSON-OK	2026-09-24T20:41:07Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «Mourning our dead: The impact of Mexico’s war on drugs on citizens’ depressive symptoms» (2018) https://doi.org/10.1016/j.drugpo.2018.07.004; sin copia: el PDF abierto (None) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-SANC-001	c2-4	OPENALEX	https://api.openalex.org/works/doi:10.1525/aa.1965.67.2.02a00010	200	11561	16bc314ecb9cf2213e9272258c09fea4e45c2810f34a4d568f7c8c58887e876e	JSON-OK	2026-09-24T20:41:08Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «Peasant Society and the Image of Limited Good*» (1965) https://doi.org/10.1525/aa.1965.67.2.02a00010; sin copia: el PDF abierto (None) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-TRUST-034	c2-4	OPENALEX	https://api.openalex.org/works/W2255741179	200	6834	8d2fbf49c60fe26413361064218412ebae27d28f3928d9cf90fac0d27f983f42	JSON-OK	2026-09-24T20:41:08Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex: «CORRUPTION AND POLITICAL DEVELOPMENT: A REVIEW OF ISSUES» (1997) ; sin copia: el PDF abierto (None) está tras Cloudflare desde CAJA (Linux y Windows)	caja2
DOC-ASTRA5-U0-GENBEH-007	c3-1	NAVEGADOR-HEADLESS	https://www.bmj.com/content/bmj/349/bmj.g4164.full.pdf	DOM	28835		RETO	2026-09-24T20:49:17Z	NO-ACCESIBLE	el navegador real tampoco pasa: RETO («Un momento…»); tools/renderiza_pagina.py (Chrome de Windows headless; el código HTTP no lo expone --dump-dom)	caja3
DOC-ASTRA5-U0-MER-020	c3-1	NAVEGADOR-HEADLESS	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	DOM	28915		RETO	2026-09-24T20:48:35Z	NO-ACCESIBLE	el navegador real tampoco pasa: RETO («Un momento…»); tools/renderiza_pagina.py (Chrome de Windows headless; el código HTTP no lo expone --dump-dom)	caja3
DOC-ASTRA5-U0-MER-022	c3-1	NAVEGADOR-HEADLESS	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	DOM	28915		RETO	2026-09-24T20:48:35Z	NO-ACCESIBLE	el navegador real tampoco pasa: RETO («Un momento…»); tools/renderiza_pagina.py (Chrome de Windows headless; el código HTTP no lo expone --dump-dom)	caja3
DOC-ASTRA5-U0-SINT-009	c3-1	NAVEGADOR-HEADLESS	https://academic.oup.com/socpro/article-pdf/69/1/91/42274994/spaa059.pdf	DOM	28915		RETO	2026-09-24T20:48:35Z	NO-ACCESIBLE	el navegador real tampoco pasa: RETO («Un momento…»); tools/renderiza_pagina.py (Chrome de Windows headless; el código HTTP no lo expone --dump-dom)	caja3
SESNSP-VCM_2015-2025	c3-1	NAVEGADOR-HEADLESS	https://www.gob.mx/sesnsp/documentos/informe-de-violencia-contra-las-mujeres-incidencia-delictiva-y-llamadas-de-emergencia-9-1-1-febrero-2019	2xx-DOM	23259	0d433888acc85909786839b03235c847af04b53f20660d776829e01bdd9297f4	HTML-TITULO:Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública	2026-09-24T20:49:36Z	NO-ENCONTRADO	la URL de 2019 renderiza sin enlaces a archivos (0 PDF/CSV/XLSX); tools/renderiza_pagina.py (Chrome de Windows headless; el código HTTP no lo expone --dump-dom)	caja3
DOC-ASTRA5-U0-GENBEH-007	c3-oa	OPENALEX	https://api.openalex.org/works/doi:10.1136/bmj.g4164	200	335234	0b48606436b8e5efddd5541e7d2d101aa6c79832e0beb1329e4407a61b8279e5	JSON-OK	2026-09-24T20:41:05Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex (mismo DOI que DOC-ASTRA5-U0-GENBEH-006): «Association between alcohol and cardiovascular disease: Mendelian randomisation analysis b» (2014) https://doi.org/10.1136/bmj.g4164; sin copia: PDF abierto tras Cloudflare	caja3
DOC-ASTRA5-U0-MER-020	c3-oa	OPENALEX	https://api.openalex.org/works/doi:10.1093/socpro/spaa059	200	24668	80d50f4f78a93234dc1331557ec2b305f0103302e9889c03b750194a981a33fd	JSON-OK	2026-09-24T20:41:06Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex (mismo DOI que DOC-ASTRA5-U0-MER-019): «How Information about Inequality Impacts Belief in Meritocracy: Evidence from a Randomized» (2020) https://doi.org/10.1093/socpro/spaa059; sin copia: PDF abierto tras Cloudflare	caja3
DOC-ASTRA5-U0-MER-022	c3-oa	OPENALEX	https://api.openalex.org/works/doi:10.1093/socpro/spaa059	200	24668	ebadc1ff2a50d14fb5cf9a717037db7d32db8c12de0a447f50e5065187bfabef	JSON-OK	2026-09-24T20:41:07Z	EXISTE-SATISFACE	identificada por metadatos OpenAlex (mismo DOI que DOC-ASTRA5-U0-MER-021): «How Information about Inequality Impacts Belief in Meritocracy: Evidence from a Randomized» (2020) https://doi.org/10.1093/socpro/spaa059; sin copia: PDF abierto tras Cloudflare	caja3
DOC-ASTRA5-U0-DUEL-010	c4-1	OPENALEX	https://api.openalex.org/works/doi:10.1111/famp.12005	200	18999	9214ad26aeabd7fffab32eab63238827ec70d8ebcb345b4ac6349f3b24f60eea	JSON-OK	2026-09-24T21:21:35Z	EXISTE-SATISFACE	Boss & Carnes, The Myth of Closure, Family Process 51(4):456-469 (2012), DOI 10.1111/famp.12005. OpenAlex confirma existencia y open_access.is_oa=false (cerrado, sin PDF ni repositorio). Es un articulo real de Wiley; satisface identificacion del instrumento citado por el report.	caja4
DOC-ASTRA5-U0-DUEL-010	c4-2	UNPAYWALL	https://api.unpaywall.org/v2/10.1111/famp.12005?email=unpaywall@impactstory.org	200	962	efd17912277800ad045339efad725b41cda5a1e4d0028ed6a6f5ab621181ce32	JSON-OK	2026-09-24T21:21:35Z	EXISTE-SATISFACE	Unpaywall confirma is_oa=false, oa_status=closed, journal Family Process (ISSN 0014-7370), sin oa_locations. Metadatos consistentes con Crossref; no hay copia abierta accesible via vias alternas.	caja4
DOC-ASTRA5-U0-DUEL-010	c4-3	CROSSREF	https://api.crossref.org/works/10.1111/famp.12005	200	8811	d217589ac11d9dbd5fc301ce3bef6b12bcb37558d32b2666985325830550b7dd	JSON-OK	2026-09-24T21:21:35Z	EXISTE-SATISFACE	Crossref confirma metadatos completos del DOI 10.1111/famp.12005 (Wiley, 2012-11-26). Existencia del documento queda comprobada por 3 fuentes independientes de metadatos; no se localizo copia de texto completo en acceso abierto en ninguna via alterna.	caja4
DOC-ASTRA5-U0-GENBEH-033	c4-1	EUROPEPMC	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5982837/fullTextXML	200	175483	31784f1cacc79c9f1b4ddfade5edd50da7c126528d45a1162d403ea8668336d8	XML-OK	2026-09-24T21:21:35Z	EXISTE-SATISFACE	Documento real detras de la cita erronea 'Deshaware & Singhal 2018/estudio HHL': Calancie et al., G3 (Bethesda) 8(6):2107-2119 (2018), PMID 29686110, DOI 10.1534/g3.118.300547 (TAS2R38 y cambios en consumo de vegetales tras intervencion comunitaria). Texto completo XML bajado desde Europe PMC OA (PMC5982837); confirma y sustituye la referencia como ya habia identificado la hoja (nota a mesa, no se reescribe el report).	caja4
