id_afirmacion	report	report_sha256	localizador	texto_vigente	tier_report	clase	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	estado_verificacion	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario	siguiente_operacion	prioridad
ASTRA5-U0-MER-021	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L28; repetición L6,L38,L50	En el control mexicano de Mijs/Hoy 2017, 27% eligió contactos como explicación principal de la riqueza.	sin rótulo explícito	atribución declarada de causa de riqueza/pobreza; tabla descriptiva de grupo control	Tabla 2 México, riqueza: red de contactos 27%; respuesta individual, no resultado de movilidad.	El panel Lexia de 2017 cubrió población con acceso a internet y se sesgó hacia jóvenes y educación terciaria (47% muestra vs 25% población); la tabla 2 usa solo el grupo control, no los 1600 participantes mexicanos completos. No mide causas reales de riqueza o pobreza, efecto experimental ni opinión de toda la población mexicana en 2025-26.	Respondientes mexicanos del grupo control del panel Lexia con acceso a internet, octubre-diciembre 2017; México N=1600 total experimental, n exacta del control no publicada en tabla 2 (N=2537 suma control de tres países).	Mijs y Hoy, experimento de encuesta México 2017 publicado en Social Problems 2021, DOI 10.1093/socpro/spaa059	SIN-ID:mijs_hoy2021_social_problems.pdf|0b94e2a89ffae3753970a7113f4c66b97abe7439ea4c83d41041c11d94310ca9|pp.7-10, Tabla 2 p.10 y discusión p.17; https://repub.eur.nl/pub/135369/Mijs-Hoy-2021.-How-Information-about-Inequality-Impacts-Belief-in-Meritocracy.pdf; copia física local, no registrada	Antes de asignación experimental: 'in your opinion, which of the following is the most important reason why people in [country] are rich/poor?' Riqueza: talento, esfuerzo, suerte, familia rica, contactos u otro; pobreza: falta talento/esfuerzo, mala suerte, familia pobre, enfermedad/discapacidad u otro. Una respuesta principal por pregunta; porcentajes tabla 2 grupo control. Riqueza, opción red/contactos 27%.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Artículo final primario cotejado, tabla 2 y métodos leídos, SHA físico verificado. Se cierra solo el porcentaje descriptivo publicado del control; falta instrumento/códigos completos, n mexicana del control, registro documental y RESULT de reproducción.	Datos experimentales México 2017 sin id ni apertura U0; PDF documental local SHA verificado. Ningún RESULT propio identificado.	Artículo final declara CC BY 4.0 p.1; registrar con atribución y procedencia. No abrir microdato del experimento sin autorización específica ni extender a población sin internet.	Sin RESULT México 2017 compatible en main; no equiparar con WVS/Latinobarómetro o ESRU-EMOVI 2023.	ASTRA5-MESA-MOVILIDAD / ASTRA5-MESA-DOCUMENTAL	Mesa documental registra DOI, versión final, licencia y SHA; mesa movilidad localiza n/control e instrumento y decide si reproduce en carril autorizado.	2
ASTRA5-U0-MER-022	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L28; repetición L6,L38,L50	En el control mexicano de Mijs/Hoy 2017, 14% eligió riqueza familiar como explicación principal de la riqueza.	sin rótulo explícito	atribución declarada de causa de riqueza/pobreza; tabla descriptiva de grupo control	Tabla 2 México, riqueza: familia adinerada 14%; no es probabilidad de salir de pobreza.	El panel Lexia de 2017 cubrió población con acceso a internet y se sesgó hacia jóvenes y educación terciaria (47% muestra vs 25% población); la tabla 2 usa solo el grupo control, no los 1600 participantes mexicanos completos. No mide causas reales de riqueza o pobreza, efecto experimental ni opinión de toda la población mexicana en 2025-26.	Respondientes mexicanos del grupo control del panel Lexia con acceso a internet, octubre-diciembre 2017; México N=1600 total experimental, n exacta del control no publicada en tabla 2 (N=2537 suma control de tres países).	Mijs y Hoy, experimento de encuesta México 2017 publicado en Social Problems 2021, DOI 10.1093/socpro/spaa059	SIN-ID:mijs_hoy2021_social_problems.pdf|0b94e2a89ffae3753970a7113f4c66b97abe7439ea4c83d41041c11d94310ca9|pp.7-10, Tabla 2 p.10 y discusión p.17; https://repub.eur.nl/pub/135369/Mijs-Hoy-2021.-How-Information-about-Inequality-Impacts-Belief-in-Meritocracy.pdf; copia física local, no registrada	Antes de asignación experimental: 'in your opinion, which of the following is the most important reason why people in [country] are rich/poor?' Riqueza: talento, esfuerzo, suerte, familia rica, contactos u otro; pobreza: falta talento/esfuerzo, mala suerte, familia pobre, enfermedad/discapacidad u otro. Una respuesta principal por pregunta; porcentajes tabla 2 grupo control. Riqueza, opción familia rica 14%.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Artículo final primario cotejado, tabla 2 y métodos leídos, SHA físico verificado. Se cierra solo el porcentaje descriptivo publicado del control; falta instrumento/códigos completos, n mexicana del control, registro documental y RESULT de reproducción.	Datos experimentales México 2017 sin id ni apertura U0; PDF documental local SHA verificado. Ningún RESULT propio identificado.	Artículo final declara CC BY 4.0 p.1; registrar con atribución y procedencia. No abrir microdato del experimento sin autorización específica ni extender a población sin internet.	Sin RESULT México 2017 compatible en main; no equiparar con WVS/Latinobarómetro o ESRU-EMOVI 2023.	ASTRA5-MESA-MOVILIDAD / ASTRA5-MESA-DOCUMENTAL	Mesa documental registra DOI, versión final, licencia y SHA; mesa movilidad localiza n/control e instrumento y decide si reproduce en carril autorizado.	2
ASTRA5-U0-POL-001	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	L14, Hallazgo 1	La jerarquía de confianza institucional es una calibración racional del desempeño; confianza alta en instituciones que funcionan, baja en partidos y policía.	FUERTE	conclusión interpretativa con cifras publicadas	Distribución comparada de confianza declarada en policía y partidos políticos; no se usan porcentajes de otras fuentes como si fueran LAPOP.	B18/B21 no preguntan desempeño, extorsión ni mecanismo de calibración racional. No prueban causalidad ni confianza en familia, universidad o Marina con este par de reactivos.	Persona mexicana de edad para votar; LAPOP México 2023, muestra probabilística nacional (N=1,622 en reporte técnico).	AmericasBarometer/LAPOP México 2023	lapop_abmex2023_cuestionario_mexico|0cf179c783d74f779eb7b0f0d880a59d6bfbd0c4ae53e394563f7a26c954b2d2|p.16;abmex2023_technical_report_v4_0_final_eng_231117|f12f33d7c957f2020eb3e7a2c49e9bc21fe0372b501f753fcbfcb929541e4b05	B18 ‘¿Hasta qué punto tiene confianza usted en la Policía?’; B21 ‘¿Hasta qué punto tiene usted confianza en los partidos políticos?’; ambos 1 Nada–7 Mucho, 888888 No sabe y 988888 No responde.	CERRADA	MEDIBLE-EN-CORPUS	Cuestionario, reporte técnico de diseño y microdato México 2023 ya tienen ids en manifiesto. El PDF técnico físico contrastado por SHA coincide; disponibilidad física del microdato en raíz descargas_mx pendiente de CAJA.	mex_2023_lapop_americasbarometer_v1_0_w|4a9410a53cde9d11edeb23465bdbadce8a6abcc18330b6eebe2a4493be6e765c|raíz descargas_mx NO CONFIGURADA aquí; hash declarado, no recalculado	Datos sujetos a licencia click de LAPOP y reglas de protección de respondentes; verificar condiciones y permiso de apertura antes de CAJA.	#1084 RAMA, ausente de main: RESULT-LAPOP-PISOS-2019-TABLA mide B18 en 2018-19, no el par B18/B21 de 2023 de esta fila; sin contraste directo de jerarquía 2023.	ASTRA5-U3	Montar raíz descargas_mx en CAJA, verificar hash/licencia del dataset existente y preregistrar escala y diseño. No volver a descargar el reporte técnico.	3
ASTRA5-U0-POL-002	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	L16	La cifra oculta (93.2%) no es tolerancia al delito sino cálculo ante un sistema que no resuelve.	FUERTE	cifra publicada + atribución de mecanismo	Proporción de delitos experimentados en 2024 que no fueron denunciados o para los cuales no se inició carpeta; separar no denuncia y no apertura de carpeta.	La no denuncia/carpeta es respuesta y trámite por incidente; no identifica tolerancia cultural ni cálculo racional individual. No equiparar 93.2% a proporción de personas ni a delitos denunciados sin investigación efectiva. El diseño distingue factores de delitos del hogar 01-04 y personales 05-15 y ajusta repetición >5.	Incidente delictivo reportado por persona seleccionada de 18+ en vivienda particular; hechos de 2024, encuesta ENVIPE 2025.	ENVIPE 2025, módulo de victimización para delitos de 2024	envipe2025_cuest_modulo_pdf|21df38610b21c481382dfb05cf8061e87216d97557c665b2e6e50aacaa216d27|§1 p. módulo;envipe2025_fd_pdf|83fe02467b661d64e8638d882b242b0e534b8383e683a3fcbeadd66ead777fad|BP1_20/BP1_21/BP1_24;envipe2025_diseno_muestral_pdf|f60661545c2980026619370b69b7d7d3988ab62100cfa7a9b33ac76b4a7f0e69|main e792419c|pp.10-11	Módulo §1: 1.20 ‘¿Acudió ante el Ministerio Público o Fiscalía Estatal a denunciar el delito?’ BP1_20 1 Sí/2 No; 1.21 ‘¿Algún(a) otro(a) integrante de este hogar acudió a denunciar...?’ BP1_21 1 Sí/2 No (aplica por tipo delictivo); 1.24 ‘¿El Ministerio Público o Fiscalía Estatal abrió una carpeta de investigación?’ BP1_24 1 Sí/2 No/9 No sabe; filtros por delito y no respuesta según cuestionario/FD.	CERRADA	MEDIBLE-EN-CORPUS	Microdato, módulo, FD y diseño ENVIPE 2025 tienen ids en main tras #1089/e792419c y SHA físicos coincidentes. La pregunta primaria se verificó; la cifra negra aún requiere reglas por tipo y factor de incidentes y no tiene RESULT adjudicado aquí.	envipe2025_csv|8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa|físico COINCIDE SHA; U0 no abrió microdato	ENVIPE 2026 permanece vedada; ENVIPE 2025 requiere verificación de condiciones de apertura en CAJA para nueva medición.	Revisar CALC/RESULT ENVIPE 2025 ya sellados antes de duplicar; ninguna cifra GEN1 es input de GEN2.	ASTRA5-U3	Fijar denominador de incidentes, filtro de delitos, denuncia/carpeta, factor por tipo y ajuste >5 antes de cualquier cálculo; cotejar RESULT solo con misma ola y universo.	3
ASTRA5-U0-TEC-001	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L17; corrección de alcance L94	83.1% de la población de 6+ usó internet en 2024; del 16.9% que no usa, 9.5% ‘no sabe usarlo’; el report lo interpreta como barrera de alfabetización, no de actitud.	SÓLIDO (rótulo propio; no se traduce a FUERTE)	cifra publicada + interpretación	Uso de internet en tres meses (P7_1) y distribución de motivo principal de no uso (P7_2); proporciones separadas con denominadores explícitos.	Autorreporte de motivo único no identifica causa estructural ni preferencia latente; no autoriza inferencia específica sobre población indígena sin diseño representativo. 9.5% exige comprobar si el denominador publicado es toda la población o solo no usuarios.	Persona elegida de 6 años o más en vivienda particular; P7_2 solo si P7_1=2; México 2024.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.8;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_usuarios filas 101-110;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	7.1 ‘En los últimos tres meses, ¿ha utilizado internet en este hogar o fuera de él?’ P7_1: 1 Sí/2 No. 7.2 ‘¿Por qué no utiliza internet?’ P7_2: 1 sin acceso aunque sabe usarlo; 2 no sabe; 3 no interesa/necesita; 4 falta recursos; 5 discapacidad; 6 privacidad/seguridad; 7 no le permiten; 8 otra razón.	CERRADA	MEDIBLE-EN-CORPUS	Datos, FD, cuestionario y diseño 2024 registrados en manifiesto; hashes físicos documentales coinciden. P7_1 y P7_2 tienen universos distintos.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	#1085 MAIN 579462b33914c91094b66637233063583331e825: RESULT-ENDUTIH-PISOS-2024-TABLA / CALC-ENDUTIH-PISOS-2024-0001 / resultados SHA 4c0a3b05b6ecef3e9d7e760163cc6a6691ceaf384fa522e620bbe9b663088c25; cotejo por reactivo en cotejo-result-endutih-v1_0.tsv.	ASTRA5-U4	Conservar cotejo 2024 de P7_1 y P7_2 categorías 1/3/4; obtener resultado P7_2=2 con mismo diseño antes de comparar 9.5%; no inferir alfabetización causal.	2
ASTRA5-U0-TEC-002	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L6 TL;DR; L17 hallazgo 3; L94 patrón 3	9.5% no sabe usar internet; el report lo expresa como parte del 16.9% que no usa internet.	SÓLIDO (rótulo propio; no se traduce a FUERTE)	cifra publicada con denominador ambiguo + interpretación	Proporción de todas las personas elegidas 6+ con P7_1=2 y P7_2=2; entre no usuarios el cociente publicado es aproximadamente 9.5/16.9=56.2%, sujeto a redondeo.	P7_2 es motivo principal autodeclarado, no test de habilidad ni efecto causal de alfabetización. El 9.5% publicado NO es proporción condicional entre no usuarios; el RESULT #1085 no incluye P7_2=2.	Persona elegida de 6+ en vivienda particular; P7_2 solo si P7_1=2; porcentaje publicado sobre todas las personas 6+; México 2024.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.8;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_usuarios filas 101-110,458-461;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	P7_1 «En los últimos tres meses, ¿ha utilizado internet en este hogar o fuera de él?» 1 Sí/2 No; P7_2 «¿Por qué no utiliza internet?» 2 No sabe utilizarlo; restantes 1,3-8 son otras razones.	CERRADA	MEDIBLE-EN-CORPUS	Cuestionario, FD, diseño y dato en main; INEGI comunicado 57/25 pp.1-2; SHA256 e0c61aa10113b1ba15b261633615b9ba2661316729c8a36e237546a723966f81; https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2025/endutih/ENDUTIH_24.pdf. Gráfica 1 suma 9.5+2.8+1.8+1.6+1.2=16.9 puntos de la población 6+; no hay RESULT P7_2=2.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	RESULT #1085 MAIN 579462b3: P7_1 TOTAL; P7_2=2 no estimado en ese CALC.	ASTRA5-U4	U4 preregistra y calcula P7_2=2 entre no usuarios y sobre total 6+ con mismo diseño; coteja 9.5 puntos publicados, sin atribuir habilidad objetiva.	2
ASTRA5-U0-TEC-003	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L17 hallazgo 3; L94 patrón 3; L120 segmentación	86.9% de personas urbanas y 68.5% rurales usaron internet en 2024.	SÓLIDO (rótulo propio; no se traduce a FUERTE)	cifra descriptiva territorial; explicación causal separada	P7_1=1 ponderado por FAC_PER, cruzado con DOMINIO=U/R de tic_2024_usuarios.	DOMINIO urbano/rural no equivale a extremos TLOC_1/TLOC_4 de RESULT #1085; brecha descriptiva no identifica oferta, habilidad ni población indígena.	Personas elegidas 6+; ENDUTIH 2024; DOMINIO U urbano/R rural; México.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.8;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_usuarios filas 101-110,458-461;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	P7_1 «En los últimos tres meses, ¿ha utilizado internet en este hogar o fuera de él?» 1 Sí/2 No; FD DOMINIO [R,U], FAC_PER; EST_DIS/UPM_DIS.	CERRADA	MEDIBLE-EN-CORPUS	Documentos/dato en main y dominio FD comprobado; INEGI comunicado 57/25 pp.1-2; SHA256 e0c61aa10113b1ba15b261633615b9ba2661316729c8a36e237546a723966f81; https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2025/endutih/ENDUTIH_24.pdf. RESULT #1085 solo contrasta tamaños de localidad <2500 y 100000+, no el corte U/R exacto.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	RESULT #1085 MAIN 579462b3: TLOC_1/TLOC_4, SIN RESULT DOMINIO=U/R.	ASTRA5-U4	U4 estima P7_1 por DOMINIO U/R; reproduce 86.9/68.5 o documenta diferencia de definición, sin llamar equivalentes los extremos TLOC.	2
ASTRA5-U0-TEC-004	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L17 hallazgo 3; L94 patrón 3	84.4% de hogares en Ciudad de México y Sonora tienen internet, frente a 50.7% en Chiapas en 2024.	SÓLIDO (rótulo propio; no se traduce a FUERTE)	cifra descriptiva de hogares	P4_4=1 conexión a internet en el hogar, ponderado por FAC_HOG y cruzado con CVE_ENT 09/26/07.	Hogar no es persona usuaria; acceso doméstico no prueba uso, calidad, asequibilidad, habilidad ni pertenencia indígena.	Hogar entrevistado ENDUTIH 2024; Ciudad de México (09), Sonora (26), Chiapas (07); FAC_HOG.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.5;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_hogares filas 52,236-248;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	P4_4 «¿Disponen de conexión a internet en el hogar?» 1 Sí/2 No; FD tic_2024_hogares P4_4, FAC_HOG, CVE_ENT [01-32], EST_DIS/UPM_DIS.	CERRADA	MEDIBLE-EN-CORPUS	Cuestionario p.5, FD hoja hogares y dato en main; INEGI comunicado 57/25 pp.1-2; SHA256 e0c61aa10113b1ba15b261633615b9ba2661316729c8a36e237546a723966f81; https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2025/endutih/ENDUTIH_24.pdf. Comunicado p.1 publica 84.4/84.4/50.7; sin RESULT #1085 de hogares.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	RESULT #1085 MAIN 579462b3 solo persona P7_1/P7_2; NO mide P4_4 hogares.	ASTRA5-U4	U4 estima P4_4 por CVE_ENT 09/26/07 con FAC_HOG y diseño; no transferir cifra a personas ni a población indígena.	2
ASTRA5-U0-TEC-005	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L94 patrón 3; INEGI comunicado 57/25 p.2	2.8% de todas las personas de 6+ no usó internet y declaró como motivo principal «no le interesa o no lo necesita» (gráfica 1 del comunicado; report menciona la categoría).	SÓLIDO (rótulo propio; no se traduce a FUERTE)	cifra publicada de motivo principal; mecanismo causal separado	P7_1=2 y P7_2=3 sobre todas las personas 6+; distinguir la proporción condicional P7_2=3 entre no usuarios.	Respuesta única autodeclarada no mide el efecto causal de recursos, interés o cobertura; cifra publicada usa total 6+, RESULT #1085 usa solo no usuarios.	Persona elegida 6+; ENDUTIH 2024; P7_2 solo si P7_1=2; México.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.8;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_usuarios filas 101-110,458-461;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	P7_1 «En los últimos tres meses, ¿ha utilizado internet en este hogar o fuera de él?» 2 No; P7_2 «¿Por qué no utiliza internet?» 3 no le interesa o no lo necesita.	CERRADA	MEDIBLE-EN-CORPUS	Documentos/dato ENDUTIH 2024 en main; INEGI comunicado 57/25 pp.1-2; SHA256 e0c61aa10113b1ba15b261633615b9ba2661316729c8a36e237546a723966f81; https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2025/endutih/ENDUTIH_24.pdf. RESULT #1085 mide 16.5484% de no usuarios condicionado a P7_1=2, no los 2.8% del total 6+ sin derivación explícita.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	RESULT #1085 MAIN 579462b3: P7_2=3, 16.5484% de no usuarios, universo no usuarios 6+.	ASTRA5-U4	U4 calcula la proporción conjunta P7_1=2 y P7_2=3 sobre total 6+ y coteja 2.8%; conservar RESULT condicional separado.	2
ASTRA5-U0-TEC-006	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L94 patrón 3; INEGI comunicado 57/25 p.2	1.8% de todas las personas de 6+ no usó internet y declaró como motivo principal «falta de recursos económicos» (gráfica 1 del comunicado; report menciona la categoría).	SÓLIDO (rótulo propio; no se traduce a FUERTE)	cifra publicada de motivo principal; mecanismo causal separado	P7_1=2 y P7_2=4 sobre todas las personas 6+; distinguir la proporción condicional P7_2=4 entre no usuarios.	Respuesta única autodeclarada no mide el efecto causal de recursos, interés o cobertura; cifra publicada usa total 6+, RESULT #1085 usa solo no usuarios.	Persona elegida 6+; ENDUTIH 2024; P7_2 solo si P7_1=2; México.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.8;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_usuarios filas 101-110,458-461;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	P7_1 «En los últimos tres meses, ¿ha utilizado internet en este hogar o fuera de él?» 2 No; P7_2 «¿Por qué no utiliza internet?» 4 falta de recursos económicos.	CERRADA	MEDIBLE-EN-CORPUS	Documentos/dato ENDUTIH 2024 en main; INEGI comunicado 57/25 pp.1-2; SHA256 e0c61aa10113b1ba15b261633615b9ba2661316729c8a36e237546a723966f81; https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2025/endutih/ENDUTIH_24.pdf. RESULT #1085 mide 10.7694% de no usuarios condicionado a P7_1=2, no los 1.8% del total 6+ sin derivación explícita.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	RESULT #1085 MAIN 579462b3: P7_2=4, 10.7694% de no usuarios, universo no usuarios 6+.	ASTRA5-U4	U4 calcula la proporción conjunta P7_1=2 y P7_2=4 sobre total 6+ y coteja 1.8%; conservar RESULT condicional separado.	2
ASTRA5-U0-TEC-007	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	d47463c20b6ca69c5afbe49e2b69295c75c414f7c974c405b7987c880ff4d74b	L6 TL;DR; L17 hallazgo 3; L94 patrón 3	La brecha digital es un techo estructural de adopción; el report atribuye parte de la no utilización a falta de acceso y evita llamarla resistencia cultural.	SÓLIDO (rótulo propio; no se traduce a FUERTE)	hipótesis estructural con subcomponente descriptivo publicado	P7_1=2 y P7_2=1 sobre todas las personas 6+; distinguir la proporción condicional P7_2=1 entre no usuarios.	El comunicado publica 1.6 puntos del total 6+ por falta de acceso, y RESULT #1085 mide 9.29% de no usuarios P7_2=1; ninguno identifica causalidad de oferta ni explica toda la brecha.	Persona elegida 6+; ENDUTIH 2024; P7_2 solo si P7_1=2; México.	ENDUTIH 2024	endutih2024_cuestionario_pdf|95514c5fe0a000bfaf29062a9cf9225ec64674dbb83df6a44a3dceda13187800|p.8;endutih2024_fd_xlsx|ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de|tic_2024_usuarios filas 101-110,458-461;endutih2024_diseno_muestral_pdf|97ee8088cd12d3112e1d0f3bf4bafb1bb11a9175b93b3dfb9bab61e08833b612	P7_1 «En los últimos tres meses, ¿ha utilizado internet en este hogar o fuera de él?» 2 No; P7_2 «¿Por qué no utiliza internet?» 1 no tiene acceso aunque sabe usarlo.	CERRADA	MEDIBLE-EN-CORPUS	Documentos/dato ENDUTIH 2024 en main; INEGI comunicado 57/25 pp.1-2; SHA256 e0c61aa10113b1ba15b261633615b9ba2661316729c8a36e237546a723966f81; https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2025/endutih/ENDUTIH_24.pdf. RESULT #1085 mide 9.2939% de no usuarios condicionado a P7_1=2, no los 1.6% del total 6+ sin derivación explícita.	endutih2024_bd_dbf_zip|ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87|físico COINCIDE SHA, microdato NO ABIERTO	Permiso de apertura por ola pendiente de comprobar en CAJA; ninguna apertura aquí.	RESULT #1085 MAIN 579462b3: P7_2=1, 9.2939% de no usuarios, universo no usuarios 6+.	ASTRA5-U4	U4 calcula la proporción conjunta P7_1=2 y P7_2=1 sobre total 6+ y coteja 1.6%; conservar RESULT condicional separado.	2
