calc	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	n	result_id_p
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	ESCOLARIDAD-JEFE	SUPERIOR	0.258787	0.250038	0.268036			9026	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	ESCOLARIDAD-JEFE	SUPERIOR	0.275780	0.266147	0.285001			9962	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	ESCOLARIDAD-JEFE	SUPERIOR	0.319001	0.310325	0.326864			12543	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	ESCOLARIDAD-JEFE	SUPERIOR	0.304179	0.292502	0.313852	0.264349	0.347178	14043	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	SEXO-JEFE	HOMBRE	0.278993	0.274503	0.283617			51368	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	SEXO-JEFE	HOMBRE	0.292646	0.287922	0.297224			53636	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	SEXO-JEFE	HOMBRE	0.319634	0.315191	0.323792			62621	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	SEXO-JEFE	HOMBRE	0.314496	0.309102	0.319219	0.278025	0.353409	61283	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	SEXO-JEFE	MUJER	0.270704	0.265009	0.277010			18137	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	SEXO-JEFE	MUJER	0.280822	0.273784	0.287277			20227	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	SEXO-JEFE	MUJER	0.312430	0.306480	0.317647			25376	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	SEXO-JEFE	MUJER	0.308861	0.303515	0.314447	0.272725	0.347498	27848	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	TLOC	100MIL-MAS	0.279125	0.273581	0.285237			25918	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	TLOC	100MIL-MAS	0.290024	0.283325	0.296779			26435	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	TLOC	100MIL-MAS	0.318741	0.312862	0.324226			32022	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	TLOC	100MIL-MAS	0.313979	0.306792	0.320115	0.277201	0.353252	32718	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	TLOC	15MIL-99MIL	0.312580	0.302411	0.322929			8918	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	TLOC	15MIL-99MIL	0.328428	0.318086	0.337816			9358	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	TLOC	15MIL-99MIL	0.364001	0.354895	0.372930			11192	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	TLOC	15MIL-99MIL	0.352668	0.343415	0.362383	0.312965	0.394516	11401	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	TLOC	2500-14999	0.315086	0.304503	0.325198			9335	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	TLOC	2500-14999	0.337941	0.327550	0.348493			9775	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	TLOC	2500-14999	0.360264	0.351242	0.370278			11717	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	TLOC	2500-14999	0.363697	0.353478	0.373624	0.323268	0.406147	11452	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	TLOC	MENOS-2500	0.210834	0.204075	0.218552			25334	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	TLOC	MENOS-2500	0.222996	0.216226	0.229794			28295	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	TLOC	MENOS-2500	0.244643	0.237395	0.251589			33066	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	TLOC	MENOS-2500	0.244910	0.238892	0.251347	0.213620	0.279158	33560	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2016	TOTAL	TODOS	0.276926	0.272871	0.281288			69505	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2016-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2018	TOTAL	TODOS	0.289588	0.285051	0.293868			73863	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2018-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2020	TOTAL	TODOS	0.317683	0.313652	0.321277			87997	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2020-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-ESPECIFICAS-DEL-RAMO	CONSUMO	2022	TOTAL	TODOS	0.312822	0.308161	0.316801	0.277624	0.350318	89131	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-ESPECIFICAS-DEL-RAMO-2022-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D01	0.082023	0.073209	0.090551			7400	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D01	0.078429	0.070552	0.085702			8197	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D01	0.077933	0.069992	0.086781			9397	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D01	0.079305	0.072426	0.086499	0.066541	0.094271	9518	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D02	0.089346	0.080973	0.097557			7516	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D02	0.092491	0.083865	0.101906			8057	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D02	0.085652	0.078336	0.093442			9395	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D02	0.099275	0.090899	0.107091	0.083797	0.117246	9178	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D03	0.105646	0.097459	0.114383			7465	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D03	0.095151	0.087114	0.103123			7796	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D03	0.094018	0.085797	0.102526			9128	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D03	0.099855	0.092315	0.108161	0.084405	0.117770	9220	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D04	0.104688	0.095501	0.114591			7405	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D04	0.100512	0.092129	0.109720			7638	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D04	0.095671	0.087644	0.104284			8918	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D04	0.106841	0.098184	0.115065	0.090388	0.125874	9009	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D05	0.108164	0.099220	0.117079			7296	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D05	0.105037	0.095143	0.115473			7523	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D05	0.106274	0.097074	0.116165			8973	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D05	0.104858	0.096886	0.113751	0.088646	0.123633	8937	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D06	0.109585	0.099948	0.120115			7097	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D06	0.110614	0.100893	0.120779			7262	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D06	0.100257	0.092379	0.108347			8662	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D06	0.107777	0.099683	0.115700	0.091400	0.126679	8829	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D07	0.120444	0.109071	0.131899			6748	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D07	0.106960	0.096555	0.116633			7362	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D07	0.100776	0.092156	0.109094			8805	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D07	0.111401	0.103324	0.120502	0.094409	0.131008	8837	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D08	0.118498	0.108605	0.128881			6684	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D08	0.109079	0.099072	0.119155			6982	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D08	0.106516	0.097327	0.115814			8673	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D08	0.104645	0.095718	0.114067	0.088130	0.123834	8776	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D09	0.118043	0.108498	0.128163			6351	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D09	0.103832	0.095038	0.113891			6864	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D09	0.111777	0.102945	0.121464			8294	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D09	0.107952	0.098374	0.117385	0.090923	0.127722	8667	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	DECIL	D10	0.110027	0.099678	0.120442			5543	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	DECIL	D10	0.098393	0.088220	0.108731			6182	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	DECIL	D10	0.099764	0.091011	0.109072			7752	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	DECIL	D10	0.087446	0.078193	0.096992	0.072671	0.104884	8160	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	EDAD-JEFE	30-44	0.090096	0.085310	0.094829			22993	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	EDAD-JEFE	30-44	0.089806	0.083733	0.095548			22988	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	EDAD-JEFE	30-44	0.083829	0.078832	0.089061			25314	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	EDAD-JEFE	30-44	0.084971	0.080129	0.090041	0.073073	0.098600	25309	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	EDAD-JEFE	45-59	0.114903	0.108041	0.121166			21188	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	EDAD-JEFE	45-59	0.105691	0.099477	0.111643			23228	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	EDAD-JEFE	45-59	0.103235	0.098022	0.108960			28793	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	EDAD-JEFE	45-59	0.103920	0.098215	0.110061	0.089635	0.120181	29177	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	EDAD-JEFE	60-MAS	0.140287	0.132353	0.148850			17873	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	EDAD-JEFE	60-MAS	0.122342	0.114673	0.130982			20180	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	EDAD-JEFE	60-MAS	0.122379	0.116153	0.129247			26325	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	EDAD-JEFE	60-MAS	0.123025	0.116122	0.129508	0.106475	0.141739	27222	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	EDAD-JEFE	HASTA-29	0.074253	0.066433	0.082897			7451	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	EDAD-JEFE	HASTA-29	0.067616	0.060591	0.075525			7467	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	EDAD-JEFE	HASTA-29	0.061002	0.054702	0.067612			7565	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	EDAD-JEFE	HASTA-29	0.066502	0.059257	0.073488	0.055643	0.079301	7423	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.107410	0.101272	0.113765			29926	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.094669	0.089353	0.100127			30824	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.093941	0.088952	0.099217			35334	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2022	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.095922	0.090776	0.100750	0.085257	0.107763	33305	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2022-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2016	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.122759	0.113703	0.131926			9667	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2016-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2018	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.110259	0.101534	0.118992			10801	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2018-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-CANAL-MERCADO	CONSUMO	2020	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.108676	0.101384	0.116578			13471	RESULT-ENIGH-CONSUMO-PISOS-PART-CANAL-MERCADO-2020-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
