ola	era	conducta	eje	segmento	unidad	punto	ic95_lo	ic95_hi	n	n_efectivo_kish	upm	calidad	resultado_id	calc_id	sello_sha256	calibracion
2021T2	enoen	sin_contrato_escrito	entidad	13	proporcion	0.6145077720207254	0.5713086037324361	0.6537396649558922	2803	1035.19	484	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	14	proporcion	0.43064129321251293	0.4065878950486608	0.45873549026232496	4252	2959.98	657	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	15	proporcion	0.43193041257869513	0.4082811617321971	0.4565618113420622	4628	2248.21	792	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	16	proporcion	0.6279774345722561	0.5796150512095395	0.6676663067348987	2519	1045.16	407	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	17	proporcion	0.5463725725785862	0.5176768348127673	0.5727919822382551	2582	1780.41	490	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	18	proporcion	0.47789327162494566	0.441267335763091	0.5223241989537797	2727	551.48	417	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	19	proporcion	0.25339996059644443	0.23506085940965862	0.2693797213453185	4413	3621.44	643	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	20	proporcion	0.6245973789383851	0.5789812646840836	0.6653178065441595	3209	1046.5	539	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	21	proporcion	0.6142850743365732	0.5888933316480851	0.6476746839247571	3671	1479.3	661	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	22	proporcion	0.33451772250628303	0.3062879666854941	0.36270829998823834	3127	2455.77	506	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	23	proporcion	0.3685909562949307	0.3427776189223224	0.3970394483507112	2634	2141.08	481	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	24	proporcion	0.4334522770541728	0.4080396033213242	0.45977485408215135	2636	1438.87	401	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	25	proporcion	0.44868762005440316	0.4242220140434498	0.47697973104361774	3808	1531.58	589	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	26	proporcion	0.33280836242397394	0.29247383499836394	0.37097253070362896	3312	1385.09	521	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	27	proporcion	0.5128056512661552	0.4664126592715407	0.5515311182353698	3271	1304.52	491	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	28	proporcion	0.319087714458021	0.2974840534837448	0.3385849977266032	5126	2758.12	994	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	29	proporcion	0.584000803607776	0.5612831241569678	0.6086258964523845	3107	2886.04	464	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	30	proporcion	0.6035792267932246	0.5698889585256637	0.6368529791700525	3984	802.08	914	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	31	proporcion	0.49823330949386774	0.46304349943861295	0.5295818057680335	2578	1397.88	393	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	sin_contrato_escrito	entidad	32	proporcion	0.5611221706960634	0.5221168874559858	0.5973888791153537	3365	1979.32	517	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	nacional	NAC	proporcion	0.2334693069364132	0.22872336433712678	0.23792604288701208	160071	51324.97	19721	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	sexo	HOMBRE	proporcion	0.2773374078736267	0.27158998058116224	0.2832192029878981	94875	31867.95	19288	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	sexo	MUJER	proporcion	0.1650781072958112	0.15964383716816774	0.17030043148220428	65196	19485.05	18486	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	edad	15-29	proporcion	0.22564001801649375	0.21859250332207622	0.23303041573273162	45160	15713.9	15167	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	edad	30-44	proporcion	0.2441565407546469	0.2368374491350638	0.25096744391362086	55662	17209.27	17214	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	edad	45-59	proporcion	0.23942493770000173	0.23149556703133134	0.24713141039883965	44420	13667.93	16235	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	edad	60+	proporcion	0.2010536551615049	0.18862739460415784	0.2131448305865251	14829	4933.74	8516	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	escolaridad	MEDIA-SUPERIOR	proporcion	0.2025249931094996	0.19600553121864925	0.2073896373973	73379	20684.51	18331	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	escolaridad	PRIM-COMPLETA	proporcion	0.2535033550971015	0.24406115152857533	0.2620659034486848	22051	7952.35	9593	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	escolaridad	PRIM-INCOMPLETA	proporcion	0.21974683472809636	0.20594770117887404	0.23138750392141114	11662	5341.22	5286	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	escolaridad	SECUNDARIA	proporcion	0.2660213029307148	0.25760260577443733	0.27421354164505224	52798	17370.95	15524	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	localidad	100K+	proporcion	0.22823643699556176	0.22261735017138298	0.2337870531691987	101730	29236.18	15797	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	localidad	15K-99K	proporcion	0.253694572637674	0.2443656489777292	0.2632909578945192	19761	7338.74	1746	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	localidad	2K5-15K	proporcion	0.23959561183184105	0.2279613302729264	0.25259588082455803	18518	6271.39	1280	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	localidad	MENOS-2K5	proporcion	0.22628006909306833	0.21554130370611474	0.2362248676767022	20062	9570.36	898	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	01	proporcion	0.27871385734091714	0.2637638477594511	0.2948468582799717	4614	3573.17	502	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	02	proporcion	0.20892504561702158	0.19390971544241176	0.22435760835891275	6060	3922.45	855	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	03	proporcion	0.22012913007641977	0.18623465978737314	0.2555768968584982	3297	1195.62	364	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	04	proporcion	0.25472785949983684	0.24035051254272388	0.2681696551174845	6660	3976.69	834	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	05	proporcion	0.20726178491221472	0.19599327262355687	0.21825397213230985	6794	4435.34	910	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	06	proporcion	0.2563584913150239	0.2350203518895256	0.27905359416860476	4053	2096.1	500	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	07	proporcion	0.2334175844349953	0.20250077346339218	0.25909963973866346	7932	1755.12	963	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	08	proporcion	0.19305874532936562	0.175610265059236	0.20954780684126853	6138	4368.81	887	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	09	proporcion	0.25003101160618857	0.23262000143832529	0.26910201737709877	3379	2572.31	542	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	10	proporcion	0.22702346465253193	0.21329086037720407	0.24788869966146435	5322	4056.99	656	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	11	proporcion	0.3012953716293168	0.2818343147536595	0.317869227031174	6915	3300.46	745	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	12	proporcion	0.24557856109878576	0.21848756833489344	0.27418919921458895	3023	1051.23	405	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	13	proporcion	0.27075396326790907	0.23985756040333062	0.3036884155617268	4045	1540.47	493	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	14	proporcion	0.17366735462901342	0.15995853329297344	0.18677653969020522	5683	3809.78	668	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	15	proporcion	0.24363929368200138	0.22533661663596277	0.2598243050541496	6255	3155.87	796	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	16	proporcion	0.18914498611727015	0.16685012249450326	0.2098442986226959	3592	1525.43	412	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	17	proporcion	0.2833288262279426	0.2606427931484507	0.30205566617196855	3912	2642.45	512	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	18	proporcion	0.20421002886468953	0.18279447757081765	0.22788460374322383	3820	940.96	426	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	19	proporcion	0.22626650717560623	0.2150125042577747	0.23997372724478894	5611	4744.63	645	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	20	proporcion	0.24829168008379163	0.22533643551876137	0.2701580287459705	5794	2611.39	547	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	21	proporcion	0.2626868939117884	0.24463141131214763	0.2806780688937615	5622	2789.25	673	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	22	proporcion	0.20892919786800432	0.19156270836885778	0.22694856759999749	4264	3331.57	514	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	23	proporcion	0.2459814748460503	0.2294617689639729	0.26378541927015986	3570	2904.1	489	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	24	proporcion	0.19214017551407708	0.17341426920621356	0.21134987442166875	3570	1990.32	404	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	25	proporcion	0.17381624956823333	0.15128342427613461	0.19819985266382156	4981	1743.09	599	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	26	proporcion	0.1802591565023596	0.1575383731491709	0.20150088363143784	4283	1882.79	533	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	27	proporcion	0.2622959568859026	0.23828660332707927	0.28560061658871266	4617	1900.73	495	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	28	proporcion	0.2185748630563901	0.20309273731777153	0.23538883436562485	6713	3665.94	1008	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	29	proporcion	0.28256687168596073	0.26688861752994864	0.29704536735367043	4720	4384.52	472	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	30	proporcion	0.2656551328737619	0.2339337585739235	0.2943046295328386	6402	1509.37	952	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	31	proporcion	0.21709939708357964	0.20267168615325235	0.23453483339528192	3814	2250.78	401	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	jornada_mas_50_horas	entidad	32	proporcion	0.26170252596242627	0.24667959507460013	0.2810592945108715	4616	2846.76	519	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	desocupacion	nacional	NAC	proporcion	0.042059639953725664	0.039788219276566034	0.04369718179111634	173544	54798.98	19768	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	desocupacion	sexo	HOMBRE	proporcion	0.0422178846425214	0.03965067628763241	0.04466039003866029	102700	33879.4	19447	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	desocupacion	sexo	MUJER	proporcion	0.04181428593478704	0.03853839733734206	0.04445787881181505	70844	20943.11	18757	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	desocupacion	edad	15-29	proporcion	0.07284705024243172	0.06846183495637975	0.07726442390348609	49915	16985.94	15792	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	desocupacion	edad	30-44	proporcion	0.034826958489400005	0.03179777642755537	0.03787000731647151	59939	18124.95	17573	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2021T2	enoen	desocupacion	edad	45-59	proporcion	0.027211394858277668	0.024554692744085085	0.029792214403181704	47680	14565.22	16618	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
