# canon/remapeo-shas-purga-2026-08-10.tsv
#
# Tabla old->new de TODOS los commits reescritos por PURGA-PRIVACIDAD
# (2026-08-10): filter-repo aplicado a un espejo fresco de origin para
# eliminar 1737 filas con datos personales del usuario, propagadas desde
# el censo T0 de raíces (raiz=downloads) a 7 archivos de curación.
#
# 603 commits procesados, 599 con SHA nuevo, 4 sin cambio. La inmensa
# mayoría cambia no por el contenido purgado en sí (solo 3 commits tocaban
# directamente los 7 archivos afectados) sino porque git-filter-repo
# descarta las firmas GPG al reescribir (323 de los 603 commits originales
# estaban firmados) -- una vez que cae la primera firma, cada commit
# descendiente hereda un hash nuevo por la cadena de padres, incluida la
# raíz del repo (9efa61f -> f8778be). Verificado contra el commit-map real
# de filter-repo, no asumido.
#
# Sin esta tabla, cualquier cita a un SHA anterior al 10/ago/2026 en este
# repo deja de resolver y la procedencia del proyecto se vuelve ilegible.
# Mesa decide si y cómo se actualizan las citas documentales (ver hallazgo
# aparte: 1,281 en forense/, ~25 en canon/, 1 en milpa/ -- no editadas en
# este acto).
#
sha_viejo	sha_nuevo	cambio
bfd7fccc1cd0a3f1bd52d35edaacd3b550e003ef	1714db81528163f955ce786c10a6d7cf290c8b58	SI
c07d0e062f2e98abad3556792950f66fa0b7524f	b53b7cda90fabd58a56f355cd5ce7b1a31c54158	SI
c284b093a251b3c44e613f68c48bd50eb50a0f3f	157bd5cb08fcace40ad779625ce979702e259285	SI
c2b1a1671ec89f5892ade5c52b44b9a595226705	e7cd3f23e685c9f056b23c4e12c049f98134b409	SI
c374b94d5cf2d48b8a59f0da662087780d995f69	8d2f66ea1e1760f0f9902313c37159ce1a26d75d	SI
c377b97d0b5a2b02b59ec1f0ab112088ba8bc6aa	f7a52ddf201a64aeeb12ae56e05e6ccc262db04e	SI
c37ee913a3774518aa18f5d0522d0136e85952fb	b263b0c2d51476eeb3c9f627600819a22272e708	SI
c3adff8f182614a2af4168073206dab7fb950dd7	53f0a8e375b9456b7a304417d9f2545afde32f46	SI
c3b366930f31e0edb51d5cf6bbc43e6727b36eab	1da22c88293b0718c59471d1e5a59e782882a89a	SI
c41bd1b8cf6fe90c283eff2827038496fe51b356	252ababefdb1ff262d41c8dd4eb7b7d2af9ab512	SI
c42abc9b7af2b19486ee4b8155a2437a6c85b2fa	e54d82e1ae523fa35902b0eb6b046bec251b6565	SI
c5025c054f7adaff04fa011598687c3b4afdcb45	ca3a926206ead484629fc181228254054c3a4d1f	SI
c5811d6d21165a03c3eabe515850f88823ae2a43	23b2856331fb101f8fbe22fc65d33cd7e6197c13	SI
c5f1a7807b007be123d7252bd005a7ffa2f04616	15c5029293726c69697d73f9d374874958f86ce3	SI
c658b961f7fbc9c998535bd710cd7a54b4bbd78a	571cf0897d9b80aa55cf96fbfc7724341177a7ba	SI
c68feab2c154f038cc033871c0082e692b5d98c8	a71bf11d72b85611436f8e32143fb6518e9ae911	SI
c6dd7ee37fe09f15a6135fa1c60e68ab48278314	f3adb870b65b7f41485f02bb0f8644a2ba41f728	SI
c719bb39ea384bbc0fa1b1e6dcc36c628ea9de49	47038e816dd84b91987332e86821f2b56f00d94d	SI
c87a1469bd2ac27c48a6d7f57c1ce6d0da403991	646aff403849cc2f4e30839bb3be91a6b47e7cf9	SI
c92c7f20173eb56ce300b69c816cf9fc97d09eb3	fe1f49dfe2c8b79b29ac95e5eaf660015fd600a5	SI
c9d37d82bf627d64c75d4de164315b1beb2aa2ed	ff42ceb88684e8b7ae07f94294c7efc1a0277e11	SI
c9e67bdcfc77b6cf16d4743cbc51571c8813ea58	4691482a5c9166aef12355edee9d16a546608c4e	SI
c9ef2999f8ee3e92576e3a64f05a73ab53ef8b33	ee79ced247b299272df8e472dcdceab8c753cd67	SI
ca4c1985af2371b20eac7a9ce969c6e8fe439b09	21af39bd20104b946a8df9d077dd1b6c71497a0a	SI
ca883a365b5286e1079baacb8c95872b6d42a71e	773369be81ed725e22f1ac5ef0a5babb81486edb	SI
caf7c389a9c43dc239e2eb6feaf853942386b679	aed3e30c246819536058a8c9e5256c4ce00805c0	SI
cb331b6475f6b1ef3a1e7e4843f9c63a310a3e23	02fa62be7c22fb93b00e62aa5534bcba7ec74db8	SI
cbf0fb051f59cc7ff6295e20609e71244fe8a474	8b79e90f77c45d4b341f61b86be269a053ccbbe4	SI
cccc2cfbf7a01483d66a574ec705c3d9c8df51cc	d5b8680554398ebf89466fd662153b5a79ac5be7	SI
ce0658c65aac0a048a9927b76f3b96e66b2a225f	59ebc7e01079e8e606e5b27240b4eb71e6b17995	SI
ce2918b9ad52df4546c5602a210e75e735dc1d57	6d85a46de9601b3f71ebfce8d56393e20c14bfcb	SI
ce3c284e05d9b5b3aaad5eb33da7b34a0f51cde8	cf48c797ed665bc56fd8d75a868bce0935601166	SI
ced0a60c0080b27b42a3f8dbf65ee5f63fdd8592	56484ac5bc5d13216c53c3e4ea3e6c093235f5fa	SI
cee31b480839f8dd71ecb38021f4cb9f667b692a	5ec8e0d2372fcf811ba10878270b377f2098a9c8	SI
cfb2d4965ef0e366182c7bdb24f00f32ee75bdc3	b6b6ef6e898a5817923f84cc2e5da7ce35c5b9ad	SI
d04a11b7a3cf68299f1877904932a81f9cf49745	4af02fdc9dfd53e4b11e7b56d9ca64ad9ae774c8	SI
d0d9e07c03f73a8dd5bdcaa617a5b52762c9a093	6857989e0dd0ea79229bbf713e6e29d3687e3bc0	SI
d0ea01af98698b1ffe6019ea01ced8d415abf2d6	e594d536dcffe51bfb816ceabdab5c029ff7b681	SI
d123f49e38802e860cab7e8e06af838b059844aa	12fb8421c9c72035d97d583a204c4679d601cce5	SI
d1d16115b3572771946d9cb8667ebf34b5713703	7061516fea2a316cf54e3c904e152f671ba2428a	SI
d1fdd9faa5fabd334e84b194905f1365fccf9324	6a2963a34f29a4b2c5f9aeefd9aa31fea4700a90	SI
d21b9fa77f33498de5932dbabe646a0e1293cfea	b84429490de9f6c18b92313921898e7d220e68bb	SI
d26670a0cfb67ca4f4e503a7940ceee0371cdf38	e3fdc97652393e3dae3672d6490a432f0bac350f	SI
d26cfded5e704bf22f8327bc9e661cd368771e02	68908d15ecec2fe0e79d2dcf32a2fc3a73edabe2	SI
d26ebf867d6972c4f86b9e8eb2bd022d1a8f1bd5	a88a2b6456f3aaa0ce561d3d0acd5c439e43cc40	SI
d2921bd83ad8429c0a73566daaa86064be946dd8	0471076343de96138111289933923a302acc48f5	SI
d2dd10e31d2a3d596bb2c989224ee72fba484505	cc700ef3d0f8da5fc45891c664dd358ed30559a9	SI
d326a2865f39b5bf7d187fddf349ece03e878656	318f8182d2d59f6d3783cb5c747e38334040f8fb	SI
d375836739d5d507b2b2bad9c11ff8acf9ffb9d6	4be1ba0be3e38cb6f4f6a0d76250979c292df4eb	SI
d38efa73caf07df4825cba22536262af15606fb1	428963b79c8447837f9c340a438e539cef7a8b61	SI
d391f58b7d08c2e298506c69b3365bb77dd5047e	cc72829a1a40c76b665db189e6419d5acc361175	SI
d3a6310190fdc05bb74243a5b9709a8adaf11063	4301b8bc603786a20b59734dd5fc6c6fa7959035	SI
d3d8f6963a0eed054d0d1904fce7b4588a293275	66af82548f64354d512df133f3ff01604b0f5ae5	SI
d42c54ba30081697e03164b8c2354f4c0e0cec1b	dd5ea51129a59ae46f7688c1afcfcd0178539c56	SI
d557b07fed198b63386e5803fe3623511d0dbf56	957760f37b6a4eeb9446ae2f485b0e053f8faac0	SI
d57c8e08473d758af5c227e8f702b90f3a42c516	87ef4093bd2b1e7769863be807f01b1a6faa8350	SI
d7f0651fc471e7bf783c192c5bc04d1deb044658	b34139a9e83027887024c01f7035e0cbc2e0cb4f	SI
d80bfa31fc9bd81888d4ab350cdede3b480302ba	288c72a0ba0c1f54552a11688188fd1d93ee7db0	SI
d921b380a95675279ce6b22064c44a2b3b10ef51	c9d21986eb2d27fae46fa59dbdfbe2932cb333d1	SI
d92f5fa391311df7fe80fee8271568393e573945	2f494479935f47443fdf99db120e7694203c704a	SI
d936a9ba37ddb6c1de7f03905f797283bd7ef040	80564a8a23aa8b5e7fa97863d373c3cb3c788907	SI
d94fbd5cf2ef56523ca39f04a5eaaeda7fdb9d72	f15ab8ffd61248a0571786fe86c5a640506ac33e	SI
d95634e57a9e1ae6ec8aebbcc3a8ba54481527e1	4f01c437438cc3988c1893955347fc214d3e8518	SI
d9af0ae3110183d22d618e195666c6900c8c1120	225c3798e73f9ae994232d8f42f7e4d71827b7e2	SI
d9f295499640e93ea911863cc11d762f00dab546	fab815c25fd977361f9af1980c76e3ae61080064	SI
dabf7f722288cf1af528fea1adbad21e510f0405	c244ff24554849388c00c4f40c882f26fd5c9494	SI
db24e759b3cd0d8c94b44d8053b6f77a84facb2b	8dfb275a783b547009cfd4bdac3c7d06a00d582e	SI
dbfb278108beded76d7145b5a060dfee3a428c0f	150d85e37a0601fb2a9f18cd6d1cd4a897d78b71	SI
dc5fd0fb20137d802af2c6ab4cc0ea6cd13241e0	a27cf110f57da6083329ed58a42a9a4d31709893	SI
dc9c40a3a69092085840e94740b4e52220ab0d27	cc68d8cd42bd7bb7d8b82e6d9ffd444df0cc95d6	SI
dcbf6ece15a49d609ed955c09f575f6090a7c082	e251ec29ee77e3303aa511a4a3c0fae3556635ca	SI
dd85b7b211150caffdc170cc164adc6ae501dde0	7b23be68223b4cf0c390f0c1ee8a41112b07407d	SI
de2c09d73110f0cd99fcbbff50e23e78e7bb7158	661ee90539b10f1910d9a45330289ec45037aae2	SI
de3f22acd06c7dd9c4763c6b5eafc5368d5387de	c1957a2a58fdbc5ff2bd0eecd4762e9faede72a9	SI
df1bf2389a7e3ab47f831a816dfc2f00815477bc	823d9073dbed2d27c187a307cfb8d0af11c1cfac	SI
df575b44bedc988ca10a163f5305473cbec11c98	a223a2d00309c957857da862d3c09f8e5d43110a	SI
df5db10b7efb339b25f9afa6588484cc681b60c7	0ffd13980f952e83c57a14102421a409e558df0a	SI
dfd8302d7a607fb9f2ff9c13e388535db8883177	f831f59f3c330202dec58cf4f6e22d28714d8a13	SI
dff48772cdfb02d250870d2ea10967ee430078e0	b0df73f8e0d15a1e8b9e1c2c9b480616f31eb6e5	SI
e03b81cfbeff382f32595746d4942e25cc0e7b29	e14a9faa57494e7b0cb3efe4a751ea7585838a2e	SI
e08289d71c690dbfa56699317c29e095e5a764ef	bac4cdd950f37b35ec0526553a328551457e9ded	SI
e146f309b8eab8140213d9235bc207f0ee086684	15904da7bbc11b246179f60ca604e562f92e2811	SI
e1b1ecfc891f1f602ec5d1aac267bc642325386f	d807170d27bf04ca62c7258e5c4429fb7f421529	SI
e271b965988ff7ced12ced30bc4e84ff9f5cdce2	d9eb8412f1e2961894ed477c4464e63b240f6d29	SI
e2abd5077ee2c3a67e537cc093f6c0cc19d78224	d43ee5326ced349268f1050090715df635432cf6	SI
e2b309cdb1b6432ee9f819a54c5c9e69fb1e2f30	80e1ba76f499e96db516b2c1feef9116be958568	SI
e3d483b0a6f2074dc27af36c9a514aabcb50645e	2807015bb86bd8c5c84322d853095174d2f43d67	SI
e4092b04c2fe952fda68a59a30f616852eaad1ef	e75b71ad2492c5aa280c5adc18050e2ff6403977	SI
e57372baec13d3236ca3622d1cb1bcc1eb7ac133	11dda8692dd350e58950d4864560a4dbaf9e4543	SI
e62bf569518faeebc1d897a34f573a4903e5a647	423875a3ed428367e764a413ffedfd97787227d2	SI
e6ce4c66db38a873aaf15bab2c03f029f7d218b2	cbdb41c181c5e179218a8698de83b28e3351e1b6	SI
e761b78bf6de7c68ab90ea3184c194ebe49c80fe	14928780e8b5fd3344da886cbd75af916217d1b8	SI
e8f3bfeb0fbdd474776fe643375eb926f92b0bc0	09a6a921b0e40c2ee0bd304b9f98f2c4fa3dc8a3	SI
e9ad16b2222297d234b6f4e2c38dcb1412168fd3	5e3766f4d703f80fc77feafbd55a01c8915c912e	SI
e9f6ac7ce32b3982eab5a50442e1ca6e0ec54fc4	cb12e7957f6fb159edb9b34228f1ff81b27e7795	SI
ea1481ac1ff8916352ec2ebdcb00f33954e7dbf8	4cc212f679b3dae94874f65a42314813e8e29576	SI
eac2a579ba92ac94de9e06ecb0f363d3a2b12c54	544fcc98dfa917a12fb3a4bd41edcf99eae5fba6	SI
eaee1a7f2c2bd0f616420f26f2a35380446a918e	48809820a53c45ef4869a9a50011b81b1cad4198	SI
eaee71d5f0f0d3350094def3684f44aaec83db79	efb01bc81a78c96e889d7616c66748afbbeb3ab0	SI
eb60645d1b5dd40550248f14bfccc887ad673363	c2887f807b03cd8bec396588034ef9f091542c70	SI
eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb	SI
ed2d668c4af4955fdc283fdaf24136d7c36b8e08	bb073d9361f999edb5f3dbe8e45acbd0371699bf	SI
ed8d68802a8826208031fbea29604646e16ee8fb	25fb109d38108e0c20c512201942a4d5de153503	SI
ee6ba24dda21b941e75085cc57ed6e2d8faaa6e0	50a313bb012a1647deb7bb3fa7002cdb692e37a7	SI
ef78a603eba6fb6e71eb83de4bdc3c29804e117a	27ecb5331f2d04e2bf52c8645966137969b6a6e1	SI
ef9ac0c427eb989e85b0994e40bc7d6e37ddd027	5ef0b04799b7d4a04d4cc0f7c95f566459a00da3	SI
efd811e41fb8b0ce48c3d80c3938c2c1161c0bde	b2a7d7ed0d6d8b742fcc4bd59f5c4c6ad04ab994	SI
efed0fcecc793c5f08586d98b3a713d039dc936c	25b0225aa64c8010e6c8142e0a1e77c3ffc393fd	SI
f0021cc8f0377ec555fd726011091f3b4a04c6a1	f77db5e36bd92fc02875c1f5012d423109d3c9e9	SI
f01e2a930fbbd31cff677573f56a7bb157358cb1	16180e6608cce1bd7ae926e1e82f7cb921d4e484	SI
f08c01d34eb5018dd5a4ae7adcc39f181b4e2eb4	229974320ac9b635dce56e78a1cb6a5c8dac488b	SI
f0cb60efb5b20d01af8a9be15e6b54dded99289e	da758f9465531cfda337e2ff882edacfa1bacb7c	SI
f0f48a6ef031c8136b6fcf8543dfa6a55dbf635c	05ba45e6860b5ee61cd5d4400fe18deef38cda64	SI
f160d932919efb2549894e378eabf959f7521a7b	b5033480b8c44716498f70d33776d57440fabb01	SI
f19b301b01e0fc9eaa6c3f87c3a1f369b1bddca3	c318ce60750892b69953582e8506283c1bf2ccff	SI
f31a453e2382521fe8dc170cc9ed2be71d2684de	57ca2779fcda649b32e370c902c5c000de37ea92	SI
f3205507d85dadb0bb8752fd33e6a2e82db72180	01ffe9364652f5a9f885e8d319d744c833023fab	SI
f3e97569646e1ca81d2249ce32da6b0c6e4aed0f	f2fcc39e1c224bec0e176b1f09dd6f9d3843ad1e	SI
f3fd36b56306760e39c9bf22afcf58c52234341c	aad3d3267451387d5af642d0d7df4d8e10093283	SI
f4bef94ad36f27f9c124ec804cb709c9608608fc	8c20be801131e62fae2fcfb82fd095b769b5ec87	SI
f4d2bd3b251c60fec6403f0e4e2e76b9edb17eca	6e14b5caa076bd01acb260231d97442098eee165	SI
f511f733043e46178f217ea06a851ab18be88ae6	a9fdc3cb43d26a8ddc2e3f790ca21905fbaf87cb	SI
f542c938a0dcf6d2fa119dbbf8544937ede40219	95a8cd3cceae1a629a42247f31577879f1047fe3	SI
f5d80fc7a3068140aaa5417cd538e03436a1a5cd	829f9278bb33d4e01b99583b8b4b7f1cd688726b	SI
f5f3b852bdd2a0d2855ee7697a667a48a2c58a13	2831ce824f1a89cee103556f11162c8081e995b2	SI
f61eb5ee9bb72ab9ea906534c7b4b952c23b7542	6a548e753378ab2a823b6b3ffcdc004447c8cfe3	SI
f6bcaaa2de197a5ff0727b0f8e3df3525f4292c0	3232983cd74d430fd16fa1b77a28678ff33c9a79	SI
f6e4598e2e20284fcb6227d45ce626df7add06ce	196dfde859c7e038ba358b89d50e6704aee14d7e	SI
f8a9962d52929eca579fc0bff175371b31814005	71175bdb88cc24227d600b5a5fa46d1b1b6ffe95	SI
f8d245b11ae589b0a895541935df60c54d625edf	f7129976660eec437f3e4c18434cfc16830f10d7	SI
f9aa9edd2b9f424f21410a870b6dd877efe57359	ff3747937ad9b2050d47a1f8072e1784a00138f1	SI
f9b8257231d5aefcaf7dc8a7d8aa1c0c94d689e4	1c5a425fd3922522d6ab0854a59ca88c1802c08c	SI
f9eb6d852c70693c84b5700fffb4249963d16d30	9f2a8855965c1e68fb0ca09c86736235c90e8639	SI
fa3c32a0d593f64ea69711745d4beadbc3d4f4c7	370f5329e7a6345d6d04811b97d376c2b412c870	SI
fa55cdc436fb7a1ebe0eb7bb5ba4855a8018f56a	d962906f739b1a973780d83f7278a234525bc2e7	SI
fa6e553c110cdf87ee9ea136d8ac1bc4bda28509	a79af3e676a3b41132141abae727418750eb805c	SI
fae0191ffb86a77a2b34d3fc1bf063d67dd2666e	d6abdb00e08447f21f74b93d31dfae79a553621e	SI
fb1f333136b7c2021a475c394c8d78b230f5a53b	7d700e37f952b02f011455c873add2e0216999d8	SI
fb2af752be6454070d68473097032d8f4b768938	e1f890800ac152ac69846bb8ffa8d771c28881e7	SI
fb9bd11b7d4be65c2520da13817ead94aca09f1b	cadd67e3c36df979187130f35837f55a2bc56952	SI
fbfd3dda95fefddc51a06824714b24e5c12ef4b8	f214f38b56ad6499b4002c33675369be3f0de932	SI
fc2a7ca4d2eca7903acda97d9cf99f35b7d3b7c6	653c174950a100a92f35551a7349b703960e33bf	SI
fc38f80e03f11c315c4b4567cc511b29c041c95c	761f2729187b4324592c9b87249d0965984cdcef	SI
fcf652d1d0965109eb91cd70642c4575f0eb6778	91b9c7a445e347caeb2f501281191e2ec9dab3f5	SI
fe66ee9a9df71542381e5f6b507e9b1d78b4f291	6de5ddb45ca13547c98fa396b8785cfb04983143	SI
feaf38e745c739e30ef225cebae52b49b9f1d701	2baf29c0905eec05c7a62891d7b57eafbdde1acf	SI
feb18a6f340a9850c87f811a490bf9ed0963ca99	20342597cb0365a89cef177250f999c9a63ae4da	SI
ff10d04c14e099e492cead900d30fd8bc69d01e4	5e8c09caecbe0564c5b69f4c32b0a5ce6699bba7	SI
