# canon/citas-sha-obsoletas-purga-2026-08-10.tsv
#
# Citas documentales a SHAs de commit que dejaron de resolver tras
# PURGA-PRIVACIDAD (2026-08-10, ver canon/remapeo-shas-purga-2026-08-10.tsv).
# Barrido de forense/, canon/ y milpa/ buscando tokens hex (7-40 chars)
# que sean prefijo de alguno de los 599 SHAs viejos reescritos. Cero
# coincidencias ambiguas (ningún prefijo empata más de un SHA viejo).
#
# NO EDITADO en este acto -- reescribir 138 archivos forenses en el mismo
# acto que la purga mezcla dos cosas que deben poder auditarse por
# separado. Decisión de mesa: si y cómo actualizar estas citas.
#
archivo	linea	prefijo_citado	sha_viejo_completo	sha_nuevo
forense/bitacora.md	982	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/bitacora.md	989	ac5b95fe4f558daf81b77cbb05f0ee861c85390b	ac5b95fe4f558daf81b77cbb05f0ee861c85390b	6334ba58882c9e75b1a808161ba816dd1bcc1250
forense/bitacora.md	989	fe66ee9a9df71542381e5f6b507e9b1d78b4f291	fe66ee9a9df71542381e5f6b507e9b1d78b4f291	6de5ddb45ca13547c98fa396b8785cfb04983143
forense/bitacora.md	992	ac5b95f	ac5b95fe4f558daf81b77cbb05f0ee861c85390b	6334ba58882c9e75b1a808161ba816dd1bcc1250
forense/bitacora.md	993	0c64eaa	0c64eaa84d0bfb197fb69ee84a784e4d2e4a871a	5f67f2a4962b7d97c285bfbe49dfae6f510063ca
forense/bitacora.md	994	ef9ac0c	ef9ac0c427eb989e85b0994e40bc7d6e37ddd027	5ef0b04799b7d4a04d4cc0f7c95f566459a00da3
forense/bitacora.md	1016	0c64eaa	0c64eaa84d0bfb197fb69ee84a784e4d2e4a871a	5f67f2a4962b7d97c285bfbe49dfae6f510063ca
forense/bitacora.md	1016	ef9ac0c	ef9ac0c427eb989e85b0994e40bc7d6e37ddd027	5ef0b04799b7d4a04d4cc0f7c95f566459a00da3
forense/bitacora.md	1016	fe66ee9	fe66ee9a9df71542381e5f6b507e9b1d78b4f291	6de5ddb45ca13547c98fa396b8785cfb04983143
forense/bitacora.md	1023	268d9dfc6b158849d2e49fe0824a8d2e93017850	268d9dfc6b158849d2e49fe0824a8d2e93017850	18c9091b95412c49dec02593f73da75e58ec7596
forense/bitacora.md	1023	e03b81cfbeff382f32595746d4942e25cc0e7b29	e03b81cfbeff382f32595746d4942e25cc0e7b29	e14a9faa57494e7b0cb3efe4a751ea7585838a2e
forense/bitacora.md	1026	e03b81c	e03b81cfbeff382f32595746d4942e25cc0e7b29	e14a9faa57494e7b0cb3efe4a751ea7585838a2e
forense/bitacora.md	1054	642be976c748f6e91a7888aceeb532e881fa100a	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/bitacora.md	1054	e9f6ac7ce32b3982eab5a50442e1ca6e0ec54fc4	e9f6ac7ce32b3982eab5a50442e1ca6e0ec54fc4	cb12e7957f6fb159edb9b34228f1ff81b27e7795
forense/bitacora.md	1057	e9f6ac7	e9f6ac7ce32b3982eab5a50442e1ca6e0ec54fc4	cb12e7957f6fb159edb9b34228f1ff81b27e7795
forense/bitacora.md	1067	02d20b5200ecdb59acc8c5252538bee39bb2acc6	02d20b5200ecdb59acc8c5252538bee39bb2acc6	2b54763381d021139140e247c4fcbac3f8459a2f
forense/bitacora.md	1067	642be976c748f6e91a7888aceeb532e881fa100a	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/bitacora.md	1070	02d20b5	02d20b5200ecdb59acc8c5252538bee39bb2acc6	2b54763381d021139140e247c4fcbac3f8459a2f
forense/bitacora.md	1102	821dbbfc9f9474d0309e42c077a010faf7ab01ae	821dbbfc9f9474d0309e42c077a010faf7ab01ae	2bf64186009c8cb8aab5870a4994dd65d0654d6e
forense/bitacora.md	1102	bfc98e0dd08b8ddbe2765b38d7437d3ff1d7e7cb	bfc98e0dd08b8ddbe2765b38d7437d3ff1d7e7cb	a30336369fb2f1d7db5b767cd7cb53da8f4d4a28
forense/bitacora.md	1105	bfc98e0	bfc98e0dd08b8ddbe2765b38d7437d3ff1d7e7cb	a30336369fb2f1d7db5b767cd7cb53da8f4d4a28
forense/bitacora.md	1133	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/bitacora.md	1133	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/bitacora.md	1152	3de5a2853ad9b6f04ceace00f668848c62ae4e12	3de5a2853ad9b6f04ceace00f668848c62ae4e12	b686b163ca010919cf3756b40e02aedbb11cbd6a
forense/censo-estimabilidad-coeficientes-v1_0.md	15	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/censo-estimabilidad-coeficientes-v1_0.md	15	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/censo-estimabilidad-coeficientes-v1_0.md	122	0db6d1d	0db6d1da9396003c13e51bb0dda38169c7503527	654f778a9e7254f06cf89a91d6e391f73929b6d6
forense/censo-estimabilidad-coeficientes-v1_0.md	122	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/censo-estimabilidad-coeficientes-v1_0.md	122	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/censo-estimabilidad-coeficientes-v1_0.md	122	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/censo-estimabilidad-coeficientes-v1_0.md	122	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/censo-integridad-v1_0.md	15	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_0.md	139	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_0.md	267	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_0.md	283	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_0.md	290	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_0.md	292	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_0.md	302	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	8	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	8	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	9	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	10	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	10	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	16	9dbff7a	9dbff7a2efe72ed70a4dd0b111c719f9fe2cf2e3	80cb52c4285f12f4ca41cabd17e2aa6125dbdbd7
forense/censo-integridad-v1_1.md	22	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	24	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	24	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	30	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	31	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	33	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	35	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	43	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	43	8254fde	8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf
forense/censo-integridad-v1_1.md	43	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	43	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	43	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	43	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	43	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	43	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	43	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	47	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	49	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	49	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	49	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	53	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	55	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	57	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	57	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	57	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	59	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	61	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	61	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	62	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	63	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	63	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	64	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	65	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	65	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	66	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	66	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	67	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	68	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	69	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	70	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	70	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	71	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	73	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	73	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	79	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	81	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	85	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	86	8254fde	8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf
forense/censo-integridad-v1_1.md	86	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	87	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	89	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	101	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	109	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	113	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	113	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	121	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	129	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	129	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	131	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/censo-integridad-v1_1.md	131	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/censo-integridad-v1_1.md	150	9efa61f	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/censo-integridad-v1_1.md	150	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/censo-integridad-v1_1.md	156	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a
forense/encargos/2026-08-05-m1-ensanut.md	5	16d9dbd	16d9dbdd2f32747fe779b2d486ea6092059aa6e1	58da239f72e3a0486b813c74453dc819e8a9e4bf
forense/encargos/2026-08-05-m4bis-encup-lapop-latinobarometro.md	3	16d9dbdd2f32747fe779b2d486ea6092059aa6e1	16d9dbdd2f32747fe779b2d486ea6092059aa6e1	58da239f72e3a0486b813c74453dc819e8a9e4bf
forense/encargos/2026-08-05-m5bis-cierre-inventarios-catalogo-cruce.md	3	16d9dbdd2f32747fe779b2d486ea6092059aa6e1	16d9dbdd2f32747fe779b2d486ea6092059aa6e1	58da239f72e3a0486b813c74453dc819e8a9e4bf
forense/encargos/2026-08-07-abrir-4.md	3	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-abrir-4.md	17	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-abrir-4.md	28	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-barrido-1.md	3	3d43c8b	3d43c8b3965065cf6fa870452baa63e753f6aae8	6050286442c9f8102d0865474c1390a0c769046e
forense/encargos/2026-08-07-barrido-1.md	3	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-barrido-1.md	17	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-barrido-1.md	26	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-explora-2.md	3	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-explora-2.md	17	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-explora-2.md	20	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-explora-2.md	25	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-explora-2.md	37	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-explora-2.md	63	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-indice-2.md	3	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-indice-2.md	23	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-indice-2.md	40	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-07-verif-3.md	3	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-verif-3.md	24	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-verif-3.md	28	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-verif-3.md	36	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-07-verif-3.md	44	ea1481a	ea1481ac1ff8916352ec2ebdcb00f33954e7dbf8	4cc212f679b3dae94874f65a42314813e8e29576
forense/encargos/2026-08-07-verif-3.md	70	215af44	215af442bb6117827047a6b1bef90477e2abf6e5	5c8c1f275d45f0ed7e78556352358d5a4915076c
forense/encargos/2026-08-08-cruce-1.md	3	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-08-cruce-1.md	17	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/encargos/2026-08-08-cruce-1.md	31	9fd49db	9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12
forense/ficha-id-g3-v1_0.md	13	06d04be	06d04be19f456f8f7051d4aa0730c668142d4a28	6730555395575348e0940deba95ae55df9b47077
forense/ficha-id-g3-v1_0.md	13	08b8b6c	08b8b6c510d5114158c3ffd5b8ac6e29f17e12e1	080882b604e1a5fb4960320988b9837b66e1b3be
forense/ficha-id-g3-v1_0.md	13	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/ficha-id-g3-v1_0.md	25	c9e67bd	c9e67bdcfc77b6cf16d4743cbc51571c8813ea58	4691482a5c9166aef12355edee9d16a546608c4e
forense/hallazgos-congelados-2026-07-30.yaml	33	388e3a2	388e3a216dba49e3af1b00d1e2bc82249be9c097	8a341da5d4cf4838e5e4dbe711237a758ffe17c2
forense/hallazgos-congelados-2026-07-30.yaml	33	d123f49	d123f49e38802e860cab7e8e06af838b059844aa	12fb8421c9c72035d97d583a204c4679d601cce5
forense/hallazgos-congelados-2026-07-30.yaml	35	388e3a2	388e3a216dba49e3af1b00d1e2bc82249be9c097	8a341da5d4cf4838e5e4dbe711237a758ffe17c2
forense/hallazgos-congelados-2026-07-30.yaml	35	d123f49	d123f49e38802e860cab7e8e06af838b059844aa	12fb8421c9c72035d97d583a204c4679d601cce5
forense/hallazgos-congelados-2026-07-30.yaml	88	015af3a	015af3a65ec3b62205f9931a2d1d964467b1e1e3	e535e52032799c12be3b95952d5a43be9a48c36b
forense/hallazgos-congelados-2026-07-30.yaml	270	33b412f	33b412f2656d68482bf99e76bd7f70d23730fc6c	39454f279c39f4448aca65e71903baeba37d19ec
forense/hallazgos-congelados-2026-07-30.yaml	270	ce3c284	ce3c284e05d9b5b3aaad5eb33da7b34a0f51cde8	cf48c797ed665bc56fd8d75a868bce0935601166
forense/hallazgos-congelados-2026-07-30.yaml	270	d0d9e07	d0d9e07c03f73a8dd5bdcaa617a5b52762c9a093	6857989e0dd0ea79229bbf713e6e29d3687e3bc0
forense/hallazgos-congelados-2026-07-30.yaml	270	feaf38e	feaf38e745c739e30ef225cebae52b49b9f1d701	2baf29c0905eec05c7a62891d7b57eafbdde1acf
forense/hallazgos-congelados-2026-07-30.yaml	352	5b7113a	5b7113a17daa5e83d01f1a28f1c9d344e3df12cf	c962b42bd89d65720d2a8927f238c154d1c49fce
forense/hallazgos-congelados-2026-07-30.yaml	362	388e3a2	388e3a216dba49e3af1b00d1e2bc82249be9c097	8a341da5d4cf4838e5e4dbe711237a758ffe17c2
forense/hallazgos-congelados-2026-07-30.yaml	425	a0ae0ad	a0ae0ad6a7548c98724ded683138f4ea1b009c8f	1d2d6edc1749979e3c1ebf2365cb66bf0c4be4c9
forense/hallazgos-congelados-2026-07-30.yaml	435	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	445	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	448	0c64eaa	0c64eaa84d0bfb197fb69ee84a784e4d2e4a871a	5f67f2a4962b7d97c285bfbe49dfae6f510063ca
forense/hallazgos-congelados-2026-07-30.yaml	448	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	448	ef9ac0c	ef9ac0c427eb989e85b0994e40bc7d6e37ddd027	5ef0b04799b7d4a04d4cc0f7c95f566459a00da3
forense/hallazgos-congelados-2026-07-30.yaml	456	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	467	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	478	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	478	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos-congelados-2026-07-30.yaml	478	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hallazgos.md	24	85c64e2	85c64e283dea7cdac6f9eff440e87fd1f4d2366b	81cb0fd3b253e25dcb9421264e77ed052ad1e475
forense/hallazgos.md	24	fae0191	fae0191ffb86a77a2b34d3fc1bf063d67dd2666e	d6abdb00e08447f21f74b93d31dfae79a553621e
forense/hallazgos.md	29	4440c2b	4440c2befda4560fad11a4097d1920b53d34ca62	c28b2116e45aafcad3a0a3f62d8012dfcea075d5
