# GENERADO por forense/analisis/corpus-completo/catalogo.py — no editar
fuente	programa	ola	id_archivo	titulo	clase	url	formato_elegido	formatos	tamano	licencia	en_manifiesto	prioridad	historia_en_corpus	ola_mas_reciente	reserva_al_entrar	afirmaciones_mapa
INEGI	ENEU	1994	78359	Encuesta Nacional de Empleo Urbano (ENEU) · Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/doc/fd-eneu-394-404.pdf	.pdf	.pdf	13.9 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	1995	77976	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_1995_dbf.zip	_dbf.zip	_dbf.zip	25.8 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	1996	77977	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_1996_dbf.zip	_dbf.zip	_dbf.zip	26.9 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	1997	77978	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_1997_dbf.zip	_dbf.zip	_dbf.zip	27.5 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	1998	77979	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_1998_dbf.zip	_dbf.zip	_dbf.zip	28.5 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	1999	77980	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_1999_dbf.zip	_dbf.zip	_dbf.zip	31.9 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	2000	77981	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_2000_dbf.zip	_dbf.zip	_dbf.zip	56.7 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	2001	77982	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_2001_dbf.zip	_dbf.zip	_dbf.zip	65.6 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	2002	77983	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_2002_dbf.zip	_dbf.zip	_dbf.zip	63.7 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	2003	77984	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_2003_dbf.zip	_dbf.zip	_dbf.zip	53.3 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENEU	2004	77985	Encuesta Nacional de Empleo Urbano (ENEU) · Base de datos. Trimestres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/eneu/2004/microdatos/eneu_2004_dbf.zip	_dbf.zip	_dbf.zip	36.2 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2004	ABIERTA	
INEGI	ENFIH	2019	610187	Encuesta Nacional sobre las Finanzas de los Hogares (ENFIH) 2019 · Base de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enfih/2019/microdatos/enfih_2019_base_de_datos_csv.zip	_csv.zip	_csv.zip	4.33 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2019	YA-EN-MANIFIESTO	
INEGI	ENFIH	2019	610188	Encuesta Nacional sobre las Finanzas de los Hogares (ENFIH) 2019 · Descriptor de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enfih/2019/microdatos/enfih_2019_fd.xlsx	.xlsx	.xlsx	199 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2019	ABIERTA	
INEGI	ENFIH	2019	610189	Encuesta Nacional sobre las Finanzas de los Hogares (ENFIH) 2019 · Modelo Entidad relación	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enfih/2019/microdatos/enfih_2019_modelo_entidad_pdf.zip	_pdf.zip	_pdf.zip	2.06 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2019	ABIERTA	
INEGI	ENFIH	2019	610264	Encuesta Nacional sobre las Finanzas de los Hogares (ENFIH) 2019 · Programa en código R para el cálculo de la Riqueza Neta de los Hogares	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enfih/2019/microdatos/enfih_2019_codigo_r_riqueza.pdf	.pdf	.pdf	1.58 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2019	ABIERTA	
INEGI	ENFIH	2019	610265	Encuesta Nacional sobre las Finanzas de los Hogares (ENFIH) 2019 · Programa en código R para el cálculo del Ingreso corriente efectivo total de los Hogares	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enfih/2019/microdatos/enfih_2019_codigo_r_ingreso.pdf	.pdf	.pdf	1.46 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2019	ABIERTA	
INEGI	ENGASTO	2012	6330	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Gasto monetario y no monetario de los hogares	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	65.3 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6331	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Gastos de consumo ajustado	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	35.8 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6332	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Gasto de consumo ajustado constante (2013=100)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_constante_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	45.6 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6333	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Gasto monetario destinado a mujeres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_mujeres_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	2.12 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6334	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Identificación de hogares en la vivienda, equipamiento del hogar, etcétera.	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/hogar_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	1.60 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6335	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Lugar de compra de bienes y servicios	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/lugar_compra_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	1.91 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6336	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Características de los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/persona_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	2.24 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	6337	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Características de las viviendas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/vivienda_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	1.13 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2012	79653	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2012 · Descriptor de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2012/doc/engasto12_fd.pdf	.pdf	.pdf	1.39 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2013	ABIERTA	
INEGI	ENGASTO	2013	6324	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Gasto monetario y no monetario de los hogares	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/gasto_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	64.6 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2013	6325	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Gastos de consumo ajustado	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/gasto_de_consumo_ajustado_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	37.1 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2013	6326	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Gasto monetario destinado a mujeres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/gasto_mujeres_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	2.21 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2013	6327	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Identificación de hogares en la vivienda, equipamiento del hogar, etcétera.	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/hogar_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	1.75 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2013	6328	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Características de los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/persona_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	2.24 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2013	6329	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Características de las viviendas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/viviendas_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	1.19 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGASTO	2013	77603	Encuesta Nacional de Gastos de los Hogares (ENGASTO) 2013 · Gasto de consumo ajustado constante (2013=100)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/gasto_de_consumo_ajustado_constante_dta.zip	_dta.zip	_dbf.zip;_dta.zip;_sav.zip	47.0 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2013	YA-EN-MANIFIESTO	
INEGI	ENGSPJM	2008	6137	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 1. Gobierno · Ayuntamiento	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/ayuntamiento2009_dbf.zip	_dbf.zip	_dbf.zip	470 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6138	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 1. Gobierno · Administración Municipal	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/ADMON_MUNICIPAL2009_dbf.zip	_dbf.zip	_dbf.zip	2.22 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6139	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 1. Gobierno · Recursos Materiales	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Recursos_Materiales2009_dbf.zip	_dbf.zip	_dbf.zip	888 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6140	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 1. Gobierno · Marco Regulatorio Municipal	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Marco_Regulatorio2009_dbf.zip	_dbf.zip	_dbf.zip	630 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6141	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 2. Seguridad Pública · Seguridad Pública	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Seguridad_Publica2009_dbf.zip	_dbf.zip	_dbf.zip	838 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6142	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 3. Justicia · Justicia Municipal en Seguridad Pública	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Justicia_Municipal2009_dbf.zip	_dbf.zip	_dbf.zip	827 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6143	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Usos y Costumbres	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Usos_Costumbres2009_dbf.zip	_dbf.zip	_dbf.zip	305 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6144	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Asociación Intergubernamental	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Asociacion_Intergubernamental2009_dbf.zip	_dbf.zip	_dbf.zip	461 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6145	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Recursos Financieros	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Recursos_Financieros2009_dbf.zip	_dbf.zip	_dbf.zip	969 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6146	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Servicios Municipales	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Servicios_Municipales2009_dbf.zip	_dbf.zip	_dbf.zip	763 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6147	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Programas Sociales	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Programas_Sociales2009_dbf.zip	_dbf.zip	_dbf.zip	849 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6148	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Coordinación con SEDESOL	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Coordinacion_SEDESOL2009_dbf.zip	_dbf.zip	_dbf.zip	263 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6149	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Programa HÁBITAT	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Programa_HABITAT2009_dbf.zip	_dbf.zip	_dbf.zip	720 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6150	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Participación Ciudadana	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Participacion_Ciudadana2009_dbf.zip	_dbf.zip	_dbf.zip	431 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENGSPJM	2008	6151	Encuesta Nacional de Gobierno 2009 - Seguridad Pública y Justicia Municipal (ENGSPJM) · 4. Desarrollo Social · Protección Civil	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/engspjm/2009/microdatos/Proteccion_Civil2009_dbf.zip	_dbf.zip	_dbf.zip	457 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2008	ABIERTA	
INEGI	ENH	2014	6892	Encuesta Nacional de los Hogares (ENH) 2014 · Características de las viviendas que habitan los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2014/microdatos/viviendas_enh_2014_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	800 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2014	6893	Encuesta Nacional de los Hogares (ENH) 2014 · Características de los hogares que habitan los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2014/microdatos/hogares_enh_2014_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	449 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2014	6894	Encuesta Nacional de los Hogares (ENH) 2014 · Características sociodemográficas de los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2014/microdatos/sociodemograficas_enh_2014_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	2.70 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2015	77681	Encuesta Nacional de los Hogares (ENH) 2015 · Características de las viviendas que habitan los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2015/microdatos/vivienda_enh_2015_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	1.12 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2015	77686	Encuesta Nacional de los Hogares (ENH) 2015 · Características de los hogares que conforman los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2015/microdatos/hogar_enh_2015_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	705 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2015	77687	Encuesta Nacional de los Hogares (ENH) 2015 · Características sociodemográficas de los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2015/microdatos/persona_enh_2015_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	3.54 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2016	84503	Encuesta Nacional de los Hogares (ENH) 2016 · Características de las viviendas que habitan los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2016/microdatos/vivienda_enh_2016_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	1.33 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2016	84504	Encuesta Nacional de los Hogares (ENH) 2016 · Características de los hogares que conforman los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2016/microdatos/hogar_enh_2016_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	267 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2016	84505	Encuesta Nacional de los Hogares (ENH) 2016 · Características sociodemográficas de los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2016/microdatos/persona_enh_2016_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	2.37 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	SI	2017	ABIERTA	
INEGI	ENH	2017	99571	Encuesta Nacional de los Hogares (ENH) 2017 · Características de las viviendas que habitan los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2017/microdatos/vivienda_enh_2017_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	1.34 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2017	YA-EN-MANIFIESTO	
INEGI	ENH	2017	99572	Encuesta Nacional de los Hogares (ENH) 2017 · Características de los hogares que conforman los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2017/microdatos/hogar_enh_2017_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	262 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2017	YA-EN-MANIFIESTO	
INEGI	ENH	2017	99573	Encuesta Nacional de los Hogares (ENH) 2017 · Características sociodemográficas de los integrantes del hogar	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enh/2017/microdatos/persona_enh_2017_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_sav.zip	3.13 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	0	SI	2017	YA-EN-MANIFIESTO	
INEGI	ENILEMS	2012	6427	Encuesta Nacional de Inserción Laboral de los Egresados de la Educación Media Superior (ENILEMS) 2012 · Base de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enilems/2012/microdatos/enilems12_bd_dbf.zip	_dbf.zip	_dbf.zip	1.90 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2019	ABIERTA	
INEGI	ENILEMS	2012	78713	Encuesta Nacional de Inserción Laboral de los Egresados de la Educación Media Superior (ENILEMS) 2012 · Descriptor de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enilems/2012/doc/enilems12_fd.pdf	.pdf	.pdf	267 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2019	ABIERTA	
INEGI	ENILEMS	2016	325837	Encuesta Nacional de Inserción Laboral de los Egresados de la Educación Media Superior (ENILEMS) 2016 · Descriptor de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enilems/2016/microdatos/enilems_2016_fd.pdf	.pdf	.pdf	1.8  MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	0	NO	2019	ABIERTA	
