id	raiz	archivo	tamano_bytes	clase_P4	motivo	url_origen
cngmd2023_m4_fomento_autoprot_civil_csv	data_raw	cngmd2023/m4/fomento_autoprot_civil_cngmd2023_csv.zip	315122	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m4/fomento_autoprot_civil_cngmd2023_csv.zip
cngmd2023_m4_marco_norma_prog_csv	data_raw	cngmd2023/m4/marco_norma_prog_cngmd2023_csv.zip	1887135	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m4/marco_norma_prog_cngmd2023_csv.zip
cngmd2023_m4_rec_huma_csv	data_raw	cngmd2023/m4/rec_huma_cngmd2023_csv.zip	4246684	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m4/rec_huma_cngmd2023_csv.zip
cngmd2023_m4_rec_presup_csv	data_raw	cngmd2023/m4/rec_presup_cngmd2023_csv.zip	1509693	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m4/rec_presup_cngmd2023_csv.zip
cngmd2023_m5_infraestructura_csv	data_raw	cngmd2023/m5/infraestructura_cngmd2023_csv.zip	3216376	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m5/infraestructura_cngmd2023_csv.zip
cngmd2023_m5_proba_pers_infrac_falle_csv	data_raw	cngmd2023/m5/proba_pers_infrac_falle_cngmd2023_csv.zip	1124918	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m5/proba_pers_infrac_falle_cngmd2023_csv.zip
cngmd2023_m5_proced_admon_deter_csv	data_raw	cngmd2023/m5/proced_admon_deter_cngmd2023_csv.zip	4373523	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m5/proced_admon_deter_cngmd2023_csv.zip
cngmd2023_m5_proced_admon_present_csv	data_raw	cngmd2023/m5/proced_admon_present_cngmd2023_csv.zip	6172000	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m5/proced_admon_present_cngmd2023_csv.zip
cngmd2023_m5_rec_huma_csv	data_raw	cngmd2023/m5/rec_huma_cngmd2023_csv.zip	4327424	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m5/rec_huma_cngmd2023_csv.zip
cngmd2023_m5_sitoper_ejerfun_imple_modhom_justciv_csv	data_raw	cngmd2023/m5/sitoper_ejerfun_imple_modhom_justciv_cngmd2023_csv.zip	779367	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m5/sitoper_ejerfun_imple_modhom_justciv_cngmd2023_csv.zip
cngmd2023_m6_administracion_csv	data_raw	cngmd2023/m6/administracion_cngmd2023_csv.zip	378747	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/administracion_cngmd2023_csv.zip
cngmd2023_m6_aguas_residuales_sin_tratamiento_csv	data_raw	cngmd2023/m6/aguas_residuales_sin_tratamiento_cngmd2023_csv.zip	128494	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/aguas_residuales_sin_tratamiento_cngmd2023_csv.zip
cngmd2023_m6_capta_agua_otros_recursos_hidricos_csv	data_raw	cngmd2023/m6/capta_agua_otros_recursos_hidricos_cngmd2023_csv.zip	60471	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/capta_agua_otros_recursos_hidricos_cngmd2023_csv.zip
cngmd2023_m6_captacion_agua_abastecimiento_pub_csv	data_raw	cngmd2023/m6/captacion_agua_abastecimiento_pub_cngmd2023_csv.zip	445281	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/captacion_agua_abastecimiento_pub_cngmd2023_csv.zip
cngmd2023_m6_difusion_informacion_servicio_agua_csv	data_raw	cngmd2023/m6/difusion_informacion_servicio_agua_cngmd2023_csv.zip	84098	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/difusion_informacion_servicio_agua_cngmd2023_csv.zip
cngmd2023_m6_drenaje_y_alcantarillado_csv	data_raw	cngmd2023/m6/drenaje_y_alcantarillado_cngmd2023_csv.zip	157843	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/drenaje_y_alcantarillado_cngmd2023_csv.zip
cngmd2023_m6_plantas_potabilizacion_csv	data_raw	cngmd2023/m6/plantas_potabilizacion_cngmd2023_csv.zip	122073	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/plantas_potabilizacion_cngmd2023_csv.zip
cngmd2023_m6_programas_servicio_agua_csv	data_raw	cngmd2023/m6/programas_servicio_agua_cngmd2023_csv.zip	91984	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/programas_servicio_agua_cngmd2023_csv.zip
cngmd2023_m6_servicio_agua_red_publica_csv	data_raw	cngmd2023/m6/servicio_agua_red_publica_cngmd2023_csv.zip	370900	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/servicio_agua_red_publica_cngmd2023_csv.zip
cngmd2023_m6_tratamiento_aguas_residuales_csv	data_raw	cngmd2023/m6/tratamiento_aguas_residuales_cngmd2023_csv.zip	250577	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m6/tratamiento_aguas_residuales_cngmd2023_csv.zip
cngmd2023_m7_disp_final_rsu_csv	data_raw	cngmd2023/m7/disp_final_rsu_cngmd2023_csv.zip	380290	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m7/disp_final_rsu_cngmd2023_csv.zip
cngmd2023_m7_est_gen_comp_rsu_csv	data_raw	cngmd2023/m7/est_gen_comp_rsu_cngmd2023_csv.zip	79935	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m7/est_gen_comp_rsu_cngmd2023_csv.zip
cngmd2023_m7_part_ciud_rsu_csv	data_raw	cngmd2023/m7/part_ciud_rsu_cngmd2023_csv.zip	59113	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m7/part_ciud_rsu_cngmd2023_csv.zip
cngmd2023_m7_prog_gest_int_rsu_csv	data_raw	cngmd2023/m7/prog_gest_int_rsu_cngmd2023_csv.zip	132656	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m7/prog_gest_int_rsu_cngmd2023_csv.zip
cngmd2023_m7_rec_rsu_csv	data_raw	cngmd2023/m7/rec_rsu_cngmd2023_csv.zip	581400	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m7/rec_rsu_cngmd2023_csv.zip
cngmd2023_m7_trat_rsu_csv	data_raw	cngmd2023/m7/trat_rsu_cngmd2023_csv.zip	110847	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/cngmd/2023/datosabiertos/m7/trat_rsu_cngmd2023_csv.zip
ine_mge_2016_edomex_acuerdo_pdf	data_raw	ine_marco_geografico_electoral/CRFE_22032016_1aSO_P07_1_1.pdf	107351	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://repositoriodocumental.ine.mx/xmlui/bitstream/handle/123456789/128317/CRFE_22032016_1aSO_P07_1_1.pdf
ine_mge_2016_edomex_seccion_municipio_xlsx	data_raw	ine_marco_geografico_electoral/CRFE_22032016_1aSO_P07_1_3.xlsx	208004	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://repositoriodocumental.ine.mx/xmlui/bitstream/handle/123456789/128317/CRFE_22032016_1aSO_P07_1_3.xlsx
ine_mge_2016_edomex_municipios_xlsx	data_raw	ine_marco_geografico_electoral/CRFE_22032016_1aSO_P07_1_4.xlsx	33730	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://repositoriodocumental.ine.mx/xmlui/bitstream/handle/123456789/128317/CRFE_22032016_1aSO_P07_1_4.xlsx
ine_mge_2016_coahuila_acuerdo_pdf	data_raw	ine_marco_geografico_electoral/CRFE_17052016_5aSE_P07_1.pdf	81704	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://repositoriodocumental.ine.mx/xmlui/bitstream/handle/123456789/128291/CRFE_17052016_5aSE_P07_1.pdf
ine_mge_2016_ocho_entidades_catalogos_7z	data_raw	ine_marco_geografico_electoral/CRFE_17052016_5aSE_P07_2.zip	434907	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://repositoriodocumental.ine.mx/xmlui/bitstream/handle/123456789/128291/CRFE_17052016_5aSE_P07_2.zip
iec_coahuila_2023_gubernatura_x_municipio_xlsx	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Gubernatura2023_X_Municipio.xlsx	167120	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/proceso2023/computos_finales/Gubernatura2023_X_Municipio.xlsx
iec_coahuila_2023_gubernatura_x_casilla_xlsx	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Gubernatura2023_X_Casilla.xlsx	527679	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/proceso2023/computos_finales/Gubernatura2023_X_Casilla.xlsx
iec_coahuila_2023_diputaciones_x_distrito_xlsx	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Diputacione2023_X_Distrito.xlsx	182152	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/proceso2023/computos_finales/Diputacione2023_X_Distrito.xlsx
iec_coahuila_2023_diputaciones_x_casilla_xlsx	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Diputaciones2023_X_Casilla.xlsx	532465	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/proceso2023/computos_finales/Diputaciones2023_X_Casilla.xlsx
ieem_edomex_2023_gubernatura_x_municipio_xlsx	data_raw	electoral_local_2023_2024/ieem_edomex_2023/RESULTADOS_DEFINITIVOS_GUBERNATURA_2023_POR_MUNICIPIO.xlsx	49676	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2023/RESULTADOS%20DEFINITIVOS%20GUBERNATURA%202023%20POR%20MUNICIPIO.xlsx
ieem_edomex_2023_tablas_gubernatura_zip	data_raw	electoral_local_2023_2024/ieem_edomex_2023/TABLAS_RESULTADOS_GUBERNATURA_2023.zip	4599691	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2023/TABLAS%20RESULTADOS%20GUBERNATURA%202023.zip
ieem_edomex_2023_gubernatura_x_casilla_xlsx	data_raw	electoral_local_2023_2024/ieem_edomex_2023/RESULTADOS_DEFINITIVOS_GUBERNATURA_2023_POR_CASILLA.xlsx	3648078	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2023/RESULTADOS%20DEFINITIVOS%20%20GUBERNATURA%202023%20POR%20CASILLA.xlsx
iec_coahuila_2024_ayuntamientos_x_municipio_xlsx	data_raw	electoral_local_2023_2024/iec_coahuila_2024/Ayuntamientos2024_X_Municipio.xlsx	226262	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/archivos/C%C3%B3mputos2024/Ayuntamientos2024_X_Municipio.xlsx
iec_coahuila_2024_ayuntamientos_x_casilla_xlsx	data_raw	electoral_local_2023_2024/iec_coahuila_2024/AYUNTAMIENTOS2024_X_CASILLA.xlsx	588282	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/archivos/C%C3%B3mputos2024/AYUNTAMIENTOS2024%20X%20CASILLA.xlsx
ieem_edomex_2024_ayuntamientos_x_municipio_xlsx	data_raw	electoral_local_2023_2024/ieem_edomex_2024/Resultados_definitivos_ayu_municipio.xlsx	52657	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2024/Ayuntamientos/Resultados_definitivos_ayu_municipio.xlsx
ieem_edomex_2024_tablas_ayuntamientos_zip	data_raw	electoral_local_2023_2024/ieem_edomex_2024/TABLAS_RESULTADOS_AYUNTAMIENTOS_2024.zip	6403188	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2024/Ayuntamientos/TABLAS_RESULTADOS_AYUNTAMIENTOS_2024.zip
ieem_edomex_2024_ayuntamientos_x_seccion_xlsx	data_raw	electoral_local_2023_2024/ieem_edomex_2024/Resultados_definitivos_ayu_seccion.xlsx	1400729	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2024/Ayuntamientos/Resultados_definitivos_ayu_seccion.xlsx
ieem_edomex_2024_ayuntamientos_x_casilla_xlsx	data_raw	electoral_local_2023_2024/ieem_edomex_2024/Resultados_definitivos_ayu_casilla.xlsx	5151198	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.ieem.org.mx/assets/docs/procesos-electorales/resultados/2024/Ayuntamientos/Resultados_definitivos_ayu_casilla.xlsx
iec_coahuila_calendario_integral_pel_2024_pdf	data_raw	electoral_local_2023_2024/calendario_f232a/IEC.CG.206.2023_Calendario_Integral_PEL_2024.pdf	1654757	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://iec.org.mx/v1/archivos/proceso2024/Calendario/IEC.CG.206.2023%20Calendario%20Integral%20PEL%202024.pdf
edomex_gaceta_2023_decreto229_convocatoria_pdf	data_raw	electoral_local_2023_2024/calendario_f232a/edomex_gaceta_dic285_decreto229.pdf	1726067	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://legislacion.edomex.gob.mx/sites/legislacion.edomex.gob.mx/files/files/pdf/gct/2023/dic285.pdf
ine_deoe_2024_pec_ubicacion_casillas_csv	data_raw	electoral_local_2023_2024/ine_catalogo_casillas_2024/DEOE_2024_PEC_Ubicacion_casillas.csv	49465483	DESCARGABLE	la ruta termina en extensión de archivo (.csv)	https://ine.mx/wp-content/uploads/2018/02/DEOE_2024_PEC_Ubicacion_casillas.csv
ine_cg_plan_calendarios_pel2014_2015_acuerdo_pdf	data_raw	electoral_calendario_pel_ine/pel2014-2015_CGor201412-18_ap13.pdf	45223	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/87134	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/87134
ine_cg_plan_calendarios_pel2014_2015_acuerdo_txt	data_raw	electoral_calendario_pel_ine/pel2014-2015_CGor201412-18_ap13.pdf.txt	24051	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/87134	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/87134
ine_cg_pel2015_extraordinarias_acuerdo_txt	data_raw	electoral_calendario_pel_ine/pel2015b_CGex201510-14_ap4.pdf.txt	43453	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/79710	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/79710
ine_cg_plan_calendario_pel2015_2016_acuerdo_pdf	data_raw	electoral_calendario_pel_ine/pel2015-2016_CGex1_201512-16_ap25.pdf	196293	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/87457	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/87457
ine_cg_plan_calendario_pel2015_2016_acuerdo_txt	data_raw	electoral_calendario_pel_ine/pel2015-2016_CGex1_201512-16_ap25.pdf.txt	24723	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/87457	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/87457
ine_cg_calendario_pel2016_2017_anexo1_pdf	data_raw	electoral_calendario_pel_ine/pel2016-2017_CGex201609-7-ap-9-a1.pdf	1514368	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/85998	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/85998
ine_cg_calendario_pel2016_2017_anexo1_txt	data_raw	electoral_calendario_pel_ine/pel2016-2017_CGex201609-7-ap-9-a1.pdf.txt	64328	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/85998	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/85998
ine_cg_calendario_pel2016_2017_extraord_a1_xlsx	data_raw	electoral_calendario_pel_ine/pel2016-2017_CGex201610-14-ap-17-a1.xlsx	31064	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/86038	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/86038
ine_cg_calendario_pel2016_2017_extraord_a2_xlsx	data_raw	electoral_calendario_pel_ine/pel2016-2017_CGex201610-14-ap-17-a2.xlsx	31086	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/86038	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/86038
ine_cg_calendarios_pel2017_2018_anexo2_xlsx	data_raw	electoral_calendario_pel_ine/pel2017-2018.xlsx	477609	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/93570	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/93570
ine_cg_calendario_pel2017_2018_sanblas_xlsx	data_raw	electoral_calendario_pel_ine/pel2017-2018_CGex201710-20-ap-9-2.xlsx	29806	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/93804	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/93804
ine_cg_calendario_pel2018_veracruz_ext_xlsx	data_raw	electoral_calendario_pel_ine/pel2018ext_CGex201801-10-ap-3-a2.xlsx	14891	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/94394	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/94394
ine_cg_calendarios_pel2018_2019_ags_xlsx	data_raw	electoral_calendario_pel_ine/pel2018-2019ord_CGex201808-6-ap-6-a1.xlsx	97355	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/97991	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/97991
ine_cg_calendarios_pel2018_2019_bc_xlsx	data_raw	electoral_calendario_pel_ine/pel2018-2019ord_CGex201808-6-ap-6-a2.xlsx	102575	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/97991	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/97991
ine_cg_calendarios_pel2018_2019_dgo_xlsx	data_raw	electoral_calendario_pel_ine/pel2018-2019ord_CGex201808-6-ap-6-a3.xlsx	101826	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/97991	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/97991
ine_cg_calendarios_pel2018_2019_qroo_xlsx	data_raw	electoral_calendario_pel_ine/pel2018-2019ord_CGex201808-6-ap-6-a4.xlsx	139676	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/97991	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/97991
ine_cg_calendarios_pel2018_2019_tamps_xlsx	data_raw	electoral_calendario_pel_ine/pel2018-2019ord_CGex201808-6-ap-6-a5.xlsx	98224	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/97991	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/97991
ine_cg_calendarios_pel2018_2019_acuerdo_txt	data_raw	electoral_calendario_pel_ine/pel2018-2019ord_CGex201808-6-ap-6.pdf.txt	19526	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/97991	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/97991
ine_cg_calendario_pel2019_puebla_ext_xlsx	data_raw	electoral_calendario_pel_ine/pel2018-2019.xlsx	60903	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/101943	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/101943
ine_cg_calendarios_pel2019_2020_a1_xlsx	data_raw	electoral_calendario_pel_ine/pel2019-2020_CGex201909-30-ap-1-a1.xlsx	107785	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/112696	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/112696
ine_cg_calendarios_pel2019_2020_a2_xlsx	data_raw	electoral_calendario_pel_ine/pel2019-2020_CGex201909-30-ap-1-a2.xlsx	108227	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/112696	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/112696
ine_cg_calendarios_pel2019_2020_a3_xlsx	data_raw	electoral_calendario_pel_ine/pel2019-2020_CGex201909-30-ap-1-a3.xlsx	108222	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/112696	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/112696
ine_cg_calendarios_pel2020_2021_a1_xlsm	data_raw	electoral_calendario_pel_ine/pel2020-2021_CGex202008-07-ap-2-a1.xlsm	1303292	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/114312	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/114312
ine_cg_calendarios_pel2020_2021_a2_xlsm	data_raw	electoral_calendario_pel_ine/pel2020-2021_CGex202008-07-ap-2-a2.xlsm	1448232	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/114312	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/114312
ine_cg_calendarios_pel2021_2022_a1_xlsx	data_raw	electoral_calendario_pel_ine/pel2021-2022.xlsx	919583	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/122210	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/122210
ine_cg_calendarios_pel2021_2022_sep_xlsx	data_raw	electoral_calendario_pel_ine/pel2021-2022b.xlsx	247947	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/125224	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/125224
ine_cg_calendario_pel2021_2022_oct_pdf	data_raw	electoral_calendario_pel_ine/pel2021-2022c.xlsx	187717	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/125406	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/125406
ine_cg_calendarios_pel2022_2023_anexoC_xlsx	data_raw	electoral_calendario_pel_ine/pel2022-2023.xlsx	173434	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/143140	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/143140
ine_cg_calendarios_pel2023_2024_anexo2_xlsx	data_raw	electoral_calendario_pel_ine/pel2023-2024.xlsx	910124	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/152565	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/152565
ine_cg_calendarios_pel2024_2025_anexo2_xlsx	data_raw	electoral_calendario_pel_ine/pel2024-2025_CGor202409-26-ap-03-a2.xlsx	185217	URL-NO-DESCARGABLE	la ruta no termina en extensión de archivo (catálogo o buscador): /xmlui/handle/123456789/176887	https://repositoriodocumental.ine.mx/xmlui/handle/123456789/176887
iec_coahuila_2017_ayuntamientos_x_municipio_xlsx	data_raw	electoral_local_municipal_serie/iec_coahuila_2017_ayuntamientos_x_municipio.xlsx	97081	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/computos/AYUNTAMIENTOS%20X%20MUNICIPIO_2017.xlsx
iec_coahuila_2017_ayuntamientos_x_casilla_xlsx	data_raw	electoral_local_municipal_serie/iec_coahuila_2017_ayuntamientos_x_casilla.xlsx	1923086	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/computos/Ayuntamiento_Xcasilla.xlsx
iec_coahuila_2018_ayuntamientos_x_municipio_xlsx	data_raw	electoral_local_municipal_serie/iec_coahuila_2018_ayuntamientos_x_municipio.xlsx	141210	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/procesoElectoral/computos2018/Resultados_de_la_votacion_distribuida_.xlsx
iec_coahuila_2018_ayuntamientos_x_casilla_xlsx	data_raw	electoral_local_municipal_serie/iec_coahuila_2018_ayuntamientos_x_casilla.xlsx	685388	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/procesoElectoral2018/computos2018_XCasilla___.xlsx
iec_coahuila_2021_ayuntamientos_x_municipio_xlsx	data_raw	electoral_local_municipal_serie/iec_coahuila_2021_ayuntamientos_x_municipio.xlsx	440940	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/proceso2021/computos/Computos_Ayuntamientos2021_XMun.xlsx
iec_coahuila_2021_ayuntamientos_x_casilla_xlsx	data_raw	electoral_local_municipal_serie/iec_coahuila_2021_ayuntamientos_x_casilla.xlsx	588904	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://iec.org.mx/v1/images/proceso2021/computos/Computos_Ayuntamientos2021_XCasilla.xlsx
iee_nayarit_2017_ayuntamientos_xlsx	data_raw	electoral_local_municipal_serie/iee_nayarit_2017_ayuntamientos.xlsx	442554	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://ieenayarit.org/PDF/elecciones/2017/PyS17.xlsx
iee_nayarit_2021_ayuntamientos_xlsx	data_raw	electoral_local_municipal_serie/iee_nayarit_2021_ayuntamientos.xlsx	328693	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://ieenayarit.org/PDF/elecciones/2021/PyS21.xlsx
