demanda_id	tipo_demanda	variable_requerida	procedencia_demanda	parametro_motor	que_convierte	candidato_id	fuente_candidata	procedencia_oferta	veredicto_A4	evidencia	bloqueo	archivos_examinados	rank	revisado_en
ASIGNADO_coef:G6.deferencia	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G6.deferencia	milpa/procedencia.yaml:837	milpa/procedencia.yaml:837	convierte el coeficiente asignado G6.deferencia=0.45	CAN-a1db81b028657db9af38	data/manifiesto.yaml	data/manifiesto.yaml:3556-3588	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=14; candidatos=14; revisados=14	17	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G6.deferencia	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G6.deferencia	milpa/procedencia.yaml:837	milpa/procedencia.yaml:837	convierte el coeficiente asignado G6.deferencia=0.45	CAN-ab34999f9716c80f5283	data/manifiesto.yaml	data/manifiesto.yaml:3386-3399	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=14; candidatos=14; revisados=14	17	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G6.deferencia	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G6.deferencia	milpa/procedencia.yaml:837	milpa/procedencia.yaml:837	convierte el coeficiente asignado G6.deferencia=0.45	CAN-ad4b7106386bd1577d5c	data/diseno-muestral.yaml	data/diseno-muestral.yaml:163-193	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=14; candidatos=14; revisados=14	17	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G6.deferencia	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G6.deferencia	milpa/procedencia.yaml:837	milpa/procedencia.yaml:837	convierte el coeficiente asignado G6.deferencia=0.45	CAN-c7e6bbef37ab2d5a1910	data/manifiesto.yaml	data/manifiesto.yaml:3414-3428	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=14; candidatos=14; revisados=14	17	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G6.deferencia	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G6.deferencia	milpa/procedencia.yaml:837	milpa/procedencia.yaml:837	convierte el coeficiente asignado G6.deferencia=0.45	CAN-f298cd7cbd9a829e2594	data/manifiesto.yaml	data/manifiesto.yaml:3490-3522	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=14; candidatos=14; revisados=14	17	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G2.aversion_riesgo	theta_sin_escala	base dimensional de θ=aversion_riesgo y escala de salida del generador G2	milpa/procedencia.yaml:1091	milpa/procedencia.yaml:827	hace interpretable/calibrable G2.aversion_riesgo hoy SUBDETERMINADA-PERSISTENTE	CAN-ad1a0f699944a906cb55	data/manifiesto.yaml	data/manifiesto.yaml:3939-3961	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=2; candidatos=2; revisados=2	18	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G2.aversion_riesgo	theta_sin_escala	base dimensional de θ=aversion_riesgo y escala de salida del generador G2	milpa/procedencia.yaml:1091	milpa/procedencia.yaml:827	hace interpretable/calibrable G2.aversion_riesgo hoy SUBDETERMINADA-PERSISTENTE	CAN-e3459be58a5fb826662a	data/manifiesto.yaml	data/manifiesto.yaml:11587-11609	EXISTE-NO-SATISFACE	la entrada existe pero declara que no cubre la condición exacta	granularidad, variable, unidad o coobservación insuficiente	universo=59; leidos=59; registros=169474; hits=2; candidatos=2; revisados=2	18	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G2.sens_estatus	theta_sin_escala	base dimensional de θ=sens_estatus y escala de salida del generador G2	milpa/procedencia.yaml:1090	milpa/procedencia.yaml:827	hace interpretable/calibrable G2.sens_estatus hoy SUBDETERMINADA-PERSISTENTE	CAN-d355258f64e012ce6f27	data/manifiesto.yaml	data/manifiesto.yaml:11587-11609	EXISTE-NO-SATISFACE	la entrada existe pero declara que no cubre la condición exacta	granularidad, variable, unidad o coobservación insuficiente	universo=59; leidos=59; registros=169474; hits=1; candidatos=1; revisados=1	19	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G3.aversion_riesgo	theta_sin_escala	base dimensional de θ=aversion_riesgo y escala de salida del generador G3	milpa/procedencia.yaml:1093	milpa/procedencia.yaml:828	hace interpretable/calibrable G3.aversion_riesgo hoy SUBDETERMINADA-PERSISTENTE	CAN-25fa00268a12f3dfb98b	data/manifiesto.yaml	data/manifiesto.yaml:11587-11609	EXISTE-NO-SATISFACE	la entrada existe pero declara que no cubre la condición exacta	granularidad, variable, unidad o coobservación insuficiente	universo=59; leidos=59; registros=169474; hits=2; candidatos=2; revisados=2	20	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G3.aversion_riesgo	theta_sin_escala	base dimensional de θ=aversion_riesgo y escala de salida del generador G3	milpa/procedencia.yaml:1093	milpa/procedencia.yaml:828	hace interpretable/calibrable G3.aversion_riesgo hoy SUBDETERMINADA-PERSISTENTE	CAN-784f83237e91ac9dee3d	data/manifiesto.yaml	data/manifiesto.yaml:3939-3961	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=2; candidatos=2; revisados=2	20	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-03fdac394bebbece08b5	data/manifiesto.yaml	data/manifiesto.yaml:2830-2843	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-1b5111c0c5a9e2d58f7e	data/manifiesto.yaml	data/manifiesto.yaml:2382-2403	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-1bafd8f5121b5cda5fc8	data/manifiesto.yaml	data/manifiesto.yaml:2624-2645	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-291f0a10a6d878b79df2	data/manifiesto.yaml	data/manifiesto.yaml:2096-2117	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-29a33b493ed1bc3de75b	data/manifiesto.yaml	data/manifiesto.yaml:2746-2759	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-349663c95ec407b37556	data/manifiesto.yaml	data/manifiesto.yaml:2118-2139	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-3586567ec52bb57d329b	data/manifiesto.yaml	data/manifiesto.yaml:2338-2359	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-50fe69f4e720ac6429e6	data/manifiesto.yaml	data/manifiesto.yaml:2448-2469	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-59c8bf4b656d60286d3a	data/manifiesto.yaml	data/manifiesto.yaml:2802-2815	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-61f0b1cd9c9c2e8ed0b1	data/manifiesto.yaml	data/manifiesto.yaml:2492-2513	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-65f6f8fae4c73139f380	data/manifiesto.yaml	data/manifiesto.yaml:2360-2381	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-6d6de710919e415c3f07	data/manifiesto.yaml	data/manifiesto.yaml:2052-2073	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-7de3883bb015dfbad7c8	data/manifiesto.yaml	data/manifiesto.yaml:2206-2227	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-842021b1f15368ab8e5a	data/manifiesto.yaml	data/manifiesto.yaml:2646-2667	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-8555b0b809e7311e9400	data/manifiesto.yaml	data/manifiesto.yaml:2250-2271	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-8d689cdbe95a97811e0d	data/manifiesto.yaml	data/manifiesto.yaml:2316-2337	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-8f6d74f77a92bdf01397	data/manifiesto.yaml	data/manifiesto.yaml:2470-2491	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-900290bd497c9c30d7b5	data/manifiesto.yaml	data/manifiesto.yaml:2074-2095	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-9d54cc4dc3a3d91e91dc	data/manifiesto.yaml	data/manifiesto.yaml:2788-2801	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-9e4708a324c1833712c4	data/manifiesto.yaml	data/manifiesto.yaml:2602-2623	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-9f0ad224787c3de6f894	data/manifiesto.yaml	data/manifiesto.yaml:2774-2787	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-aac404805e641b16d68a	data/manifiesto.yaml	data/manifiesto.yaml:2816-2829	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-b7c81a9a84a8f44347f8	data/manifiesto.yaml	data/manifiesto.yaml:2140-2161	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-c557241078d06763a4d1	data/manifiesto.yaml	data/manifiesto.yaml:2184-2205	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-c596375f61161ddefc8c	data/manifiesto.yaml	data/manifiesto.yaml:2228-2249	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-c692ef1cf6e0af60282d	data/manifiesto.yaml	data/manifiesto.yaml:2294-2315	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-c9818cc16c240612ef8e	data/manifiesto.yaml	data/manifiesto.yaml:2426-2447	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-d24ed1716db2a6c5bf02	data/manifiesto.yaml	data/manifiesto.yaml:2404-2425	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-d4b4716e95b2152f713d	data/manifiesto.yaml	data/manifiesto.yaml:2760-2773	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-d768593eeddea0029c9a	data/manifiesto.yaml	data/manifiesto.yaml:3939-3961	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-dcca32e0fb1acf77370f	data/manifiesto.yaml	data/manifiesto.yaml:2733-2745	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-dd00d0d6bcf4c87ca42b	data/manifiesto.yaml	data/manifiesto.yaml:2558-2579	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-de7304c270b4578858eb	data/manifiesto.yaml	data/manifiesto.yaml:2580-2601	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
theta_sin_escala:G4.horizonte_temporal	theta_sin_escala	base dimensional de θ=horizonte_temporal y escala de salida del generador G4	milpa/procedencia.yaml:1097	milpa/procedencia.yaml:829	hace interpretable/calibrable G4.horizonte_temporal hoy SUBDETERMINADA-PERSISTENTE	CAN-e7ae811486f8ecb9ae8c	data/manifiesto.yaml	data/manifiesto.yaml:2162-2183	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=37; candidatos=37; revisados=37	21	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
